Date and Time,Nirayana Longitude(Degrees),Latitude
 2030-03-15 01:34:00,330.0001498055913,-0.00246634892939291
 2030-03-16 01:34:00,330.9963418512145,-0.0019158851310578909
 2030-03-17 01:34:00,331.99209683086633,-0.001588735885189848
 2030-03-18 01:34:00,332.98731980257827,-0.0014505625654738998
 2030-03-19 01:34:00,333.98194880379145,-0.0013904396443498517
 2030-03-20 01:34:00,334.9758997862017,-0.0013486358576290988
 2030-03-21 01:34:00,335.96948204470414,-0.001405984870789789
 2030-03-22 01:34:00,-23.037781743050328,-0.0013633656006516118
 2030-03-23 01:34:00,-22.045560006596524,-0.0012516717545287119
 2030-03-24 01:34:00,-21.053565199499385,-0.0012041938311517894
 2030-03-25 01:34:00,-20.062252054566375,-0.0009726773095629562
 2030-03-26 01:34:00,-19.071321480103595,-0.0006662029281617069
 2030-03-27 01:34:00,-18.0808343273965,-0.00017803630011676723
 2030-03-28 01:34:00,-17.09088412059973,0.0005209094150012298
 2030-03-29 01:34:00,-16.101552889266436,0.0014839351390394395
 2030-03-30 01:34:00,-15.112528894725633,0.0026246801235715812
 2030-03-31 01:34:00,-14.123893107706115,0.003994729982680386
 2030-04-01 01:34:00,-13.136097255597704,0.005832612252320951
 2030-04-02 01:34:00,-12.14846729308753,0.007834745069372961
 2030-04-03 01:34:00,-11.161824985884019,0.010423969450131125
 2030-04-04 01:34:00,-10.175505486199944,0.013269071265562073
 2030-04-05 01:34:00,-9.189935905789948,0.01665177662256303
 2030-04-06 01:34:00,-8.20483177771513,0.020400453996256722
 2030-04-07 01:34:00,-7.2202469309135004,0.024606286110297998
 2030-04-08 01:34:00,-6.236255668932905,0.02930628389286202
 2030-04-09 01:34:00,-5.252931134570453,0.034534770569117614
 2030-04-10 01:34:00,-4.27033473595959,0.04034939180345737
 2030-04-11 01:34:00,-3.288144505844386,0.04664990679227981
 2030-04-12 01:34:00,-2.3068123297450995,0.05361923860244541
 2030-04-13 01:34:00,-1.3260137586194851,0.06115329887540098
 2030-04-14 01:34:00,-0.34580540497435663,0.06930127526247938
 2030-04-15 01:34:00,0.6337370136725227,0.07805630086674621
 2030-04-16 01:34:00,1.6125801609811425,0.08751428991106003
 2030-04-17 01:34:00,2.5906613776117062,0.09768849004714728
 2030-04-18 01:34:00,3.5686942997130977,0.10832114915039444
 2030-04-19 01:34:00,4.545854973109357,0.11971788692809598
 2030-04-20 01:34:00,5.522487828992208,0.1317908300795754
