Date and Time,Nirayana Longitude(Degrees),Latitude
 2029-04-14 03:57:00,-0.0001395000471369201,0.07245512807703333
 2029-04-15 03:57:00,0.9796014800627049,0.08151987938579063
 2029-04-16 03:57:00,1.9589961327304408,0.09113137532600604
 2029-04-17 03:57:00,2.937610193993681,0.10148005097600604
 2029-04-18 03:57:00,3.915755556573714,0.1124011721695291
 2029-04-19 03:57:00,4.89339356321603,0.12395726676601007
 2029-04-20 03:57:00,5.870467247971838,0.13615392008648988
 2029-04-21 03:57:00,6.846539312340404,0.14913546637805697
 2029-04-22 03:57:00,7.822340617836616,0.16266791582626788
 2029-04-23 03:57:00,8.797447011896367,0.17691717250523675
 2029-04-24 03:57:00,9.77218187177236,0.19170886963339673
 2029-04-25 03:57:00,10.746134597642033,0.20722582776413895
 2029-04-26 03:57:00,11.719259954761291,0.22345132955274208
 2029-04-27 03:57:00,12.69191565045093,0.24028681034477462
 2029-04-28 03:57:00,13.664451985784737,0.25760929694477014
 2029-04-29 03:57:00,14.636074445897464,0.275688247753804
 2029-04-30 03:57:00,15.607128724514048,0.29436375299248135
 2029-05-01 03:57:00,16.577989256795604,0.3135632883465347
 2029-05-02 03:57:00,17.54822427772215,0.33332616529601694
 2029-05-03 03:57:00,18.518221127900325,0.3536048633485187
 2029-05-04 03:57:00,19.487553383918723,0.3744272439155341
 2029-05-05 03:57:00,20.456604215041708,0.3957145048266906
 2029-05-06 03:57:00,21.425351665372162,0.417423447362169
 2029-05-07 03:57:00,22.393784771490495,0.43953584379390315
 2029-05-08 03:57:00,23.36188729902934,0.4620011301110743
 2029-05-09 03:57:00,24.32927929719004,0.4849335512447785
 2029-05-10 03:57:00,25.296339984843236,0.5081901710625232
 2029-05-11 03:57:00,26.26305413467773,0.5316807897958925
 2029-05-12 03:57:00,27.229439611437087,0.5554287649871972
 2029-05-13 03:57:00,28.19549452830544,0.5793666644687856
 2029-05-14 03:57:00,29.16085217345198,0.6035825291810293
