Date and Time,Nirayana Longitude(Degrees),Latitude
 2029-10-17 14:32:00,179.99995581544837,-0.07498373094164987
 2029-10-18 14:32:00,180.99207302244213,-0.08422726858389726
 2029-10-19 14:32:00,181.98508808152582,-0.09398617133035671
 2029-10-20 14:32:00,182.97856264797733,-0.10447033611193368
 2029-10-21 14:32:00,183.97242203364445,-0.11568196139788962
 2029-10-22 14:32:00,184.96661321842302,-0.12767377732396878
 2029-10-23 14:32:00,185.96183937120043,-0.14018121135764444
 2029-10-24 14:32:00,186.9572762674721,-0.15351736066013144
 2029-10-25 14:32:00,187.9536403130526,-0.16744444713637507
 2029-10-26 14:32:00,188.95010129225696,-0.18223641821732356
 2029-10-27 14:32:00,189.94738878312262,-0.19768256374200371
 2029-10-28 14:32:00,190.9454225166178,-0.21371680974417362
 2029-10-29 14:32:00,191.9441808668582,-0.23043435364342932
 2029-10-30 14:32:00,192.94321540144776,-0.24792225039295943
 2029-10-31 14:32:00,193.94287244709096,-0.2660779014684864
 2029-11-01 14:32:00,194.9431002462466,-0.28487572511430953
 2029-11-02 14:32:00,195.94424106049485,-0.3041868371235716
 2029-11-03 14:32:00,196.94588382553852,-0.3241652243045449
 2029-11-04 14:32:00,197.9479763516919,-0.34474570754883666
 2029-11-05 14:32:00,198.95049543157245,-0.36594368260560356
 2029-11-06 14:32:00,199.9537859309948,-0.387594507995647
 2029-11-07 14:32:00,200.95744790785017,-0.40982977406934795
 2029-11-08 14:32:00,201.96144212381725,-0.4325677991008013
 2029-11-09 14:32:00,202.96613950370218,-0.4556954226227715
 2029-11-10 14:32:00,203.97113353573627,-0.4792690999704214
 2029-11-11 14:32:00,204.97641908673012,-0.5032817211517775
 2029-11-12 14:32:00,205.98236864778968,-0.5275867253927753
 2029-11-13 14:32:00,206.9885862379619,-0.5522226335331718
 2029-11-14 14:32:00,207.99507665531743,-0.57717156370987
 2029-11-15 14:32:00,209.00184771141414,-0.6024124914921226
 2029-11-16 14:32:00,210.00927881463207,-0.6277641231637769
 2029-11-17 14:32:00,211.01699587453254,-0.6532712637989702
 2029-11-18 14:32:00,212.02501748089657,-0.6789029998413633
 2029-11-19 14:32:00,213.0333654708394,-0.70462565258065
 2029-11-20 14:32:00,214.04243479281703,-0.7302544147768119
