Date and Time,Nirayana Longitude(Degrees),Latitude
 1600-04-08 03:57:59,0.00012803675250339097,0.09938937631382011
 1600-04-09 03:57:59,0.9788448453038292,0.1094282975997967
 1600-04-10 03:57:59,1.9572305195633461,0.1200643090641298
 1600-04-11 03:57:59,2.935212454804411,0.13128663711139785
 1600-04-12 03:57:59,3.912739981810976,0.14313442728888465
 1600-04-13 03:57:59,4.889754072069547,0.15561672755391978
 1600-04-14 03:57:59,5.866207371917437,0.16876597229256957
 1600-04-15 03:57:59,6.842044452296776,0.18258412243647934
 1600-04-16 03:57:59,7.817211912072853,0.1970693137533555
 1600-04-17 03:57:59,8.792059750618648,0.21213086097636494
 1600-04-18 03:57:59,9.766146621316892,0.22787478565391917
 1600-04-19 03:57:59,10.739816953798368,0.24417877722961678
 1600-04-20 03:57:59,11.712661867976792,0.26122048025168065
 1600-04-21 03:57:59,12.685011136362611,0.27881836580441866
 1600-04-22 03:57:59,13.656842244773692,0.2970079713474914
 1600-04-23 03:57:59,14.628125438344163,0.31579371683496044
 1600-04-24 03:57:59,15.598824293946066,0.3351483408390947
 1600-04-25 03:57:59,16.568922449894927,0.35509681559446793
 1600-04-26 03:57:59,17.53839676821567,0.37563261999572684
 1600-04-27 03:57:59,18.50722642154504,0.39674556845105896
 1600-04-28 03:57:59,19.47576680832539,0.41827277859601886
 1600-04-29 03:57:59,20.444002242345007,0.4402022242331778
 1600-04-30 03:57:59,21.411553526995874,0.46269252750968376
 1600-05-01 03:57:59,22.378775494102356,0.4855471742822899
 1600-05-02 03:57:59,23.34528570363154,0.5088853480586834
 1600-05-03 03:57:59,24.311842730096487,0.5324544543349891
 1600-05-04 03:57:59,25.277679007270635,0.5564488630476612
 1600-05-05 03:57:59,26.24316886915576,0.5806946730921184
 1600-05-06 03:57:59,27.208329693148684,0.6052151954736734
 1600-05-07 03:57:59,28.17315907920861,0.6299429175509798
 1600-05-08 03:57:59,29.13766508458837,0.6548364774278258
 1600-05-09 03:57:59,30.101858689830657,0.6798515521438425
 1600-05-10 03:57:59,31.065753844024414,0.7049409493791723
 1600-05-11 03:57:59,32.029367508608956,0.7300547069574606
 1600-05-12 03:57:59,32.99233752036348,0.7552308116650748
 1600-05-13 03:57:59,33.95545760188207,0.7802607399997379
 1600-05-14 03:57:59,34.917600896700904,0.805321622670155
 1600-05-15 03:57:59,35.87956710025501,0.8302026282678281
