Date and Time,Nirayana Longitude(Degrees),Latitude
 2029-06-15 07:24:00,60.00030015333447,1.220221431503522
 2029-06-16 07:24:00,60.95549495094216,1.2268232309804536
 2029-06-17 07:24:00,61.910535246255584,1.2323361719985004
 2029-06-18 07:24:00,62.86551842544096,1.236726496091576
 2029-06-19 07:24:00,63.820161637234385,1.2400336484542707
 2029-06-20 07:24:00,64.77456317316376,1.2422194666255015
 2029-06-21 07:24:00,65.72882245553456,1.2433123848276202
 2029-06-22 07:24:00,66.68265612950503,1.243276626917487
 2029-06-23 07:24:00,67.63654594825701,1.2421083711658918
 2029-06-24 07:24:00,68.59020852096808,1.2398349800788235
 2029-06-25 07:24:00,69.54374185188891,1.236484594191915
 2029-06-26 07:24:00,70.49686343034628,1.2319778364181726
 2029-06-27 07:24:00,71.45043454607378,1.2264014946541313
 2029-06-28 07:24:00,72.40340443866793,1.2197434313128468
 2029-06-29 07:24:00,73.35663570178502,1.2120000780136015
 2029-06-30 07:24:00,74.30984100523435,1.2031854041193188
 2029-07-01 07:24:00,75.263112144736,1.193362508574982
 2029-07-02 07:24:00,76.2165430147216,1.1825317166218832
 2029-07-03 07:24:00,77.16984462897358,1.1706632738263705
 2029-07-04 07:24:00,78.12310217991075,1.1578485588443792
 2029-07-05 07:24:00,79.07640588723038,1.1440840381541149
 2029-07-06 07:24:00,80.02983947558084,1.12943133622859
 2029-07-07 07:24:00,80.98349047395567,1.113889274458209
 2029-07-08 07:24:00,81.93705350713378,1.097508009502955
 2029-07-09 07:24:00,82.89099152065464,1.0803595501535015
 2029-07-10 07:24:00,83.84461527089016,1.0624075972669003
 2029-07-11 07:24:00,84.79837994498203,1.0437541752414021
 2029-07-12 07:24:00,85.7523599610486,1.0244248844025148
 2029-07-13 07:24:00,86.7062373152065,1.0044501834246164
 2029-07-14 07:24:00,87.66046407892495,0.9839087379138735
 2029-07-15 07:24:00,88.61433455176484,0.9627619279792237
 2029-07-16 07:24:00,89.5686736824062,0.9411824274296263
 2029-07-17 07:24:00,90.5227698088922,0.9191200283404788
 2029-07-18 07:24:00,91.4770599846587,0.8966851377188455
 2029-07-19 07:24:00,92.431219377531,0.8738197150744519
 2029-07-20 07:24:00,93.3852873711937,0.8506233481742869
