Date and Time,Nirayana Longitude(Degrees),Latitude
 2029-11-16 14:19:00,210.00031116103918,-0.6275045442424231
 2029-11-17 14:19:00,211.0080610969403,-0.6530396002119562
 2029-11-18 14:19:00,212.0161082785217,-0.6786693837253126
 2029-11-19 14:19:00,213.02447500383798,-0.7043598854462787
 2029-11-20 14:19:00,214.03356916824643,-0.729986376177587
 2029-11-21 14:19:00,215.04264906674103,-0.7556579986130213
 2029-11-22 14:19:00,216.05251212434672,-0.7811592519127121
 2029-11-23 14:19:00,217.0624243051382,-0.8065841593915083
 2029-11-24 14:19:00,218.07318490702494,-0.8316919797550896
 2029-11-25 14:19:00,219.0840736552442,-0.856592485221133
 2029-11-26 14:19:00,220.09551550875196,-0.8811237892391068
 2029-11-27 14:19:00,221.10718517065618,-0.9053346307380842
 2029-11-28 14:19:00,222.11951997215291,-0.9290961569531154
 2029-11-29 14:19:00,223.13218699470602,-0.9523561564563299
 2029-11-30 14:19:00,224.1452541029651,-0.9750815531261033
 2029-12-01 14:19:00,225.15878353938837,-0.9971760623100009
 2029-12-02 14:19:00,226.172850108117,-1.0186052269239216
 2029-12-03 14:19:00,227.1871453382925,-1.0393567769769814
 2029-12-04 14:19:00,228.20175037973442,-1.0593876088298118
 2029-12-05 14:19:00,229.21673880283421,-1.078559767743845
 2029-12-06 14:19:00,230.23220578968937,-1.0968935092250607
 2029-12-07 14:19:00,231.24785313585397,-1.11432558606557
 2029-12-08 14:19:00,232.26377793573815,-1.1308375020990995
 2029-12-09 14:19:00,233.27969158075294,-1.146384915956051
 2029-12-10 14:19:00,234.29607848270925,-1.1609088249359993
 2029-12-11 14:19:00,235.3122734897224,-1.1743924677959194
 2029-12-12 14:19:00,236.32915017967414,-1.1867805460267398
 2029-12-13 14:19:00,237.34566602693005,-1.1980730946501044
 2029-12-14 14:19:00,238.36269653020045,-1.208189074459078
 2029-12-15 14:19:00,239.37958958855907,-1.2171507549089062
 2029-12-16 14:19:00,240.39684147135486,-1.2249094210864453
 2029-12-17 14:19:00,241.4141842900652,-1.2314252934096408
 2029-12-18 14:19:00,242.43135468161884,-1.2367459670318728
 2029-12-19 14:19:00,243.44885172557426,-1.2407973451590628
 2029-12-20 14:19:00,244.4667949391405,-1.2435889473562016
