jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
1903771.453903,7.795698,3.012581,-,12,15,29.245955
1903779.453903,15.556600,3.012883,-,14,20,45.261896
1903787.453903,23.290391,3.013186,-,15,58,20.962120
1903795.453903,30.996010,3.013488,-,17,39,46.285867
1903802.418088,37.680183,3.013751,-,19,11,20.551124
1903810.418088,45.339404,3.014054,-,20,26,48.205068
1903818.418088,52.985015,3.014356,-,21,15,47.939672
1903826.418088,60.616491,3.014659,-,22,6,41.198083
1903833.771238,67.620051,3.014937,-,22,47,48.900210
1903841.771238,75.237785,3.015239,-,22,56,9.537025
1903849.771238,82.859408,3.015542,-,22,42,9.485474
1903857.771238,90.483582,3.015844,-,22,32,58.442524
1903865.263940,97.630883,3.016128,-,22,8,49.303176
1903873.263940,105.279005,3.016430,-,21,6,45.588272
1903881.263940,112.947566,3.016733,-,19,53,10.753146
1903889.263940,120.635076,3.017035,-,18,44,57.915968
1903896.603891,127.710008,3.017313,-,17,23,58.364271
1903904.603891,135.453276,3.017615,-,15,24,13.976864
1903912.603891,143.228983,3.017918,-,13,27,27.242077
1903920.603891,151.035172,3.018220,-,11,37,43.351610
1903927.544927,157.837469,3.018482,-,9,45,6.799046
1903935.544927,165.716027,3.018785,-,7,17,11.334866
1903943.544927,173.631716,3.019087,-,5,3,31.121645
1903951.544927,181.580590,3.019390,-,3,4,3.216729
1903957.957053,187.979424,3.019632,-,1,14,4.506691
1903965.957053,195.997594,3.019935,+,1,5,24.744702
1903973.957053,204.047610,3.020237,+,3,0,3.466481
1903981.957053,212.123525,3.020540,+,4,33,17.709937
1903987.856213,218.097134,3.020763,+,5,49,40.959182
1903995.856213,226.221035,3.021065,+,7,26,2.644760
1904003.856213,234.361903,3.021368,+,8,27,7.366648
1904011.856213,242.512713,3.021670,+,9,2,55.041484
1904017.391136,248.158160,3.021880,+,9,29,22.466079
1904025.391136,256.324496,3.022182,+,9,58,48.600264
1904033.391136,264.487551,3.022485,+,9,46,59.913833
1904041.391136,272.640334,3.022787,+,9,10,1.174604
1904046.799165,278.145766,3.022991,+,8,44,45.405314
1904054.799165,286.279883,3.023294,+,8,2,49.249397
1904062.799165,294.391270,3.023596,+,6,40,59.690035
1904070.799165,302.474172,3.023899,+,4,58,26.709202
1904076.347369,308.063840,3.024109,+,3,49,49.542106
1904084.347369,316.100832,3.024411,+,2,13,10.180786
1904092.347369,324.102066,3.024714,+,0,4,26.544083
1904100.347369,332.063943,3.025016,-,2,17,14.599401
1904106.269876,337.935510,3.025240,-,3,52,9.764999
1904114.269876,345.837603,3.025543,-,5,52,27.980662
1904122.269876,353.700419,3.025845,-,8,13,51.797461
1904130.269876,1.523009,3.026148,-,10,38,40.579126
