jd,theta_na,theta_sa,r
2086991.500000,228.447006,238.402687,0.984783
2086992.500000,229.463675,239.419394,0.984653
2086993.500000,230.480666,240.436423,0.984527
2086994.500000,231.497951,241.453745,0.984404
2086995.500000,232.515496,242.471328,0.984285
2086996.500000,233.533270,243.489140,0.984169
2086997.500000,234.551239,244.507147,0.984056
2086998.500000,235.569376,245.525322,0.983948
2086999.500000,236.587659,246.543643,0.983843
2087000.500000,237.606066,247.562088,0.983743
2087001.500000,238.624585,248.580645,0.983647
2087002.500000,239.643203,249.599301,0.983556
2087003.500000,240.661912,250.618048,0.983470
2087004.500000,241.680706,251.636880,0.983390
2087005.500000,242.699584,252.655796,0.983315
2087006.500000,243.718545,253.674795,0.983245
2087007.500000,244.737592,254.693880,0.983182
2087008.500000,245.756730,255.713055,0.983125
2087009.500000,246.775961,256.732325,0.983075
2087010.500000,247.795290,257.751691,0.983031
2087011.500000,248.814716,258.771156,0.982993
2087012.500000,249.834240,259.790717,0.982962
2087013.500000,250.853860,260.810376,0.982938
2087014.500000,251.873578,261.830131,0.982920
2087015.500000,252.893396,262.849988,0.982908
2087016.500000,253.913318,263.869947,0.982902
2087017.500000,254.933345,264.890013,0.982902
2087018.500000,255.953475,265.910181,0.982906
2087019.500000,256.973698,266.930442,0.982915
2087020.500000,257.993998,267.950780,0.982929
2087021.500000,259.014350,268.971170,0.982946
2087022.500000,260.034725,269.991583,0.982968
2087023.500000,261.055090,271.011985,0.982993
2087024.500000,262.075409,272.032343,0.983023
2087025.500000,263.095651,273.052623,0.983056
2087026.500000,264.115784,274.072794,0.983093
2087027.500000,265.135784,275.092831,0.983134
2087028.500000,266.155626,276.112712,0.983180
2087029.500000,267.175294,277.132418,0.983230
2087030.500000,268.194772,278.151934,0.983284
2087031.500000,269.214047,279.171247,0.983343
2087032.500000,270.233110,280.190347,0.983407
2087033.500000,271.251952,281.209227,0.983476
2087034.500000,272.270568,282.227882,0.983550
2087035.500000,273.288956,283.246307,0.983630
2087036.500000,274.307114,284.264503,0.983716
2087037.500000,275.325040,285.282467,0.983808
2087038.500000,276.342734,286.300200,0.983906
2087039.500000,277.360194,287.317698,0.984010
2087040.500000,278.377419,288.334961,0.984121
2087041.500000,279.394412,289.351991,0.984238
2087042.500000,280.411178,290.368796,0.984361
2087043.500000,281.427731,291.385387,0.984490
2087044.500000,282.444084,292.401777,0.984625
2087045.500000,283.460248,293.417979,0.984765
2087046.500000,284.476228,294.433997,0.984910
2087047.500000,285.492021,295.449828,0.985059
2087048.500000,286.507614,296.465459,0.985213
2087049.500000,287.522986,297.480869,0.985370
2087050.500000,288.538114,298.496035,0.985532
2087051.500000,289.552967,299.510926,0.985696
2087052.500000,290.567516,300.525513,0.985863
2087053.500000,291.581733,301.539767,0.986034
2087054.500000,292.595589,302.553662,0.986207
2087055.500000,293.609061,303.567172,0.986384
2087056.500000,294.622129,304.580278,0.986563
2087057.500000,295.634775,305.592962,0.986745
2087058.500000,296.646984,306.605209,0.986931
2087059.500000,297.658741,307.617004,0.987119
2087060.500000,298.670037,308.628337,0.987311
2087061.500000,299.680859,309.639198,0.987506
2087062.500000,300.691201,310.649577,0.987705
2087063.500000,301.701054,311.659469,0.987908
2087064.500000,302.710414,312.668866,0.988114
2087065.500000,303.719275,313.677766,0.988325
2087066.500000,304.727634,314.686163,0.988541
2087067.500000,305.735489,315.694056,0.988760
2087068.500000,306.742840,316.701444,0.988985
2087069.500000,307.749693,317.708336,0.989215
2087070.500000,308.756064,318.714744,0.989449
2087071.500000,309.761973,319.720692,0.989688
2087072.500000,310.767444,320.726201,0.989931
2087073.500000,311.772499,321.731293,0.990178
2087074.500000,312.777149,322.735982,0.990429
2087075.500000,313.781400,323.740270,0.990683
2087076.500000,314.785245,324.744153,0.990940
2087077.500000,315.788672,325.747619,0.991200
2087078.500000,316.791665,326.750649,0.991461
2087079.500000,317.794203,327.753225,0.991725
2087080.500000,318.796264,328.755325,0.991989
2087081.500000,319.797829,329.756928,0.992255
2087082.500000,320.798878,330.758014,0.992523
2087083.500000,321.799392,331.758566,0.992791
2087084.500000,322.799357,332.758570,0.993060
2087085.500000,323.798760,333.758010,0.993330
2087086.500000,324.797588,334.756876,0.993600
2087087.500000,325.795830,335.755156,0.993872
2087088.500000,326.793475,336.752839,0.994144
2087089.500000,327.790513,337.749916,0.994417
2087090.500000,328.786934,338.746374,0.994691
2087091.500000,329.782728,339.742206,0.994967
2087092.500000,330.777887,340.737403,0.995243
2087093.500000,331.772403,341.731957,0.995522
2087094.500000,332.766271,342.725863,0.995802
2087095.500000,333.759488,343.719118,0.996084
2087096.500000,334.752058,344.711726,0.996368
2087097.500000,335.743992,345.703698,0.996655
2087098.500000,336.735311,346.695055,0.996944
2087099.500000,337.726045,347.685827,0.997236
2087100.500000,338.716224,348.676044,0.997530
2087101.500000,339.705877,349.665735,0.997826
2087102.500000,340.695024,350.654920,0.998123
2087103.500000,341.683677,351.643611,0.998422
2087104.500000,342.671838,352.631810,0.998722
2087105.500000,343.659504,353.619514,0.999022
2087106.500000,344.646668,354.606716,0.999323
2087107.500000,345.633320,355.593406,0.999623
2087108.500000,346.619451,356.579575,0.999923
2087109.500000,347.605049,357.565211,1.000222
2087110.500000,348.590105,358.550304,1.000520
2087111.500000,349.574609,359.534847,1.000817
2087112.500000,350.558554,0.518830,1.001112
2087113.500000,351.541932,1.502246,1.001405
2087114.500000,352.524737,2.485089,1.001697
2087115.500000,353.506961,3.467350,1.001987
2087116.500000,354.488595,4.449023,1.002275
