jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
1721143.307908,7.790970,-3.877205,-,12,32,30.485141
1721151.307908,15.546451,-3.876904,-,14,40,16.119918
1721159.307908,23.267575,-3.876602,-,16,43,57.254897
1721167.307908,30.963817,-3.876301,-,18,13,31.772472
1721174.304811,37.677298,-3.876038,-,19,21,43.578363
1721182.304811,45.330499,-3.875737,-,20,48,28.593035
1721190.304811,52.965215,-3.875436,-,21,55,1.380978
1721198.304811,60.591092,-3.875135,-,22,26,50.637710
1721205.684535,67.620583,-3.874857,-,22,45,54.111539
1721213.684535,75.233781,-3.874556,-,23,12,29.113099
1721221.684535,82.848306,-3.874254,-,23,7,42.646154
1721229.684535,90.473255,-3.873953,-,22,30,11.117025
1721237.188390,97.634902,-3.873671,-,21,54,21.272910
1721245.188390,105.281372,-3.873370,-,21,12,42.383712
1721253.188390,112.948280,-3.873069,-,19,59,7.921683
1721261.188390,120.642977,-3.872768,-,18,19,5.324223
1721268.520914,127.717369,-3.872491,-,16,57,28.321114
1721276.520914,135.461873,-3.872190,-,15,19,47.140337
1721284.520914,143.241756,-3.871889,-,13,12,25.281186
1721292.520914,151.059670,-3.871588,-,10,55,30.466974
1721299.438610,157.847037,-3.871328,-,9,10,40.050302
1721307.438610,165.728967,-3.871027,-,7,5,3.049313
1721315.438610,173.652580,-3.870725,-,4,34,59.594551
1721323.438610,181.615317,-3.870424,-,2,14,8.878815
1721329.818553,187.989249,-3.870184,-,0,38,42.292095
1721337.818553,196.011242,-3.869883,+,1,19,10.571210
1721345.818553,204.069791,-3.869582,+,3,30,46.477180
1721353.818553,212.158781,-3.869281,+,5,20,21.916619
1721359.685893,218.105314,-3.869060,+,6,19,7.916563
1721367.685893,226.231119,-3.868759,+,7,32,53.756570
1721375.685893,234.378385,-3.868458,+,8,50,9.458436
1721383.685893,242.539043,-3.868157,+,9,38,22.060173
1721389.197485,248.163188,-3.867949,+,9,47,28.593507
1721397.197485,256.327560,-3.867648,+,9,51,44.464093
1721405.197485,264.493055,-3.867347,+,9,55,46.754365
1721413.197485,272.651270,-3.867046,+,9,29,34.551234
1721418.596057,278.146823,-3.866842,+,8,48,33.794859
1721426.596057,286.274366,-3.866541,+,7,39,9.202753
1721434.596057,294.383699,-3.866240,+,6,33,36.020595
1721442.596057,302.467714,-3.865939,+,5,2,27.282606
1721448.150674,308.060918,-3.865730,+,3,39,18.219258
1721456.150674,316.087282,-3.865429,+,1,34,54.777688
1721464.150674,324.082773,-3.865128,-,0,16,13.978456
1721472.150674,332.042610,-3.864827,-,2,24,35.152382
1721478.093919,337.929211,-3.864603,-,4,14,50.479407
1721486.093919,345.818283,-3.864302,-,6,39,20.434025
1721494.093919,353.673525,-3.864001,-,8,41,7.600567
1721502.093919,1.492744,-3.863699,-,10,50,48.822636
