jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2195976.524145,7.808479,14.100374,-,11,29,28.621020
2195984.524145,15.582382,14.100679,-,13,33,56.858535
2195992.524145,23.328584,14.100983,-,15,13,40.401674
2196000.524145,31.046426,14.101288,-,16,55,45.998358
2196007.437517,37.691697,14.101551,-,18,29,53.343947
2196015.437517,45.361477,14.101856,-,19,48,47.543422
2196023.437517,53.016798,14.102160,-,20,40,50.701767
2196031.437517,60.656576,14.102465,-,21,36,48.012809
2196038.749300,67.627390,14.102744,-,22,21,23.789490
2196046.749300,75.250556,14.103048,-,22,36,36.042529
2196054.749300,82.876598,14.103353,-,22,26,15.032584
2196062.749300,90.503215,14.103657,-,22,24,10.757470
2196070.221543,97.631869,14.103942,-,22,5,16.321133
2196078.221543,105.279023,14.104247,-,21,10,14.796981
2196086.221543,112.945138,14.104551,-,20,1,59.047988
2196094.221543,120.628546,14.104856,-,18,59,43.936214
2196101.567878,127.704205,14.105136,-,17,44,51.744481
2196109.567878,135.440317,14.105440,-,15,49,59.686034
2196117.567878,143.207271,14.105745,-,13,58,58.029411
2196125.567878,151.003646,14.106050,-,12,13,2.917237
2196132.539801,157.826423,14.106315,-,10,24,52.626074
2196140.539801,165.693242,14.106620,-,7,59,27.063090
2196148.539801,173.596218,14.106924,-,5,49,17.269873
2196156.539801,181.532050,14.107229,-,3,51,0.162629
2196162.998086,187.966057,14.107475,-,2,2,11.585533
2196170.998086,195.970918,14.107780,+,0,17,29.805506
2196178.998086,204.007650,14.108084,+,2,12,14.174382
2196186.998086,212.070786,14.108389,+,3,47,17.373520
2196192.946200,218.084860,14.108615,+,5,5,29.803355
2196200.946200,226.197374,14.108920,+,6,45,3.085090
2196208.946200,234.327948,14.109225,+,7,50,3.796466
2196216.946200,242.469708,14.109529,+,8,30,20.164838
2196222.520732,248.150165,14.109742,+,9,0,35.638809
2196230.520732,256.310014,14.110046,+,9,35,27.433848
2196238.520732,264.468514,14.110351,+,9,30,35.981537
2196246.520732,272.618391,14.110656,+,8,59,33.483716
2196251.949533,278.144265,14.110862,+,8,39,21.192032
2196259.949533,286.278524,14.111167,+,8,3,20.090715
2196267.949533,294.392341,14.111472,+,6,49,44.348308
2196275.949533,302.479204,14.111776,+,5,12,42.372626
2196281.494133,308.069377,14.111987,+,4,9,45.472613
2196289.494133,316.113114,14.112292,+,2,37,27.196728
2196297.494133,324.123128,14.112597,+,0,36,3.066908
2196305.494133,332.094718,14.112901,-,1,42,16.698610
2196311.388442,337.946582,14.113126,-,3,12,18.234735
2196319.388442,345.860202,14.113430,-,5,10,58.040101
2196327.388442,353.735728,14.113735,-,7,28,6.533820
2196335.388442,1.571196,14.114040,-,9,52,18.770657
