jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2250764.970898,7.810063,16.188123,-,11,23,46.357031
2250772.970898,15.590182,16.188428,-,13,11,34.314601
2250780.970898,23.337865,16.188733,-,15,8,20.415516
2250788.970898,31.052885,16.189038,-,17,5,55.656502
2250795.877477,37.694157,16.189301,-,18,21,1.982549
2250803.877477,45.369620,16.189606,-,19,28,20.022776
2250811.877477,53.024044,16.189911,-,20,44,4.587902
2250819.877477,60.661321,16.190217,-,21,45,48.112189
2250827.184296,67.630160,16.190495,-,22,11,25.356092
2250835.184296,75.257599,16.190800,-,22,21,13.184161
2250843.184296,82.880145,16.191105,-,22,38,50.082385
2250851.184296,90.504365,16.191410,-,22,32,48.486613
2250858.655337,97.635054,16.191695,-,21,53,48.389480
2250866.655337,105.283296,16.192000,-,21,6,19.692113
2250874.655337,112.944354,16.192305,-,20,20,11.423353
2250882.655337,120.625319,16.192610,-,19,8,31.551441
2250890.005124,127.707357,16.192891,-,17,33,30.942435
2250898.005124,135.441330,16.193196,-,15,57,41.780329
2250906.005124,143.202037,16.193501,-,14,21,27.346948
2250914.005124,150.996931,16.193806,-,12,18,22.731150
2250920.984233,157.828492,16.194072,-,10,17,25.833790
2250928.984233,165.691508,16.194377,-,8,13,8.446751
2250936.984233,173.587560,16.194682,-,6,14,12.790539
2250944.984233,181.523259,16.194987,-,3,51,28.923826
2250951.451825,187.967434,16.195234,-,1,57,14.322468
2250959.451825,195.968032,16.195539,+,0,2,9.229071
2250967.451825,203.998498,16.195844,+,1,49,40.686914
2250975.451825,212.062638,16.196149,+,3,50,54.305825
2250981.408687,218.086893,16.196376,+,5,12,48.807784
2250989.408687,226.195648,16.196681,+,6,31,31.085107
2250997.408687,234.321490,16.196986,+,7,33,2.043046
2251005.408687,242.465591,16.197291,+,8,38,45.797454
2251010.988462,248.153778,16.197504,+,9,13,36.010676
2251018.988462,256.311164,16.197809,+,9,26,35.512592
2251026.988462,264.466474,16.198114,+,9,19,6.915200
2251034.988462,272.620117,16.198419,+,9,13,6.849846
2251040.417389,278.149452,16.198626,+,8,58,1.659785
2251048.417389,286.282709,16.198931,+,7,59,43.532625
2251056.417389,294.394287,16.199236,+,6,41,40.781774
2251064.417389,302.485927,16.199541,+,5,29,54.201134
2251069.957429,308.075366,16.199752,+,4,31,19.003378
2251077.957429,316.119008,16.200057,+,2,37,6.670110
2251085.957429,324.127039,16.200362,+,0,28,54.736313
2251093.957429,332.103807,16.200668,-,1,23,38.105563
2251099.844447,337.952417,16.200892,-,2,51,17.963244
2251107.844447,345.865859,16.201197,-,5,11,36.440419
2251115.844447,353.739449,16.201502,-,7,35,4.698667
2251123.844447,1.580024,16.201807,-,9,33,55.819647
