jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2305553.436477,7.817163,18.278648,-,10,58,12.787200
2305561.436477,15.598551,18.278953,-,13,7,0.125714
2305569.436477,23.345150,18.279259,-,15,12,14.702748
2305577.436477,31.065583,18.279564,-,16,46,26.517508
2305584.330918,37.700847,18.279827,-,17,56,57.033352
2305592.330918,45.375766,18.280133,-,19,30,17.591678
2305600.330918,53.029902,18.280438,-,20,45,6.554503
2305608.330918,60.672744,18.280744,-,21,25,46.043488
2305615.626444,67.635074,18.281022,-,21,53,44.053923
2305623.626444,75.260126,18.281328,-,22,29,48.798808
2305631.626444,82.882700,18.281633,-,22,38,43.849200
2305639.626444,90.512621,18.281938,-,22,12,17.187885
2305647.089241,97.636556,18.282223,-,21,48,23.844486
2305655.089241,105.281355,18.282529,-,21,18,43.436193
2305663.089241,112.942684,18.282834,-,20,19,12.953902
2305671.089241,120.628284,18.283140,-,18,51,50.413224
2305678.436122,127.705725,18.283420,-,17,39,23.318595
2305686.436122,135.435029,18.283726,-,16,14,30.340364
2305694.436122,143.196779,18.284031,-,14,17,42.115381
2305702.436122,150.993710,18.284337,-,12,11,2.967486
2305709.418392,157.824788,18.284603,-,10,30,45.718311
2305717.418392,165.682046,18.284909,-,8,33,52.306235
2305725.418392,173.579323,18.285214,-,6,9,48.260173
2305733.418392,181.514857,18.285520,-,3,52,4.585288
2305739.893932,187.962089,18.285767,-,2,16,28.870370
2305747.893932,195.956643,18.286072,-,0,19,36.277230
2305755.893932,203.987861,18.286378,+,1,52,23.208520
2305763.893932,212.050895,18.286683,+,3,46,55.347108
2305769.861530,218.080628,18.286911,+,4,50,15.665111
2305777.861530,226.183670,18.287217,+,6,10,57.059747
2305785.861530,234.310329,18.287522,+,7,35,58.375997
2305793.861530,242.453511,18.287827,+,8,35,27.214766
2305799.452110,248.147867,18.288041,+,8,52,19.258234
2305807.452110,256.300356,18.288346,+,9,8,57.613416
2305815.452110,264.457554,18.288652,+,9,25,54.786556
2305823.452110,272.611473,18.288957,+,9,14,6.405378
2305828.888771,278.145074,18.289165,+,8,42,16.077428
2305836.888771,286.274724,18.289470,+,7,46,44.259295
2305844.888771,294.389955,18.289776,+,6,54,49.850123
2305852.888771,302.483669,18.290081,+,5,37,22.301636
2305858.430917,308.072996,18.290293,+,4,22,47.242959
2305866.430917,316.114635,18.290598,+,2,29,53.936669
2305874.430917,324.128131,18.290904,+,0,48,35.218510
2305882.430917,332.108662,18.291209,-,1,10,5.385299
2305888.313431,337.951475,18.291434,-,2,54,41.385699
2305896.313431,345.864587,18.291739,-,5,12,47.850070
2305904.313431,353.744795,18.292045,-,7,11,15.021553
2305912.313431,1.589947,18.292350,-,9,17,27.086020
