jd,theta_na,theta_sa,r
1538804.500000,292.441291,281.715978,0.986591
1538805.500000,293.453114,282.727838,0.986796
1538806.500000,294.464528,283.739289,0.987005
1538807.500000,295.475537,284.750336,0.987219
1538808.500000,296.486146,285.760983,0.987438
1538809.500000,297.496364,286.771238,0.987662
1538810.500000,298.506196,287.781107,0.987890
1538811.500000,299.515648,288.790597,0.988122
1538812.500000,300.524725,289.799712,0.988358
1538813.500000,301.533426,290.808450,0.988597
1538814.500000,302.541746,291.816808,0.988839
1538815.500000,303.549671,292.824769,0.989084
1538816.500000,304.557177,293.832314,0.989331
1538817.500000,305.564236,294.839410,0.989579
1538818.500000,306.570812,295.846024,0.989830
1538819.500000,307.576871,296.852119,0.990081
1538820.500000,308.582381,297.857667,0.990335
1538821.500000,309.587319,298.862643,0.990589
1538822.500000,310.591669,299.867030,0.990845
1538823.500000,311.595419,300.870818,0.991103
1538824.500000,312.598562,301.873998,0.991363
1538825.500000,313.601091,302.876564,0.991626
1538826.500000,314.603003,303.878514,0.991890
1538827.500000,315.604297,304.879846,0.992157
1538828.500000,316.604973,305.880559,0.992427
1538829.500000,317.605033,306.880656,0.992700
1538830.500000,318.604478,307.880139,0.992976
1538831.500000,319.603313,308.879011,0.993254
1538832.500000,320.601541,309.877277,0.993536
1538833.500000,321.599170,310.874943,0.993821
1538834.500000,322.596207,311.872018,0.994109
1538835.500000,323.592664,312.868512,0.994400
1538836.500000,324.588553,313.864439,0.994693
1538837.500000,325.583891,314.859814,0.994989
1538838.500000,326.578693,315.854653,0.995288
1538839.500000,327.572976,316.848974,0.995589
1538840.500000,328.566753,317.842789,0.995892
1538841.500000,329.560034,318.836108,0.996196
1538842.500000,330.552823,319.828933,0.996501
1538843.500000,331.545114,320.821262,0.996807
1538844.500000,332.536893,321.813079,0.997113
1538845.500000,333.528142,322.804365,0.997419
1538846.500000,334.518834,323.795095,0.997724
1538847.500000,335.508945,324.785243,0.998029
1538848.500000,336.498452,325.774787,0.998332
1538849.500000,337.487337,326.763710,0.998634
1538850.500000,338.475588,327.751999,0.998935
1538851.500000,339.463195,328.739643,0.999236
1538852.500000,340.450150,329.726635,0.999535
1538853.500000,341.436445,330.712967,0.999833
1538854.500000,342.422076,331.698636,1.000131
1538855.500000,343.407040,332.683638,1.000429
1538856.500000,344.391337,333.667972,1.000727
1538857.500000,345.374967,334.651639,1.001024
1538858.500000,346.357933,335.634644,1.001322
1538859.500000,347.340241,336.616989,1.001620
1538860.500000,348.321898,337.598683,1.001918
1538861.500000,349.302912,338.579735,1.002216
1538862.500000,350.283297,339.560157,1.002515
1538863.500000,351.263068,340.539966,1.002814
1538864.500000,352.242245,341.519180,1.003114
1538865.500000,353.220850,342.497822,1.003413
1538866.500000,354.198907,343.475917,1.003714
1538867.500000,355.176440,344.453488,1.004014
1538868.500000,356.153473,345.430558,1.004314
1538869.500000,357.130021,346.407144,1.004613
1538870.500000,358.106097,347.383257,1.004911
1538871.500000,359.081704,348.358901,1.005208
1538872.500000,0.056839,349.334074,1.005503
1538873.500000,1.031494,350.308766,1.005796
1538874.500000,2.005655,351.282964,1.006086
1538875.500000,2.979308,352.256655,1.006373
1538876.500000,3.952442,353.229827,1.006657
1538877.500000,4.925046,354.202468,1.006937
1538878.500000,5.897110,355.174570,1.007213
1538879.500000,6.868628,356.146125,1.007487
1538880.500000,7.839592,357.117126,1.007756
1538881.500000,8.809993,358.087565,1.008022
1538882.500000,9.779827,359.057436,1.008285
1538883.500000,10.749089,0.026736,1.008545
1538884.500000,11.717776,0.995461,1.008802
1538885.500000,12.685891,1.963613,1.009056
1538886.500000,13.653434,2.931193,1.009307
1538887.500000,14.620411,3.898208,1.009556
1538888.500000,15.586830,4.864664,1.009803
1538889.500000,16.552701,5.830573,1.010047
1538890.500000,17.518040,6.795950,1.010290
1538891.500000,18.482864,7.760811,1.010530
1538892.500000,19.447196,8.725181,1.010768
1538893.500000,20.411063,9.689084,1.011005
1538894.500000,21.374492,10.652551,1.011240
1538895.500000,22.337513,11.615610,1.011473
1538896.500000,23.300153,12.578287,1.011704
1538897.500000,24.262436,13.540607,1.011932
1538898.500000,25.224377,14.502586,1.012158
1538899.500000,26.185989,15.464235,1.012381
1538900.500000,27.147277,16.425561,1.012601
1538901.500000,28.108245,17.386566,1.012816
1538902.500000,29.068891,18.347250,1.013028
1538903.500000,30.029213,19.307610,1.013235
1538904.500000,30.989210,20.267644,1.013437
1538905.500000,31.948877,21.227348,1.013633
1538906.500000,32.908210,22.186719,1.013825
1538907.500000,33.867202,23.145748,1.014011
1538908.500000,34.825847,24.104431,1.014191
1538909.500000,35.784137,25.062758,1.014366
1538910.500000,36.742064,26.020723,1.014536
1538911.500000,37.699623,26.978320,1.014701
1538912.500000,38.656811,27.935545,1.014860
1538913.500000,39.613626,28.892397,1.015015
1538914.500000,40.570069,29.848878,1.015165
1538915.500000,41.526144,30.804991,1.015311
1538916.500000,42.481859,31.760742,1.015452
1538917.500000,43.437222,32.716143,1.015589
1538918.500000,44.392248,33.671206,1.015723
1538919.500000,45.346955,34.625951,1.015852
1538920.500000,46.301365,35.580399,1.015979
1538921.500000,47.255506,36.534577,1.016101
1538922.500000,48.209406,37.488514,1.016221
1538923.500000,49.163095,38.442241,1.016337
1538924.500000,50.116603,39.395787,1.016450
1538925.500000,51.069954,40.349175,1.016560
1538926.500000,52.023168,41.302427,1.016666
1538927.500000,52.976263,42.255559,1.016768
1538928.500000,53.929252,43.208585,1.016866
1538929.500000,54.882148,44.161519,1.016960
1538930.500000,55.834962,45.114370,1.017049
1538931.500000,56.787703,46.067148,1.017132
1538932.500000,57.740375,47.019858,1.017210
1538933.500000,58.692982,47.972503,1.017282
1538934.500000,59.645523,48.925081,1.017348
1538935.500000,60.597992,49.877588,1.017407
1538936.500000,61.550384,50.830017,1.017461
1538937.500000,62.502690,51.782361,1.017507
1538938.500000,63.454902,52.734610,1.017548
1538939.500000,64.407012,53.686758,1.017583
1538940.500000,65.359015,54.638798,1.017611
1538941.500000,66.310908,55.590729,1.017633
1538942.500000,67.262690,56.542548,1.017650
1538943.500000,68.214362,57.494257,1.017661
1538944.500000,69.165928,58.445861,1.017667
1538945.500000,70.117396,59.397367,1.017668
1538946.500000,71.068778,60.348786,1.017664
1538947.500000,72.020088,61.300133,1.017655
1538948.500000,72.971345,62.251428,1.017642
1538949.500000,73.922574,63.202695,1.017625
1538950.500000,74.873801,64.153959,1.017605
1538951.500000,75.825054,65.105249,1.017580
1538952.500000,76.776358,66.056591,1.017552
1538953.500000,77.727738,67.008008,1.017521
1538954.500000,78.679214,67.959522,1.017486
