jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2451656.004779,7.818234,23.866947,-,10,54,21.505947
2451664.004779,15.604907,23.867254,-,12,47,58.636381
2451672.004779,23.363103,23.867560,-,14,30,29.654862
2451680.004779,31.089269,23.867867,-,16,25,47.997309
2451686.874866,37.701258,23.868130,-,17,55,28.377962
2451694.874866,45.382102,23.868437,-,19,8,57.615713
2451702.874866,53.046434,23.868743,-,20,8,24.252050
2451710.874866,60.691553,23.869050,-,21,17,34.300731
2451718.150533,67.633780,23.869328,-,21,58,23.514350
2451726.150533,75.264099,23.869635,-,22,10,51.100200
2451734.150533,82.893236,23.869941,-,22,15,6.341673
2451742.150533,90.520589,23.870248,-,22,21,31.748955
2451749.604614,97.633282,23.870534,-,22,0,11.135287
2451757.604614,105.281814,23.870840,-,21,5,17.041959
2451765.604614,112.944484,23.871147,-,20,14,23.232265
2451773.604614,120.623002,23.871453,-,19,17,20.103120
2451780.956324,127.700751,23.871735,-,17,57,17.697497
2451788.956324,135.431722,23.872041,-,16,8,30.344305
2451796.956324,143.189666,23.872348,-,14,31,24.026260
2451804.956324,150.976466,23.872654,-,12,47,31.219669
2451811.955027,157.819028,23.872923,-,10,51,30.038755
2451819.955027,165.676077,23.873229,-,8,34,37.348887
2451827.955027,173.566236,23.873536,-,6,35,25.573169
2451835.955027,181.490496,23.873842,-,4,32,39.826111
2451842.453280,187.956567,23.874091,-,2,36,21.470148
2451850.453280,195.950194,23.874398,-,0,22,56.658586
2451858.453280,203.973358,23.874704,+,1,23,23.560499
2451866.453280,212.025829,23.875011,+,3,8,53.669319
2451872.443649,218.076303,23.875240,+,4,34,41.509283
2451880.443649,226.179294,23.875547,+,6,10,45.966687
2451888.443649,234.298951,23.875853,+,7,10,45.870226
2451896.443649,242.433495,23.876160,+,8,4,21.565999
2451902.052043,248.145476,23.876375,+,8,43,42.892539
2451910.052043,256.300072,23.876681,+,9,16,32.645491
2451918.052043,264.452667,23.876988,+,9,9,20.603681
2451926.052043,272.600470,23.877294,+,8,52,5.318837
2451931.498350,278.145105,23.877503,+,8,42,22.604791
2451939.498350,286.279640,23.877810,+,8,4,19.613868
2451947.498350,294.393244,23.878116,+,6,48,58.568655
2451955.498350,302.483538,23.878423,+,5,25,3.347364
2451961.040350,308.075760,23.878635,+,4,32,44.064942
2451969.040350,316.125050,23.878942,+,2,57,26.728757
2451977.040350,324.139671,23.879248,+,0,52,38.168055
2451985.040350,332.119338,23.879555,-,1,13,11.958063
2451990.912620,337.957092,23.879780,-,2,34,28.084583
2451998.912620,345.880042,23.880086,-,4,37,22.821431
2452006.912620,353.763102,23.880393,-,7,0,58.959585
2452014.912620,1.609483,23.880699,-,9,13,1.799800
