jd,theta_na,theta_sa,r
2452045.500000,31.312295,55.194166,1.011069
2452046.500000,32.276186,56.158096,1.011285
2452047.500000,33.239742,57.121690,1.011498
2452048.500000,34.202968,58.084955,1.011707
2452049.500000,35.165871,59.047896,1.011912
2452050.500000,36.128452,60.010515,1.012112
2452051.500000,37.090711,60.972813,1.012307
2452052.500000,38.052644,61.934783,1.012497
2452053.500000,39.014239,62.896417,1.012683
2452054.500000,39.975481,63.857698,1.012863
2452055.500000,40.936352,64.818607,1.013038
2452056.500000,41.896832,65.779125,1.013208
2452057.500000,42.856904,66.739235,1.013373
2452058.500000,43.816560,67.698929,1.013534
2452059.500000,44.775800,68.658208,1.013690
2452060.500000,45.734633,69.617079,1.013843
2452061.500000,46.693077,70.575562,1.013992
2452062.500000,47.651156,71.533679,1.014137
2452063.500000,48.608897,72.491458,1.014280
2452064.500000,49.566325,73.448925,1.014419
2452065.500000,50.523468,74.406106,1.014556
2452066.500000,51.480348,75.363024,1.014689
2452067.500000,52.436987,76.319701,1.014820
2452068.500000,53.393402,77.276154,1.014948
2452069.500000,54.349610,78.232401,1.015073
2452070.500000,55.305627,79.188457,1.015194
2452071.500000,56.261469,80.144337,1.015312
2452072.500000,57.217151,81.100057,1.015426
2452073.500000,58.172687,82.055632,1.015536
2452074.500000,59.128093,83.011076,1.015642
2452075.500000,60.083383,83.966404,1.015744
2452076.500000,61.038570,84.921629,1.015841
2452077.500000,61.993666,85.876763,1.015933
2452078.500000,62.948679,86.831815,1.016019
2452079.500000,63.903613,87.786787,1.016101
2452080.500000,64.858468,88.741680,1.016176
2452081.500000,65.813234,89.696484,1.016245
2452082.500000,66.767896,90.651185,1.016308
2452083.500000,67.722435,91.605762,1.016365
2452084.500000,68.676829,92.560195,1.016416
2452085.500000,69.631062,93.514466,1.016461
2452086.500000,70.585124,94.468566,1.016500
2452087.500000,71.539015,95.422495,1.016533
2452088.500000,72.492742,96.376261,1.016562
2452089.500000,73.446319,97.329877,1.016585
2452090.500000,74.399765,98.283361,1.016604
2452091.500000,75.353100,99.236734,1.016619
2452092.500000,76.306346,100.190018,1.016630
2452093.500000,77.259523,101.143233,1.016638
2452094.500000,78.212652,102.096401,1.016641
2452095.500000,79.165755,103.049542,1.016642
2452096.500000,80.118849,104.002675,1.016638
2452097.500000,81.071955,104.955819,1.016632
2452098.500000,82.025092,105.908994,1.016622
2452099.500000,82.978278,106.862218,1.016608
2452100.500000,83.931534,107.815513,1.016590
2452101.500000,84.884879,108.768896,1.016568
2452102.500000,85.838334,109.722389,1.016543
2452103.500000,86.791918,110.676012,1.016513
2452104.500000,87.745651,111.629783,1.016478
2452105.500000,88.699548,112.583718,1.016439
2452106.500000,89.653622,113.537831,1.016395
2452107.500000,90.607881,114.492128,1.016345
2452108.500000,91.562327,115.446612,1.016290
2452109.500000,92.516953,116.401276,1.016229
2452110.500000,93.471744,117.356106,1.016161
2452111.500000,94.426681,118.311081,1.016088
2452112.500000,95.381743,119.266182,1.016009
2452113.500000,96.336914,120.221391,1.015923
2452114.500000,97.292183,121.176698,1.015832
2452115.500000,98.247548,122.132101,1.015735
2452116.500000,99.203013,123.087605,1.015633
2452117.500000,100.158587,124.043217,1.015525
2452118.500000,101.114279,124.998947,1.015413
2452119.500000,102.070102,125.954809,1.015297
2452120.500000,103.026068,126.910813,1.015176
2452121.500000,103.982193,127.866976,1.015052
2452122.500000,104.938492,128.823314,1.014925
2452123.500000,105.894982,129.779842,1.014795
2452124.500000,106.851682,130.736580,1.014661
2452125.500000,107.808609,131.693546,1.014524
2452126.500000,108.765784,132.650759,1.014385
2452127.500000,109.723227,133.608240,1.014242
2452128.500000,110.680960,134.566012,1.014097
2452129.500000,111.639005,135.524095,1.013948
2452130.500000,112.597386,136.482514,1.013796
2452131.500000,113.556124,137.441291,1.013642
2452132.500000,114.515242,138.400447,1.013483
2452133.500000,115.474759,139.360002,1.013322
2452134.500000,116.434689,140.319971,1.013156
2452135.500000,117.395044,141.280364,1.012987
2452136.500000,118.355826,142.241184,1.012813
2452137.500000,119.317031,143.202427,1.012634
2452138.500000,120.278645,144.164079,1.012451
2452139.500000,121.240650,145.126123,1.012263
2452140.500000,122.203027,146.088539,1.012070
2452141.500000,123.165760,147.051310,1.011871
2452142.500000,124.128839,148.014428,1.011668
2452143.500000,125.092260,148.977886,1.011460
2452144.500000,126.056020,149.941685,1.011247
2452145.500000,127.020120,150.905823,1.011030
2452146.500000,127.984561,151.870303,1.010809
2452147.500000,128.949344,152.835124,1.010585
2452148.500000,129.914473,153.800291,1.010358
2452149.500000,130.879954,154.765810,1.010128
2452150.500000,131.845795,155.731690,1.009895
2452151.500000,132.812008,156.697941,1.009661
2452152.500000,133.778606,157.664578,1.009424
2452153.500000,134.745606,158.631615,1.009186
2452154.500000,135.713024,159.599072,1.008946
2452155.500000,136.680880,160.566966,1.008705
2452156.500000,137.649194,161.535318,1.008462
2452157.500000,138.617988,162.504151,1.008218
2452158.500000,139.587284,163.473485,1.007973
2452159.500000,140.557107,164.443346,1.007726
2452160.500000,141.527477,165.413754,1.007478
2452161.500000,142.498414,166.384730,1.007229
2452162.500000,143.469934,167.356288,1.006978
2452163.500000,144.442047,168.328440,1.006725
2452164.500000,145.414758,169.301189,1.006469
2452165.500000,146.388062,170.274531,1.006212
2452166.500000,147.361949,171.248457,1.005952
2452167.500000,148.336403,172.222949,1.005689
2452168.500000,149.311409,173.197993,1.005422
2452169.500000,150.286950,174.173573,1.005153
2452170.500000,151.263018,175.149679,1.004881
2452171.500000,152.239603,176.126302,1.004605
2452172.500000,153.216697,177.103435,1.004327
2452173.500000,154.194293,178.081069,1.004046
2452174.500000,155.172380,179.059195,1.003763
2452175.500000,156.150949,180.037802,1.003478
2452176.500000,157.129992,181.016883,1.003192
2452177.500000,158.109505,181.996435,1.002904
2452178.500000,159.089489,182.976456,1.002616
2452179.500000,160.069946,183.956952,1.002327
2452180.500000,161.050884,184.937929,1.002038
2452181.500000,162.032313,185.919396,1.001749
2452182.500000,163.014245,186.901366,1.001460
2452183.500000,163.996695,187.883854,1.001172
2452184.500000,164.979678,188.866875,1.000885
2452185.500000,165.963213,189.850449,1.000599
2452186.500000,166.947320,190.834594,1.000313
2452187.500000,167.932019,191.819331,1.000029
2452188.500000,168.917329,192.804680,0.999746
2452189.500000,169.903267,193.790656,0.999463
2452190.500000,170.889848,194.777275,0.999182
2452191.500000,171.877080,195.764546,0.998902
2452192.500000,172.864966,196.752470,0.998622
2452193.500000,173.853505,197.741047,0.998343
2452194.500000,174.842687,198.730268,0.998063
2452195.500000,175.832502,199.720121,0.997784
2452196.500000,176.822937,200.710594,0.997504
2452197.500000,177.813979,201.701674,0.997223
2452198.500000,178.805616,202.693350,0.996942
2452199.500000,179.797838,203.685610,0.996660
2452200.500000,180.790629,204.678440,0.996378
2452201.500000,181.783972,205.671821,0.996095
2452202.500000,182.777847,206.665734,0.995812
2452203.500000,183.772233,207.660158,0.995529
2452204.500000,184.767112,208.655076,0.995246
2452205.500000,185.762470,209.650472,0.994965
2452206.500000,186.758298,210.646338,0.994684
2452207.500000,187.754589,211.642668,0.994405
2452208.500000,188.751344,212.639461,0.994128
2452209.500000,189.748562,213.636718,0.993853
2452210.500000,190.746250,214.634444,0.993580
2452211.500000,191.744415,215.632647,0.993310
2452212.500000,192.743066,216.631336,0.993043
2452213.500000,193.742216,217.630524,0.992779
2452214.500000,194.741878,218.630225,0.992518
2452215.500000,195.742067,219.630452,0.992261
2452216.500000,196.742797,220.631221,0.992007
2452217.500000,197.744082,221.632544,0.991757
2452218.500000,198.745930,222.634430,0.991511
2452219.500000,199.748347,223.636886,0.991268
2452220.500000,200.751336,224.639913,0.991028
2452221.500000,201.754896,225.643511,0.990792
2452222.500000,202.759021,226.647674,0.990558
2452223.500000,203.763706,227.652398,0.990328
2452224.500000,204.768942,228.657672,0.990099
2452225.500000,205.774721,229.663489,0.989873
2452226.500000,206.781029,230.669836,0.989648
2452227.500000,207.787853,231.676698,0.989425
2452228.500000,208.795172,232.684055,0.989204
2452229.500000,209.802960,233.691882,0.988984
2452230.500000,210.811190,234.700150,0.988767
2452231.500000,211.819832,235.708831,0.988551
2452232.500000,212.828860,236.717897,0.988338
2452233.500000,213.838250,237.727325,0.988128
2452234.500000,214.847984,238.737097,0.987920
2452235.500000,215.858047,239.747198,0.987716
2452236.500000,216.868429,240.757619,0.987515
2452237.500000,217.879125,241.768354,0.987317
2452238.500000,218.890131,242.779398,0.987124
2452239.500000,219.901446,243.790751,0.986935
2452240.500000,220.913072,244.802415,0.986751
2452241.500000,221.925013,245.814395,0.986572
2452242.500000,222.937276,246.826696,0.986398
2452243.500000,223.949868,247.839327,0.986229
2452244.500000,224.962798,248.852294,0.986065
2452245.500000,225.976071,249.865606,0.985907
2452246.500000,226.989692,250.879266,0.985755
2452247.500000,228.003665,251.893276,0.985608
2452248.500000,229.017990,252.907639,0.985467
2452249.500000,230.032667,253.922355,0.985332
2452250.500000,231.047699,254.937425,0.985201
2452251.500000,232.063083,255.952848,0.985075
2452252.500000,233.078820,256.968623,0.984954
2452253.500000,234.094902,257.984744,0.984837
2452254.500000,235.111321,259.001200,0.984723
2452255.500000,236.128058,260.017976,0.984614
2452256.500000,237.145092,261.035048,0.984508
2452257.500000,238.162392,262.052387,0.984405
2452258.500000,239.179927,263.069960,0.984305
2452259.500000,240.197663,264.087734,0.984210
2452260.500000,241.215566,265.105676,0.984117
2452261.500000,242.233610,266.123758,0.984028
2452262.500000,243.251768,267.141954,0.983944
2452263.500000,244.270021,268.160246,0.983863
2452264.500000,245.288352,269.178615,0.983786
2452265.500000,246.306749,270.197050,0.983715
2452266.500000,247.325200,271.215539,0.983648
2452267.500000,248.343698,272.234076,0.983585
2452268.500000,249.362238,273.252654,0.983529
2452269.500000,250.380816,274.271270,0.983477
2452270.500000,251.399432,275.289925,0.983432
2452271.500000,252.418086,276.308617,0.983393
2452272.500000,253.436780,277.327349,0.983360
2452273.500000,254.455514,278.346121,0.983333
2452274.500000,255.474289,279.364935,0.983313
2452275.500000,256.493105,280.383789,0.983299
2452276.500000,257.511963,281.402686,0.983292
2452277.500000,258.530869,282.421630,0.983291
2452278.500000,259.549829,283.440628,0.983297
2452279.500000,260.568851,284.459689,0.983308
2452280.500000,261.587942,285.478817,0.983325
2452281.500000,262.607101,286.498015,0.983347
2452282.500000,263.626321,287.517274,0.983374
2452283.500000,264.645589,288.536580,0.983406
2452284.500000,265.664882,289.555911,0.983442
2452285.500000,266.684171,290.575238,0.983481
2452286.500000,267.703425,291.594530,0.983525
2452287.500000,268.722610,292.613755,0.983572
2452288.500000,269.741696,293.632879,0.983623
2452289.500000,270.760652,294.651873,0.983678
2452290.500000,271.779452,295.670712,0.983737
2452291.500000,272.798075,296.689372,0.983799
2452292.500000,273.816500,297.707836,0.983866
2452293.500000,274.834712,298.726086,0.983936
2452294.500000,275.852696,299.744108,0.984011
2452295.500000,276.870440,300.761890,0.984091
2452296.500000,277.887934,301.779423,0.984175
2452297.500000,278.905168,302.796696,0.984264
2452298.500000,279.922138,303.813704,0.984358
2452299.500000,280.938837,304.830441,0.984458
2452300.500000,281.955262,305.846904,0.984563
2452301.500000,282.971409,306.863089,0.984674
2452302.500000,283.987276,307.878995,0.984791
2452303.500000,285.002863,308.894620,0.984914
2452304.500000,286.018174,309.909969,0.985043
2452305.500000,287.033218,310.925052,0.985178
2452306.500000,288.048011,311.939883,0.985319
2452307.500000,289.062569,312.954479,0.985465
2452308.500000,290.076907,313.968856,0.985617
2452309.500000,291.091033,314.983020,0.985774
2452310.500000,292.104947,315.996972,0.985935
2452311.500000,293.118638,317.010701,0.986101
2452312.500000,294.132089,318.024191,0.986270
2452313.500000,295.145279,319.037419,0.986443
2452314.500000,296.158181,320.050360,0.986619
2452315.500000,297.170768,321.062985,0.986798
2452316.500000,298.183015,322.075270,0.986980
2452317.500000,299.194895,323.087189,0.987164
2452318.500000,300.206387,324.098719,0.987351
2452319.500000,301.217470,325.109841,0.987541
2452320.500000,302.228128,326.120536,0.987733
2452321.500000,303.238344,327.130791,0.987928
2452322.500000,304.248103,328.140589,0.988126
2452323.500000,305.257394,329.149917,0.988326
2452324.500000,306.266203,330.158765,0.988529
2452325.500000,307.274518,331.167119,0.988735
2452326.500000,308.282330,332.174969,0.988945
2452327.500000,309.289630,333.182307,0.989158
2452328.500000,310.296409,334.189124,0.989374
2452329.500000,311.302663,335.195417,0.989595
2452330.500000,312.308388,336.201180,0.989819
2452331.500000,313.313584,337.206414,0.990048
2452332.500000,314.318260,338.211128,0.990282
2452333.500000,315.322430,339.215337,0.990519
2452334.500000,316.326119,340.219064,0.990762
2452335.500000,317.329351,341.222334,0.991008
2452336.500000,318.332149,342.225170,0.991258
2452337.500000,319.334528,343.227588,0.991511
2452338.500000,320.336495,344.229594,0.991768
2452339.500000,321.338049,345.231185,0.992028
2452340.500000,322.339179,346.232354,0.992290
2452341.500000,323.339874,347.233087,0.992554
2452342.500000,324.340116,348.233367,0.992820
2452343.500000,325.339888,349.233178,0.993087
2452344.500000,326.339173,350.232501,0.993355
2452345.500000,327.337955,351.231321,0.993623
2452346.500000,328.336218,352.229622,0.993893
2452347.500000,329.333948,353.227391,0.994163
2452348.500000,330.331132,354.224614,0.994434
2452349.500000,331.327760,355.221279,0.994705
2452350.500000,332.323818,356.217376,0.994976
2452351.500000,333.319296,357.212893,0.995248
2452352.500000,334.314181,358.207816,0.995520
2452353.500000,335.308461,359.202135,0.995792
