jd,theta_na,theta_sa,r
2460262.500000,207.144931,231.341685,0.989582
2460263.500000,208.151966,232.348759,0.989356
2460264.500000,209.159442,233.356273,0.989131
2460265.500000,210.167328,234.364197,0.988908
2460266.500000,211.175591,235.372498,0.988687
2460267.500000,212.184204,236.381149,0.988469
2460268.500000,213.193144,237.390128,0.988254
2460269.500000,214.202399,238.399421,0.988043
2460270.500000,215.211963,239.409023,0.987835
2460271.500000,216.221843,240.418941,0.987631
2460272.500000,217.232050,241.429187,0.987432
2460273.500000,218.242599,242.439774,0.987238
2460274.500000,219.253506,243.450720,0.987049
2460275.500000,220.264784,244.462036,0.986865
2460276.500000,221.276439,245.473730,0.986687
2460277.500000,222.288477,246.485806,0.986514
2460278.500000,223.300898,247.498265,0.986346
2460279.500000,224.313701,248.511106,0.986184
2460280.500000,225.326884,249.524328,0.986026
2460281.500000,226.340445,250.537927,0.985874
2460282.500000,227.354381,251.551901,0.985727
2460283.500000,228.368688,252.566247,0.985583
2460284.500000,229.383362,253.580959,0.985445
2460285.500000,230.398397,254.596032,0.985311
2460286.500000,231.413788,255.611461,0.985180
2460287.500000,232.429525,256.627237,0.985054
2460288.500000,233.445598,257.643348,0.984931
2460289.500000,234.461991,258.659779,0.984812
2460290.500000,235.478683,259.676509,0.984697
2460291.500000,236.495646,260.693511,0.984584
2460292.500000,237.512847,261.710751,0.984475
2460293.500000,238.530248,262.728190,0.984369
2460294.500000,239.547811,263.745791,0.984267
2460295.500000,240.565500,264.763519,0.984168
2460296.500000,241.583288,265.781345,0.984073
2460297.500000,242.601155,266.799250,0.983982
2460298.500000,243.619093,267.817226,0.983896
2460299.500000,244.637098,268.835270,0.983815
2460300.500000,245.655172,269.853383,0.983739
2460301.500000,246.673320,270.871569,0.983669
2460302.500000,247.691547,271.889834,0.983605
2460303.500000,248.709855,272.908180,0.983547
2460304.500000,249.728248,273.926611,0.983496
2460305.500000,250.746726,274.945128,0.983450
2460306.500000,251.765289,275.963729,0.983412
2460307.500000,252.783937,276.982416,0.983379
2460308.500000,253.802670,278.001187,0.983353
2460309.500000,254.821488,279.020043,0.983333
2460310.500000,255.840391,280.038984,0.983318
2460311.500000,256.859379,281.058010,0.983310
2460312.500000,257.878451,282.077121,0.983307
2460313.500000,258.897607,283.096316,0.983309
2460314.500000,259.916844,284.115590,0.983317
2460315.500000,260.936156,285.134941,0.983329
2460316.500000,261.955534,286.154358,0.983347
2460317.500000,262.974967,287.173828,0.983368
2460318.500000,263.994433,288.193333,0.983394
2460319.500000,265.013906,289.212844,0.983423
2460320.500000,266.033351,290.232328,0.983457
2460321.500000,267.052730,291.251745,0.983494
2460322.500000,268.072003,292.271056,0.983534
2460323.500000,269.091132,293.290224,0.983578
2460324.500000,270.110090,294.309220,0.983626
2460325.500000,271.128856,295.328024,0.983677
2460326.500000,272.147416,296.346622,0.983733
2460327.500000,273.165762,297.365007,0.983794
2460328.500000,274.183886,298.383170,0.983859
2460329.500000,275.201784,299.401106,0.983930
2460330.500000,276.219452,300.418812,0.984005
2460331.500000,277.236885,301.436283,0.984087
2460332.500000,278.254083,302.453519,0.984175
2460333.500000,279.271044,303.470519,0.984268
2460334.500000,280.287769,304.487282,0.984367
2460335.500000,281.304260,305.503811,0.984473
2460336.500000,282.320520,306.520109,0.984584
2460337.500000,283.336552,307.536180,0.984702
2460338.500000,284.352363,308.552030,0.984825
2460339.500000,285.367957,309.567662,0.984954
2460340.500000,286.383340,310.583083,0.985088
2460341.500000,287.398516,311.598298,0.985227
2460342.500000,288.413489,312.613308,0.985371
2460343.500000,289.428258,313.628116,0.985520
2460344.500000,290.442822,314.642719,0.985674
2460345.500000,291.457173,315.657108,0.985831
2460346.500000,292.471297,316.671270,0.985992
2460347.500000,293.485171,317.685183,0.986156
2460348.500000,294.498767,318.698817,0.986324
2460349.500000,295.512050,319.712138,0.986494
2460350.500000,296.524986,320.725112,0.986667
2460351.500000,297.537541,321.737706,0.986842
2460352.500000,298.549693,322.749896,0.987020
2460353.500000,299.561421,323.761663,0.987200
2460354.500000,300.572713,324.772992,0.987383
2460355.500000,301.583554,325.783872,0.987569
2460356.500000,302.593933,326.794290,0.987758
2460357.500000,303.603838,327.804232,0.987951
2460358.500000,304.613256,328.813689,0.988147
2460359.500000,305.622182,329.822653,0.988347
2460360.500000,306.630610,330.831120,0.988552
2460361.500000,307.638541,331.839088,0.988760
2460362.500000,308.645975,332.846562,0.988973
2460363.500000,309.652919,333.853544,0.989191
2460364.500000,310.659380,334.860043,0.989412
2460365.500000,311.665366,335.866068,0.989638
2460366.500000,312.670888,336.871628,0.989869
2460367.500000,313.675958,337.876736,0.990103
2460368.500000,314.680586,338.881402,0.990342
2460369.500000,315.684785,339.885640,0.990585
2460370.500000,316.688565,340.889458,0.990831
2460371.500000,317.691934,341.892865,0.991080
2460372.500000,318.694897,342.895866,0.991333
2460373.500000,319.697453,343.898461,0.991588
2460374.500000,320.699597,344.900643,0.991845
2460375.500000,321.701315,345.902400,0.992105
2460376.500000,322.702589,346.903712,0.992366
2460377.500000,323.703393,347.904554,0.992628
2460378.500000,324.703703,348.904902,0.992891
2460379.500000,325.703496,349.904733,0.993155
2460380.500000,326.702754,350.904030,0.993419
2460381.500000,327.701465,351.902779,0.993683
2460382.500000,328.699614,352.900967,0.993948
2460383.500000,329.697189,353.898580,0.994214
2460384.500000,330.694173,354.895602,0.994480
2460385.500000,331.690548,355.892016,0.994747
2460386.500000,332.686302,356.887808,0.995015
2460387.500000,333.681423,357.882968,0.995284
2460388.500000,334.675908,358.877491,0.995555
2460389.500000,335.669755,359.871376,0.995828
2460390.500000,336.662970,0.864630,0.996102
2460391.500000,337.655561,1.857258,0.996379
2460392.500000,338.647537,2.849273,0.996657
2460393.500000,339.638914,3.840688,0.996938
2460394.500000,340.629705,4.831518,0.997220
2460395.500000,341.619927,5.821778,0.997505
2460396.500000,342.609599,6.811488,0.997791
2460397.500000,343.598736,7.800664,0.998079
2460398.500000,344.587357,8.789323,0.998369
2460399.500000,345.575475,9.777479,0.998660
2460400.500000,346.563103,10.765146,0.998953
2460401.500000,347.550249,11.752329,0.999246
2460402.500000,348.536914,12.739033,0.999539
2460403.500000,349.523097,13.725255,0.999833
2460404.500000,350.508790,14.710986,1.000127
2460405.500000,351.493981,15.696215,1.000419
2460406.500000,352.478658,16.680931,1.000710
2460407.500000,353.462811,17.665122,1.001000
2460408.500000,354.446431,18.648780,1.001288
2460409.500000,355.429511,19.631898,1.001574
2460410.500000,356.412039,20.614465,1.001858
2460411.500000,357.394003,21.596467,1.002140
2460412.500000,358.375383,22.577886,1.002420
2460413.500000,359.356162,23.558703,1.002698
2460414.500000,0.336323,24.538902,1.002975
2460415.500000,1.315856,25.518473,1.003250
2460416.500000,2.294754,26.497410,1.003524
2460417.500000,3.273020,27.475714,1.003796
2460418.500000,4.250657,28.453390,1.004068
2460419.500000,5.227678,29.430449,1.004339
2460420.500000,6.204094,30.406903,1.004610
2460421.500000,7.179921,31.382769,1.004879
2460422.500000,8.155178,32.358064,1.005149
2460423.500000,9.129884,33.332808,1.005418
2460424.500000,10.104059,34.307022,1.005686
2460425.500000,11.077726,35.280726,1.005954
2460426.500000,12.050904,36.253943,1.006222
2460427.500000,13.023613,37.226691,1.006489
2460428.500000,13.995871,38.198986,1.006755
2460429.500000,14.967690,39.170844,1.007020
2460430.500000,15.939082,40.142274,1.007283
2460431.500000,16.910053,41.113284,1.007545
2460432.500000,17.880609,42.083878,1.007805
2460433.500000,18.850751,43.054058,1.008062
2460434.500000,19.820482,44.023827,1.008317
2460435.500000,20.789802,44.993186,1.008568
2460436.500000,21.758712,45.962135,1.008815
2460437.500000,22.727211,46.930671,1.009058
2460438.500000,23.695289,47.898788,1.009297
2460439.500000,24.662934,48.866472,1.009532
2460440.500000,25.630128,49.833704,1.009762
2460441.500000,26.596851,50.800465,1.009989
2460442.500000,27.563086,51.766739,1.010211
2460443.500000,28.528823,52.732514,1.010430
2460444.500000,29.494056,53.697785,1.010644
2460445.500000,30.458786,54.662553,1.010856
2460446.500000,31.423018,55.626823,1.011064
2460447.500000,32.386763,56.590606,1.011268
2460448.500000,33.350034,57.553916,1.011470
2460449.500000,34.312847,58.516767,1.011669
2460450.500000,35.275220,59.479179,1.011866
2460451.500000,36.237174,60.441171,1.012060
2460452.500000,37.198730,61.402765,1.012251
2460453.500000,38.159908,62.363982,1.012440
2460454.500000,39.120732,63.324844,1.012627
2460455.500000,40.081221,64.285372,1.012811
2460456.500000,41.041396,65.245585,1.012994
2460457.500000,42.001274,66.205501,1.013173
2460458.500000,42.960870,67.165136,1.013350
2460459.500000,43.920202,68.124506,1.013524
2460460.500000,44.879285,69.083627,1.013694
2460461.500000,45.838134,70.042515,1.013861
2460462.500000,46.796764,71.001183,1.014024
2460463.500000,47.755186,71.959643,1.014182
2460464.500000,48.713409,72.917904,1.014335
2460465.500000,49.671433,73.875967,1.014484
2460466.500000,50.629255,74.833827,1.014626
