jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2287290.618861,7.810955,17.581498,-,11,20,33.827233
2287298.618861,15.591418,17.581803,-,13,10,19.813066
2287306.618861,23.342428,17.582108,-,14,56,21.965814
2287314.618861,31.060688,17.582414,-,16,54,15.832329
2287321.517551,37.694858,17.582677,-,18,18,30.596197
2287329.517551,45.370556,17.582982,-,19,27,29.208370
2287337.517551,53.028866,17.583288,-,20,30,5.199768
2287345.517551,60.668299,17.583593,-,21,38,2.440286
2287352.817141,67.630111,17.583872,-,22,11,36.099260
2287360.817141,75.258021,17.584177,-,22,19,31.396310
2287368.817141,82.883910,17.584482,-,22,26,47.847921
2287376.817141,90.509224,17.584788,-,22,28,52.353839
2287384.283078,97.633634,17.585073,-,21,58,54.970987
2287392.283078,105.283064,17.585378,-,21,2,3.112768
2287400.283078,112.946206,17.585683,-,20,12,41.521120
2287408.283078,120.626795,17.585988,-,19,9,52.743346
2287415.631135,127.705071,17.586269,-,17,41,44.716498
2287423.631135,135.440065,17.586574,-,15,54,1.156996
2287431.631135,143.201739,17.586880,-,14,17,58.418827
2287439.631135,150.994254,17.587185,-,12,26,56.785572
2287446.612495,157.826024,17.587451,-,10,26,18.838757
2287454.612495,165.689338,17.587757,-,8,12,4.059178
2287462.612495,173.585255,17.588062,-,6,14,42.020173
2287470.612495,181.517286,17.588367,-,4,4,41.354671
2287477.085350,187.964698,17.588614,-,2,7,5.326338
2287485.085350,195.965203,17.588920,+,0,1,49.206957
2287493.085350,203.994606,17.589225,+,1,45,50.994696
2287501.085350,212.054762,17.589530,+,3,36,33.619539
2287507.049004,218.083938,17.589758,+,5,2,10.548438
2287515.049004,226.192614,17.590063,+,6,31,14.174494
2287523.049004,234.317151,17.590369,+,7,28,19.857615
2287531.049004,242.457365,17.590674,+,8,24,46.324624
2287536.635666,248.150946,17.590887,+,9,3,24.321319
2287544.635666,256.308512,17.591192,+,9,27,14.300600
2287552.635666,264.463000,17.591498,+,9,16,9.317108
2287560.635666,272.613151,17.591803,+,9,0,32.732387
2287566.070320,278.147162,17.592010,+,8,49,46.981378
2287574.070320,286.281077,17.592316,+,8,2,5.562177
2287582.070320,294.392778,17.592621,+,6,42,7.417036
2287590.070320,302.481700,17.592926,+,5,20,7.294135
2287595.613783,308.074015,17.593138,+,4,26,27.339840
2287603.613783,316.119103,17.593443,+,2,42,18.964311
2287611.613783,324.128286,17.593749,+,0,33,3.494641
2287619.613783,332.103427,17.594054,-,1,29,29.644907
2287625.500869,337.952165,17.594279,-,2,52,12.428179
2287633.500869,345.868182,17.594584,-,5,2,20.235543
2287641.500869,353.743515,17.594889,-,7,28,48.079209
2287649.500869,1.583540,17.595195,-,9,35,54.575630
