jd,theta_na,theta_sa,r
2342567.736209,126.167425,145.859972,1.011080
2342572.736209,130.990805,150.683543,1.009979
2342577.736209,135.826900,155.519829,1.008818
2342582.736209,140.676330,160.369450,1.007575
2342587.736209,145.537799,165.231110,1.006241
2342592.736209,150.410505,170.104007,1.004850
2342597.736209,155.295166,174.988859,1.003443
2342602.736209,160.193932,179.887817,1.002038
2342607.736209,165.108549,184.802624,1.000627
2342612.736209,170.038715,189.732982,0.999189
2342617.736209,174.982797,194.677255,0.997721
2342622.736209,179.939248,199.633897,0.996263
2342627.736209,184.908548,204.603388,0.994853
2342632.736209,189.892302,209.587333,0.993508
2342637.736209,194.891340,214.586562,0.992219
2342642.736209,199.904711,219.600124,0.990961
2342647.736209,204.929968,224.625572,0.989740
2342652.736209,209.965019,229.660814,0.988591
2342657.736209,215.010057,234.706043,0.987551
2342662.736209,220.065905,239.762082,0.986632
2342667.736209,225.132673,244.829041,0.985820
2342672.736209,230.208906,249.905465,0.985087
2342677.736209,235.291170,254.987920,0.984440
2342682.736209,240.377385,260.074326,0.983910
2342687.736209,245.467328,265.164461,0.983525
2342692.736209,250.561213,270.258537,0.983296
2342697.736209,255.659053,275.356568,0.983197
2342702.736209,260.758672,280.456378,0.983197
2342707.736209,265.856408,285.554305,0.983300
2342712.736209,270.950490,290.648578,0.983531
2342717.736209,276.040377,295.738656,0.983913
2342722.736209,281.126394,300.824865,0.984446
2342727.736209,286.208772,305.907433,0.985096
2342732.736209,291.284784,310.983636,0.985830
2342737.736209,296.351495,316.050538,0.986648
2342742.736209,301.407464,321.106698,0.987567
2342747.736209,306.452261,326.151687,0.988607
2342752.736209,311.487151,331.186768,0.989761
2342757.736209,316.512294,336.212102,0.990984
2342762.736209,321.525287,341.225286,0.992245
2342767.736209,326.524212,346.224402,0.993540
2342772.736209,331.507918,351.208299,0.994884
2342777.736209,336.476777,356.177349,0.996296
2342782.736209,341.433046,1.133809,0.997758
2342787.736209,346.376726,6.077680,0.999225
2342792.736209,351.306422,11.007567,1.000667
2342797.736209,356.220922,15.922258,1.002081
2342802.736209,1.119436,20.820963,1.003482
2342807.736209,6.003675,25.705394,1.004889
2342812.736209,10.876138,30.578048,1.006280
2342817.736209,15.737135,35.439236,1.007610
2342822.736209,20.586181,40.288473,1.008856
2342827.736209,25.422303,45.124786,1.010014
2342832.736209,30.245399,49.948073,1.011108
2342837.736209,35.058248,54.761113,1.012154
2342842.736209,39.863143,59.566199,1.013129
2342847.736209,44.661006,64.364254,1.013995
2342852.736209,49.451698,69.155137,1.014730
2342857.736209,54.234260,73.937889,1.015339
2342862.736209,59.009579,78.713399,1.015852
2342867.736209,63.780611,83.484622,1.016286
2342872.736209,68.549688,88.253890,1.016615
2342877.736209,73.318064,93.022458,1.016811
2342882.736209,78.085404,97.789989,1.016855
2342887.736209,82.850932,102.555708,1.016762
2342892.736209,87.616189,107.321156,1.016569
2342897.736209,92.383858,112.089016,1.016289
2342902.736209,97.156461,116.861810,1.015903
2342907.736209,101.935042,121.640582,1.015385
2342912.736209,106.718838,126.424569,1.014725
2342917.736209,111.507425,131.213348,1.013946
2342922.736209,116.302210,136.008324,1.013089
2342927.736209,121.105817,140.812121,1.012167
2342932.736209,125.920574,145.627069,1.011164
2342937.736209,130.746900,150.453586,1.010060
2342942.736209,135.583715,155.290592,1.008850
2342947.736209,140.430512,160.137581,1.007566
2342952.736209,145.288310,164.995570,1.006251
2342957.736209,150.159664,169.867115,1.004917
2342962.736209,155.046198,174.753840,1.003551
2342967.736209,159.947591,179.655424,1.002135
2342972.736209,164.862467,184.570491,1.000669
2342977.736209,169.789580,189.497795,0.999194
2342982.736209,174.729845,194.438252,0.997750
2342987.736209,179.685254,199.393851,0.996346
2342992.736209,184.656501,204.365289,0.994973
2342997.736209,189.642689,209.351668,0.993609
2343002.736209,194.641666,214.350837,0.992261
2343007.736209,199.651545,219.360907,0.990972
2343012.736209,204.673117,224.382670,0.989775
2343017.736209,209.707415,229.417159,0.988680
2343022.736209,214.754404,234.464339,0.987671
2343027.736209,219.812713,239.522839,0.986726
2343032.736209,224.879027,244.589344,0.985853
2343037.736209,229.951495,249.662003,0.985092
2343042.736209,235.030430,254.741129,0.984470
2343047.736209,240.116061,259.826952,0.983991
2343052.736209,245.208166,264.919247,0.983633
2343057.736209,250.304636,270.015909,0.983369
2343062.736209,255.401615,275.113078,0.983208
2343067.736209,260.497632,280.209287,0.983181
2343072.736209,265.592456,285.304302,0.983308
2343077.736209,270.686209,290.398246,0.983589
2343082.736209,275.778869,295.491097,0.983990
2343087.736209,280.867524,300.579943,0.984481
2343092.736209,285.948927,305.661537,0.985069
2343097.736209,291.021893,310.734694,0.985776
2343102.736209,296.086083,315.799075,0.986619
2343107.736209,301.142369,320.855552,0.987587
2343112.736209,306.190728,325.904102,0.988640
2343117.736209,311.228229,330.941794,0.989745
2343122.736209,316.252728,335.966485,0.990908
2343127.736209,321.263250,340.977198,0.992145
2343132.736209,326.260075,345.974214,0.993469
2343137.736209,331.245102,350.959431,0.994864
2343142.736209,336.218056,355.932577,0.996282
2343147.736209,341.176952,0.891664,0.997695
2343152.736209,346.120442,5.835345,0.999106
2343157.736209,351.047908,10.763003,1.000531
2343162.736209,355.960841,15.676126,1.001982
2343167.736209,0.861569,20.577045,1.003437
2343172.736209,5.749977,25.465644,1.004848
2343177.736209,10.625111,30.340969,1.006192
2343182.736209,15.485990,35.202040,1.007473
2343187.736209,20.332660,40.048900,1.008711
2343192.736209,25.167742,44.884174,1.009918
2343197.736209,29.993413,49.710036,1.011067
2343202.736209,34.810195,54.527009,1.012116
2343207.736209,39.617585,59.334590,1.013048
2343212.736209,44.414801,64.131997,1.013871
2343217.736209,49.202809,68.920196,1.014610
2343222.736209,53.984580,73.702158,1.015278
2343227.736209,58.762322,78.480091,1.015846
2343232.736209,63.536950,83.254911,1.016281
2343237.736209,68.307926,88.026078,1.016570
2343242.736209,73.074751,92.793094,1.016728
2343247.736209,77.839093,97.557626,1.016787
2343252.736209,82.603704,102.322429,1.016759
2343257.736209,87.371083,107.089999,1.016617
2343262.736209,92.141918,111.861025,1.016335
2343267.736209,96.915488,116.634786,1.015906
2343272.736209,101.691653,121.411143,1.015354
2343277.736209,106.472062,126.191742,1.014717
2343282.736209,111.259458,130.979330,1.014004
2343287.736209,116.056197,135.776259,1.013191
2343292.736209,120.862396,140.582650,1.012261
2343297.736209,125.677202,145.397647,1.011211
2343302.736209,130.500469,150.221104,1.010074
2343307.736209,135.333444,155.054271,1.008891
2343312.736209,140.179009,159.900027,1.007669
2343317.736209,145.038709,164.759918,1.006390
2343322.736209,149.912105,169.633505,1.005038
2343327.736209,154.798136,174.519727,1.003618
2343332.736209,159.695970,179.417752,1.002170
2343337.736209,164.606796,184.328770,1.000733
2343342.736209,169.533039,189.255204,0.999313
2343347.736209,174.475227,194.197582,0.997895
2343352.736209,179.432493,199.155039,0.996464
2343357.736209,184.403084,204.125822,0.995029
2343362.736209,189.385389,209.108317,0.993634
2343367.736209,194.380683,214.103803,0.992315
2343372.736209,199.390291,219.113602,0.991074
2343377.736209,204.413993,224.137495,0.989896
2343382.736209,209.450503,229.174196,0.988763
2343387.736209,214.496833,234.220717,0.987688
2343392.736209,219.551307,239.275382,0.986715
2343397.736209,224.614793,244.339060,0.985870
2343402.736209,229.687579,249.412036,0.985154
2343407.736209,234.769189,254.493838,0.984545
2343412.736209,239.857622,259.582461,0.984022
2343417.736209,244.949025,264.674056,0.983598
2343422.736209,250.042160,269.767382,0.983310
2343427.736209,255.137167,274.862580,0.983178
2343432.736209,260.234003,279.959606,0.983196
2343437.736209,265.332322,285.058116,0.983335
2343442.736209,270.429182,290.155168,0.983567
2343447.736209,275.521094,295.247271,0.983906
2343452.736209,280.607099,300.333467,0.984380
2343457.736209,285.687015,305.413575,0.985000
2343462.736209,290.761323,310.488074,0.985756
2343467.736209,295.829734,315.556676,0.986607
2343472.736209,300.888968,320.616100,0.987526
2343477.736209,305.936640,325.663964,0.988522
2343482.736209,310.971927,330.699442,0.989617
2343487.736209,315.995105,335.722811,0.990818
2343492.736209,321.007595,340.735492,0.992107
2343497.736209,326.008885,345.736973,0.993437
2343502.736209,330.996466,350.724745,0.994782
2343507.736209,335.968816,355.697286,0.996150
2343512.736209,340.925483,0.654144,0.997560
2343517.736209,345.867796,5.596648,0.999016
2343522.736209,350.797763,10.526806,1.000495
2343527.736209,355.714904,15.444139,1.001948
2343532.736209,0.617830,20.347256,1.003354
2343537.736209,5.505456,25.235073,1.004722
2343542.736209,10.378053,30.107861,1.006069
2343547.736209,15.238021,34.968020,1.007403
2343552.736209,20.087360,39.817550,1.008695
2343557.736209,24.926208,44.656589,1.009899
2343562.736209,29.753704,49.484276,1.011002
2343567.736209,34.569148,54.299911,1.012014
2343572.736209,39.373697,59.104651,1.012957
2343577.736209,44.170210,63.901355,1.013840
2343582.736209,48.960726,68.692062,1.014631
2343587.736209,53.745876,73.477403,1.015291
2343592.736209,58.524828,78.256547,1.015814
2343597.736209,63.297370,83.029279,1.016216
2343602.736209,68.065312,87.797413,1.016525
2343607.736209,72.831392,92.563684,1.016748
2343612.736209,77.598024,97.330507,1.016853
2343617.736209,82.365603,102.098277,1.016813
2343622.736209,87.133317,106.866182,1.016626
2343627.736209,91.901389,111.634445,1.016315
2343632.736209,96.671666,116.404914,1.015914
2343637.736209,101.446905,121.180344,1.015428
2343642.736209,106.229501,125.963131,1.014830
2343647.736209,111.019246,130.753067,1.014099
2343652.736209,115.815444,135.549456,1.013239
2343657.736209,120.618360,140.352563,1.012282
2343662.736209,125.429449,145.163842,1.011265
2343667.736209,130.251773,149.986358,1.010192
2343672.736209,135.086868,154.821644,1.009039
2343677.736209,139.934087,159.669054,1.007792
2343682.736209,144.792688,164.527846,1.006461
2343687.736209,149.662326,169.397675,1.005083
2343692.736209,154.544360,174.279900,1.003698
2343697.736209,159.441606,179.177337,1.002307
2343702.736209,164.354453,184.090375,1.000889
2343707.736209,169.282005,189.018119,0.999435
2343712.736209,174.222943,193.959247,0.997959
2343717.736209,179.176055,198.912551,0.996502
2343722.736209,184.142945,203.879632,0.995102
2343727.736209,189.125276,208.862154,0.993756
2343732.736209,194.122650,213.859719,0.992447
2343737.736209,199.133833,218.871093,0.991164
2343742.736209,204.156318,223.893769,0.989922
2343747.736209,209.188630,228.926272,0.988767
2343752.736209,214.232138,233.969971,0.987728
2343757.736209,219.287244,239.025268,0.986798
2343762.736209,224.353247,244.091462,0.985958
2343767.736209,229.428223,249.166629,0.985194
2343772.736209,234.508588,254.247185,0.984521
2343777.736209,239.593265,259.332054,0.983981
2343782.736209,244.682801,264.421781,0.983594
2343787.736209,249.777053,269.516224,0.983349
2343792.736209,254.875325,274.614687,0.983220
2343797.736209,259.974735,279.714288,0.983186
2343802.736209,265.071718,284.811462,0.983264
2343807.736209,270.165506,289.905441,0.983488
2343812.736209,275.256107,294.996233,0.983867
2343817.736209,280.343682,300.084000,0.984384
2343822.736209,285.427558,305.168067,0.985007
2343827.736209,290.504314,310.245014,0.985709
2343832.736209,295.571362,315.312253,0.986507
2343837.736209,300.627997,320.369078,0.987424
2343842.736209,305.674546,325.415819,0.988465
2343847.736209,310.711925,330.453388,0.989607
2343852.736209,315.739316,335.480971,0.990807
2343857.736209,320.753844,340.495690,0.992042
2343862.736209,325.753795,345.495832,0.993326
2343867.736209,330.738833,350.481061,0.994676
2343872.736209,335.710207,355.452626,0.996094
2343877.736209,340.669445,0.412056,0.997551
2343882.736209,345.615750,5.358552,0.999003
2343887.736209,350.547362,10.290354,1.000428
2343892.736209,355.463019,15.206202,1.001842
2343897.736209,0.363222,20.106597,1.003259
2343902.736209,5.250156,24.993721,1.004681
2343907.736209,10.125520,29.869277,1.006076
2343912.736209,14.989092,34.733040,1.007400
2343917.736209,19.839712,39.583851,1.008639
2343922.736209,24.676638,44.420969,1.009809
2343927.736209,29.501298,49.245820,1.010929
2343932.736209,34.316347,54.061059,1.011999
2343937.736209,39.123593,58.868497,1.012987
2343942.736209,43.923428,63.668523,1.013852
2343947.736209,48.714702,68.459988,1.014590
2343952.736209,53.497427,73.242904,1.015221
2343957.736209,58.273614,78.019281,1.015766
2343962.736209,63.045902,82.791761,1.016228
2343967.736209,67.816534,87.562584,1.016574
2343972.736209,72.585722,92.331963,1.016773
2343977.736209,77.352440,97.098872,1.016826
2343982.736209,82.117312,101.863935,1.016759
2343987.736209,86.882361,106.629175,1.016600
2343992.736209,91.650282,111.397287,1.016350
2343997.736209,96.423474,116.170670,1.015978
2344002.736209,101.201448,120.948836,1.015463
2344007.736209,105.983560,125.731139,1.014813
2344012.736209,110.770518,130.518288,1.014059
2344017.736209,115.563976,135.311937,1.013234
2344022.736209,120.367022,140.115174,1.012338
2344027.736209,125.181247,144.929590,1.011343
2344032.736209,130.005737,149.754271,1.010236
2344037.736209,134.840021,154.588746,1.009032
2344042.736209,139.684252,159.433168,1.007767
2344047.736209,144.539942,164.289049,1.006476
2344052.736209,149.410155,169.159454,1.005159
2344057.736209,154.295212,174.044701,1.003789
2344062.736209,159.194110,178.943790,1.002361
2344067.736209,164.105940,183.855811,1.000892
2344072.736209,169.029990,188.780053,0.999425
2344077.736209,173.968056,193.718310,0.997994
2344082.736209,178.922133,198.672578,0.996593
2344087.736209,183.891682,203.642318,0.995201
2344092.736209,188.875474,208.626301,0.993815
2344097.736209,193.871535,213.622553,0.992453
2344102.736209,198.878704,218.629913,0.991160
2344107.736209,203.898735,223.650135,0.989965
2344112.736209,208.932202,228.683793,0.988859
2344117.736209,213.978230,233.730012,0.987821
2344122.736209,219.034935,238.786909,0.986844
2344127.736209,224.099212,243.851377,0.985949
2344132.736209,229.170154,248.922510,0.985178
2344137.736209,234.248697,254.001244,0.984551
2344142.736209,239.334685,259.087423,0.984054
2344147.736209,244.427102,264.180031,0.983663
2344152.736209,249.523144,269.276264,0.983365
2344157.736209,254.619404,274.372716,0.983180
2344162.736209,259.715288,279.468790,0.983145
2344167.736209,264.810986,284.564680,0.983269
2344172.736209,269.906456,289.660341,0.983531
2344177.736209,275.000558,294.754634,0.983902
2344182.736209,280.089888,299.844154,0.984364
2344187.736209,285.171752,304.926210,0.984934
2344192.736209,290.245553,310.000202,0.985641
2344197.736209,295.311662,315.066502,0.986486
2344202.736209,300.370551,320.125582,0.987442
2344207.736209,305.420967,325.176189,0.988473
2344212.736209,310.459853,330.215267,0.989557
2344217.736209,315.485345,335.240950,0.990712
2344222.736209,320.497137,340.252932,0.991959
2344227.736209,325.496451,345.252437,0.993293
2344232.736209,330.484246,350.240424,0.994683
2344237.736209,335.459384,355.215753,0.996088
2344242.736209,340.419836,0.176396,0.997487
2344247.736209,345.364162,5.120912,0.998901
2344252.736209,350.293004,10.049945,1.000345
2344257.736209,355.208392,14.965525,1.001811
2344262.736209,0.111562,19.868886,1.003268
2344267.736209,5.001969,24.759484,1.004672
2344272.736209,9.878233,29.635940,1.006010
2344277.736209,14.739478,34.497375,1.007302
2344282.736209,19.587400,39.345488,1.008565
2344287.736209,24.424421,44.182700,1.009791
2344292.736209,29.252019,49.010489,1.010947
2344297.736209,34.070362,53.829024,1.011992
2344302.736209,38.878039,58.636892,1.012924
2344307.736209,43.675166,63.434210,1.013765
2344312.736209,48.463998,68.223233,1.014531
2344317.736209,53.246999,73.006425,1.015221
2344322.736209,58.026140,77.785757,1.015798
2344327.736209,62.801544,82.561352,1.016229
2344332.736209,67.571906,87.331905,1.016522
2344337.736209,72.338202,92.098392,1.016702
2344342.736209,77.102645,96.863026,1.016790
2344347.736209,81.867802,101.628374,1.016785
2344352.736209,86.635980,106.396744,1.016651
2344357.736209,91.406528,111.167482,1.016366
2344362.736209,96.178732,115.939878,1.015945
2344367.736209,100.953751,120.715088,1.015416
2344372.736209,105.733445,125.494973,1.014807
2344377.736209,110.520802,130.282521,1.014115
2344382.736209,115.317509,135.079419,1.013308
2344387.736209,120.122390,139.884491,1.012373
2344392.736209,124.935178,144.697470,1.011331
2344397.736209,129.756522,149.519006,1.010216
2344402.736209,134.588121,154.350796,1.009058
2344407.736209,139.433123,159.195989,1.007853
2344412.736209,144.291885,164.054942,1.006572
2344417.736209,149.163248,168.926495,1.005212
2344422.736209,154.046669,173.810107,1.003796
2344427.736209,158.941986,178.705616,1.002363
2344432.736209,163.851137,183.614958,1.000945
2344437.736209,168.776389,188.540401,0.999532
2344442.736209,173.717116,193.481319,0.998102
2344447.736209,178.672061,198.436455,0.996656
2344452.736209,183.639751,203.404336,0.995217
2344457.736209,188.619481,208.384257,0.993829
2344462.736209,193.613248,213.378215,0.992520
2344467.736209,198.621836,218.386994,0.991275
2344472.736209,203.644245,223.409594,0.990074
2344477.736209,208.678600,228.444141,0.988919
2344482.736209,213.722359,233.488091,0.987832
2344487.736209,218.774872,238.540795,0.986857
2344492.736209,223.837397,243.603511,0.986014
2344497.736209,228.909826,248.676131,0.985283
2344502.736209,233.990894,253.757390,0.984644
2344507.736209,239.077844,258.844531,0.984093
2344512.736209,244.167646,263.934525,0.983651
2344517.736209,249.259887,269.026957,0.983358
2344522.736209,254.354923,274.122183,0.983222
2344527.736209,259.452616,279.220067,0.983220
2344532.736209,264.551364,284.319007,0.983325
2344537.736209,269.647845,289.415679,0.983527
2344542.736209,274.739433,294.507458,0.983847
2344547.736209,279.825648,299.593864,0.984317
2344552.736209,284.906870,304.675277,0.984934
2344557.736209,289.983238,309.751836,0.985669
2344562.736209,295.052975,314.821764,0.986491
2344567.736209,300.112991,319.881971,0.987383
2344572.736209,305.161360,324.930532,0.988367
2344577.736209,310.197741,329.967103,0.989465
2344582.736209,315.223340,334.992894,0.990667
2344587.736209,320.238543,340.008287,0.991941
2344592.736209,325.241789,345.011725,0.993249
2344597.736209,330.230886,350.001013,0.994576
2344602.736209,335.204287,354.974605,0.995942
2344607.736209,340.162610,359.933119,0.997364
2344612.736209,345.107801,4.878501,0.998829
2344617.736209,350.040486,9.811377,1.000301
2344622.736209,354.959798,14.730880,1.001741
2344627.736209,359.864216,19.635489,1.003138
2344632.736209,4.752689,24.524153,1.004515
2344637.736209,9.627087,29.398742,1.005885
2344642.736209,14.489619,34.261466,1.007233
2344647.736209,19.341296,39.113333,1.008526
2344652.736209,24.182055,43.954284,1.009725
2344657.736209,29.010348,48.782767,1.010826
2344662.736209,33.826242,53.598853,1.011856
2344667.736209,38.632254,58.405056,1.012827
2344672.736209,43.430615,63.203608,1.013728
2344677.736209,48.222936,67.996120,1.014524
2344682.736209,53.009285,72.782660,1.015182
2344687.736209,57.788128,77.561694,1.015709
2344692.736209,62.560673,82.334431,1.016135
2344697.736209,67.329355,87.103304,1.016473
2344702.736209,72.096555,91.870695,1.016715
2344707.736209,76.864370,96.638701,1.016827
2344712.736209,81.632120,101.406641,1.016785
2344717.736209,86.398952,106.173665,1.016606
2344722.736209,91.166422,110.941327,1.016321
2344727.736209,95.936619,115.711714,1.015949
2344732.736209,100.712339,120.487625,1.015482
2344737.736209,105.495319,125.270797,1.014889
2344742.736209,110.284210,130.059879,1.014155
2344747.736209,115.078863,134.854722,1.013306
2344752.736209,119.880393,139.656444,1.012374
2344757.736209,124.690730,144.466972,1.011384
2344762.736209,129.512933,149.289366,1.010327
2344767.736209,134.347491,154.124115,1.009174
2344772.736209,139.193072,158.969887,1.007922
2344777.736209,144.049439,163.826446,1.006601
2344782.736209,148.916995,168.694192,1.005245
2344787.736209,153.797823,173.575211,1.003882
2344792.736209,158.694350,178.471929,1.002501
2344797.736209,163.605941,183.383712,1.001077
2344802.736209,168.531315,188.309276,0.999614
2344807.736209,173.469422,193.247575,0.998142
2344812.736209,178.420140,198.198483,0.996701
2344817.736209,183.385597,203.164132,0.995315
2344822.736209,188.366813,208.145539,0.993971
2344827.736209,193.362705,213.141622,0.992645
2344832.736209,198.371417,218.150525,0.991345
2344837.736209,203.390954,223.170253,0.990101
2344842.736209,208.421071,228.200561,0.988952
2344847.736209,213.463246,233.242927,0.987917
2344852.736209,218.517460,238.297332,0.986977
2344857.736209,223.582293,243.362356,0.986110
2344862.736209,228.654997,248.435252,0.985321
2344867.736209,233.733057,253.513503,0.984636
2344872.736209,238.816277,258.596914,0.984094
2344877.736209,243.905158,263.685986,0.983703
2344882.736209,248.999521,268.780540,0.983437
2344887.736209,254.097386,273.878596,0.983272
2344892.736209,259.195480,278.976881,0.983209
2344897.736209,264.291436,284.073028,0.983269
2344902.736209,269.384897,289.166680,0.983486
2344907.736209,274.476204,294.258178,0.983856
2344912.736209,279.565279,299.347444,0.984348
2344917.736209,284.649796,304.432153,0.984934
2344922.736209,289.726694,309.509242,0.985607
2344927.736209,294.794109,314.576847,0.986388
2344932.736209,299.851647,319.634577,0.987302
2344937.736209,304.900455,324.683576,0.988336
2344942.736209,309.940420,329.723732,0.989454
2344947.736209,314.969487,334.752990,0.990625
2344952.736209,319.985384,339.769078,0.991838
2344957.736209,324.986570,344.770456,0.993114
2344962.736209,329.973501,349.757578,0.994472
2344967.736209,334.948077,354.732344,0.995891
2344972.736209,339.910274,359.694733,0.997334
2344977.736209,344.858857,4.643507,0.998768
2344982.736209,349.792234,9.577075,1.000183
2344987.736209,354.709244,14.494276,1.001602
2344992.736209,359.611766,19.396989,1.003039
2344997.736209,4.501850,24.287264,1.004471
2345002.736209,9.379935,29.165540,1.005863
2345007.736209,14.245690,34.031487,1.007180
2345012.736209,19.097571,38.883558,1.008420
2345017.736209,23.935492,43.721670,1.009609
2345022.736209,28.762180,48.548550,1.010757
2345027.736209,33.579620,53.366181,1.011844
2345032.736209,38.388984,58.175735,1.012837
2345037.736209,43.190242,62.977185,1.013703
2345042.736209,47.981785,67.768919,1.014450
2345047.736209,52.764885,72.552210,1.015109
2345052.736209,57.542216,77.329732,1.015688
2345057.736209,62.315925,82.103632,1.016171
2345062.736209,67.087789,86.875687,1.016526
2345067.736209,71.857185,91.645274,1.016729
2345072.736209,76.623130,96.411410,1.016796
2345077.736209,81.387478,101.175949,1.016761
2345082.736209,86.152555,105.941218,1.016636
2345087.736209,90.920925,110.709778,1.016407
2345092.736209,95.694242,115.483286,1.016043
2345097.736209,100.471142,120.260378,1.015529
2345102.736209,105.251516,125.040943,1.014894
2345107.736209,110.036893,129.826511,1.014171
2345112.736209,114.829458,134.619267,1.013374
2345117.736209,119.632063,139.422063,1.012493
2345122.736209,124.445324,144.235516,1.011500
2345127.736209,129.267817,149.058200,1.010390
2345132.736209,134.099532,153.890106,1.009196
2345137.736209,138.941409,158.732174,1.007955
2345142.736209,143.795714,163.586669,1.006684
2345147.736209,148.664870,168.456017,1.005372
2345152.736209,153.548324,173.339662,1.003993
2345157.736209,158.444793,178.236322,1.002554
2345162.736209,163.353569,183.145289,1.001089
2345167.736209,168.275163,188.067075,0.999637
2345172.736209,173.211789,193.003891,0.998215
2345177.736209,178.164651,197.956944,0.996810
2345182.736209,183.132640,202.925124,0.995399
2345187.736209,188.113950,207.906626,0.993993
2345192.736209,193.107068,212.899934,0.992628
2345197.736209,198.112280,217.905338,0.991341
2345202.736209,203.131180,222.924428,0.990147
2345207.736209,208.163857,227.957297,0.989028
2345212.736209,213.208833,233.002464,0.987962
2345217.736209,218.263350,238.057172,0.986961
2345222.736209,223.325452,243.119465,0.986057
2345227.736209,228.395239,248.189443,0.985285
2345232.736209,233.473330,253.267725,0.984654
2345237.736209,238.559506,258.354092,0.984136
