jd,theta_na,theta_sa,r
1903546.500000,142.394681,145.398756,1.006169
1903547.500000,143.368659,146.372772,1.005896
1903548.500000,144.343229,147.347380,1.005620
1903549.500000,145.318377,148.322565,1.005341
1903550.500000,146.294090,149.298316,1.005060
1903551.500000,147.270355,150.274619,1.004775
1903552.500000,148.247158,151.251460,1.004488
1903553.500000,149.224492,152.228831,1.004197
1903554.500000,150.202347,153.206725,1.003904
1903555.500000,151.180720,154.185135,1.003609
1903556.500000,152.159603,155.164056,1.003312
1903557.500000,153.138990,156.143481,1.003013
1903558.500000,154.118876,157.123405,1.002712
1903559.500000,155.099254,158.103821,1.002411
1903560.500000,156.080124,159.084729,1.002110
1903561.500000,157.061489,160.066132,1.001809
1903562.500000,158.043359,161.048039,1.001508
1903563.500000,159.025747,162.030465,1.001208
1903564.500000,160.008676,163.013432,1.000909
1903565.500000,160.992169,163.996963,1.000611
1903566.500000,161.976249,164.981081,1.000314
1903567.500000,162.960940,165.965809,1.000018
1903568.500000,163.946260,166.951167,0.999723
1903569.500000,164.932225,167.937170,0.999429
1903570.500000,165.918846,168.923828,0.999136
1903571.500000,166.906130,169.911150,0.998844
1903572.500000,167.894081,170.899139,0.998552
1903573.500000,168.882699,171.887795,0.998261
1903574.500000,169.871982,172.877116,0.997970
1903575.500000,170.861924,173.867096,0.997680
1903576.500000,171.852517,174.857726,0.997389
1903577.500000,172.843747,175.848995,0.997099
1903578.500000,173.835603,176.840888,0.996808
1903579.500000,174.828071,177.833393,0.996517
1903580.500000,175.821136,178.826496,0.996225
1903581.500000,176.814787,179.820185,0.995933
1903582.500000,177.809011,180.814448,0.995641
1903583.500000,178.803797,181.809271,0.995348
1903584.500000,179.799125,182.804637,0.995056
1903585.500000,180.794977,183.800526,0.994763
1903586.500000,181.791330,184.796917,0.994472
1903587.500000,182.788166,185.793791,0.994182
1903588.500000,183.785472,186.791135,0.993894
1903589.500000,184.783241,187.788942,0.993607
1903590.500000,185.781478,188.787217,0.993324
1903591.500000,186.780191,189.785968,0.993043
1903592.500000,187.779395,190.785209,0.992765
1903593.500000,188.779107,191.784959,0.992491
1903594.500000,189.779346,192.785236,0.992220
1903595.500000,190.780129,193.786056,0.991952
1903596.500000,191.781470,194.787436,0.991688
1903597.500000,192.783382,195.789386,0.991428
1903598.500000,193.785872,196.791913,0.991172
1903599.500000,194.788944,197.795023,0.990919
1903600.500000,195.792600,198.798717,0.990669
1903601.500000,196.796839,199.802994,0.990422
1903602.500000,197.801658,200.807850,0.990179
1903603.500000,198.807050,201.813281,0.989939
1903604.500000,199.813009,202.819277,0.989702
1903605.500000,200.819523,203.825829,0.989467
1903606.500000,201.826581,204.832925,0.989235
1903607.500000,202.834170,205.840552,0.989005
1903608.500000,203.842277,206.848696,0.988777
1903609.500000,204.850888,207.857346,0.988552
1903610.500000,205.859988,208.866483,0.988328
1903611.500000,206.869556,209.876089,0.988106
1903612.500000,207.879564,210.886135,0.987886
1903613.500000,208.889980,211.896588,0.987668
1903614.500000,209.900770,212.907416,0.987453
1903615.500000,210.911902,213.918586,0.987241
1903616.500000,211.923354,214.930076,0.987033
1903617.500000,212.935111,215.941871,0.986828
1903618.500000,213.947169,216.953966,0.986628
1903619.500000,214.959529,217.966364,0.986431
1903620.500000,215.972199,218.979072,0.986240
1903621.500000,216.985188,219.992098,0.986054
1903622.500000,217.998507,221.005456,0.985873
1903623.500000,219.012167,222.019154,0.985698
1903624.500000,220.026177,223.033201,0.985528
1903625.500000,221.040542,224.047604,0.985364
1903626.500000,222.055266,225.062366,0.985206
1903627.500000,223.070352,226.077489,0.985053
1903628.500000,224.085796,227.092972,0.984905
1903629.500000,225.101599,228.108812,0.984764
1903630.500000,226.117756,229.125007,0.984627
1903631.500000,227.134264,230.141552,0.984496
1903632.500000,228.151115,231.158442,0.984370
1903633.500000,229.168304,232.175669,0.984248
1903634.500000,230.185823,233.193225,0.984132
1903635.500000,231.203662,234.211102,0.984019
1903636.500000,232.221810,235.229288,0.983911
1903637.500000,233.240255,236.247771,0.983806
1903638.500000,234.258980,237.266534,0.983705
1903639.500000,235.277960,238.285551,0.983607
1903640.500000,236.297159,239.304788,0.983513
1903641.500000,237.316538,240.324205,0.983422
1903642.500000,238.336055,241.343760,0.983335
1903643.500000,239.355669,242.363412,0.983252
1903644.500000,240.375352,243.383132,0.983174
1903645.500000,241.395083,244.402901,0.983099
1903646.500000,242.414850,245.422706,0.983030
1903647.500000,243.434648,246.442542,0.982966
1903648.500000,244.454479,247.462410,0.982907
1903649.500000,245.474343,248.482312,0.982855
1903650.500000,246.494245,249.502252,0.982808
1903651.500000,247.514188,250.522233,0.982767
1903652.500000,248.534175,251.542258,0.982733
1903653.500000,249.554208,252.562329,0.982705
1903654.500000,250.574287,253.582446,0.982684
1903655.500000,251.594411,254.602607,0.982669
1903656.500000,252.614578,255.622812,0.982661
1903657.500000,253.634785,256.643057,0.982659
1903658.500000,254.655032,257.663341,0.982664
1903659.500000,255.675316,258.683663,0.982675
1903660.500000,256.695637,259.704023,0.982692
1903661.500000,257.715995,260.724418,0.982715
1903662.500000,258.736388,261.744849,0.982743
1903663.500000,259.756813,262.765312,0.982776
1903664.500000,260.777267,263.785803,0.982814
1903665.500000,261.797739,264.806314,0.982857
1903666.500000,262.818214,265.826827,0.982904
1903667.500000,263.838667,266.847317,0.982955
1903668.500000,264.859063,267.867751,0.983010
1903669.500000,265.879358,268.888084,0.983068
1903670.500000,266.899509,269.908272,0.983130
1903671.500000,267.919475,270.928276,0.983196
1903672.500000,268.939224,271.948063,0.983266
1903673.500000,269.958733,272.967610,0.983339
1903674.500000,270.977988,273.986902,0.983418
1903675.500000,271.996979,275.005931,0.983500
1903676.500000,273.015700,276.024691,0.983588
1903677.500000,274.034150,277.043178,0.983681
1903678.500000,275.052325,278.061391,0.983779
1903679.500000,276.070225,279.079329,0.983883
1903680.500000,277.087848,280.096990,0.983992
1903681.500000,278.105193,281.114373,0.984107
1903682.500000,279.122258,282.131475,0.984228
1903683.500000,280.139040,283.148295,0.984355
1903684.500000,281.155539,284.164832,0.984488
1903685.500000,282.171754,285.181085,0.984627
1903686.500000,283.187687,286.197056,0.984772
1903687.500000,284.203342,287.212748,0.984922
1903688.500000,285.218724,288.228169,0.985079
1903689.500000,286.233843,289.243325,0.985240
1903690.500000,287.248706,290.258225,0.985407
1903691.500000,288.263319,291.272877,0.985579
1903692.500000,289.277687,292.287283,0.985755
1903693.500000,290.291807,293.301440,0.985935
1903694.500000,291.305669,294.315339,0.986119
1903695.500000,292.319250,295.328958,0.986306
1903696.500000,293.332520,296.342266,0.986496
1903697.500000,294.345441,297.355225,0.986688
1903698.500000,295.357975,298.367797,0.986883
1903699.500000,296.370085,299.379945,0.987081
1903700.500000,297.381742,300.391640,0.987281
1903701.500000,298.392926,301.402862,0.987483
1903702.500000,299.403622,302.413595,0.987688
1903703.500000,300.413819,303.423830,0.987896
1903704.500000,301.423508,304.433557,0.988107
1903705.500000,302.432685,305.442771,0.988322
1903706.500000,303.441343,306.451468,0.988539
1903707.500000,304.449479,307.459641,0.988761
1903708.500000,305.457089,308.467289,0.988986
1903709.500000,306.464170,309.474408,0.989215
1903710.500000,307.470719,310.480995,0.989447
1903711.500000,308.476736,311.487050,0.989684
1903712.500000,309.482220,312.492571,0.989925
1903713.500000,310.487173,313.497563,0.990170
1903714.500000,311.491603,314.502030,0.990420
1903715.500000,312.495518,315.505983,0.990673
1903716.500000,313.498933,316.509436,0.990931
1903717.500000,314.501866,317.512406,0.991192
1903718.500000,315.504334,318.514912,0.991457
1903719.500000,316.506355,319.516971,0.991726
1903720.500000,317.507941,320.518595,0.991997
1903721.500000,318.509097,321.519789,0.992271
1903722.500000,319.509820,322.520550,0.992547
1903723.500000,320.510096,323.520864,0.992825
1903724.500000,321.509902,324.520708,0.993104
1903725.500000,322.509212,325.520055,0.993384
1903726.500000,323.507995,326.518876,0.993664
1903727.500000,324.506227,327.517145,0.993945
1903728.500000,325.503884,328.514841,0.994226
1903729.500000,326.500952,329.511946,0.994507
1903730.500000,327.497417,330.508449,0.994789
1903731.500000,328.493270,331.504340,0.995071
1903732.500000,329.488503,332.499610,0.995353
1903733.500000,330.483108,333.494254,0.995636
1903734.500000,331.477079,334.488263,0.995920
1903735.500000,332.470411,335.481633,0.996205
1903736.500000,333.463099,336.474358,0.996490
1903737.500000,334.455139,337.466436,0.996777
1903738.500000,335.446528,338.457863,0.997065
1903739.500000,336.437266,339.448639,0.997354
1903740.500000,337.427356,340.438766,0.997645
1903741.500000,338.416801,341.428249,0.997938
1903742.500000,339.405612,342.417098,0.998232
1903743.500000,340.393805,343.405329,0.998528
1903744.500000,341.381400,344.392962,0.998826
1903745.500000,342.368423,345.380022,0.999125
1903746.500000,343.354901,346.366538,0.999426
1903747.500000,344.340859,347.352534,0.999728
1903748.500000,345.326317,348.338030,1.000032
1903749.500000,346.311288,349.323038,1.000336
1903750.500000,347.295774,350.307563,1.000639
1903751.500000,348.279772,351.291598,1.000943
1903752.500000,349.263269,352.275133,1.001246
1903753.500000,350.246252,353.258154,1.001548
1903754.500000,351.228704,354.240643,1.001848
1903755.500000,352.210611,355.222588,1.002146
1903756.500000,353.191960,356.203975,1.002443
1903757.500000,354.172742,357.184795,1.002737
1903758.500000,355.152948,358.165039,1.003029
1903759.500000,356.132570,359.144699,1.003318
1903760.500000,357.111602,0.123768,1.003606
1903761.500000,358.090035,1.102240,1.003891
1903762.500000,359.067864,2.080106,1.004174
1903763.500000,0.045081,3.057361,1.004455
1903764.500000,1.021681,4.033999,1.004735
1903765.500000,1.997661,5.010016,1.005013
1903766.500000,2.973016,5.985409,1.005289
1903767.500000,3.947747,6.960178,1.005564
1903768.500000,4.921857,7.934326,1.005837
1903769.500000,5.895352,8.907859,1.006110
1903770.500000,6.868245,9.880789,1.006381
1903771.500000,7.840554,10.853136,1.006652
1903772.500000,8.812304,11.824924,1.006922
1903773.500000,9.783526,12.796184,1.007192
1903774.500000,10.754253,13.766948,1.007461
1903775.500000,11.724514,14.737247,1.007729
1903776.500000,12.694334,15.707105,1.007996
1903777.500000,13.663731,16.676540,1.008262
1903778.500000,14.632714,17.645561,1.008526
1903779.500000,15.601286,18.614171,1.008788
1903780.500000,16.569449,19.582372,1.009047
1903781.500000,17.537201,20.550161,1.009304
1903782.500000,18.504539,21.517537,1.009557
1903783.500000,19.471462,22.484498,1.009806
1903784.500000,20.437965,23.451039,1.010052
1903785.500000,21.404046,24.417158,1.010293
1903786.500000,22.369701,25.382850,1.010530
1903787.500000,23.334923,26.348110,1.010763
1903788.500000,24.299707,27.312932,1.010991
1903789.500000,25.264046,28.277309,1.011215
1903790.500000,26.227933,29.241233,1.011434
1903791.500000,27.191360,30.204698,1.011649
1903792.500000,28.154321,31.167698,1.011860
1903793.500000,29.116812,32.130227,1.012067
1903794.500000,30.078829,33.092281,1.012270
1903795.500000,31.040371,34.053861,1.012469
1903796.500000,32.001440,35.014968,1.012664
1903797.500000,32.962044,35.975609,1.012857
1903798.500000,33.922194,36.935797,1.013046
1903799.500000,34.881910,37.895551,1.013232
1903800.500000,35.841217,38.854896,1.013416
1903801.500000,36.800149,39.813865,1.013597
1903802.500000,37.758737,40.772491,1.013775
1903803.500000,38.717013,41.730806,1.013951
1903804.500000,39.675004,42.688834,1.014125
1903805.500000,40.632729,43.646597,1.014295
1903806.500000,41.590202,44.604108,1.014463
1903807.500000,42.547434,45.561378,1.014628
1903808.500000,43.504437,46.518419,1.014789
1903809.500000,44.461222,47.475241,1.014945
1903810.500000,45.417798,48.431855,1.015098
1903811.500000,46.374173,49.388268,1.015245
1903812.500000,47.330353,50.344485,1.015388
1903813.500000,48.286339,51.300510,1.015525
1903814.500000,49.242132,52.256340,1.015656
1903815.500000,50.197728,53.211974,1.015782
1903816.500000,51.153122,54.167406,1.015902
1903817.500000,52.108307,55.122629,1.016016
1903818.500000,53.063277,56.077636,1.016124
1903819.500000,54.018023,57.032420,1.016227
1903820.500000,54.972538,57.986973,1.016324
1903821.500000,55.926817,58.941289,1.016415
1903822.500000,56.880854,59.895365,1.016501
1903823.500000,57.834647,60.849196,1.016582
1903824.500000,58.788198,61.802784,1.016657
1903825.500000,59.741512,62.756136,1.016728
1903826.500000,60.694598,63.709260,1.016794
1903827.500000,61.647476,64.662176,1.016855
1903828.500000,62.600168,65.614905,1.016913
1903829.500000,63.552703,66.567478,1.016967
1903830.500000,64.505111,67.519924,1.017018
1903831.500000,65.457421,68.472272,1.017065
1903832.500000,66.409656,69.424545,1.017109
1903833.500000,67.361838,70.376764,1.017149
1903834.500000,68.313981,71.328946,1.017186
1903835.500000,69.266105,72.281107,1.017219
1903836.500000,70.218229,73.233269,1.017248
1903837.500000,71.170373,74.185451,1.017273
1903838.500000,72.122558,75.137674,1.017294
