jd,theta_na,theta_sa,r
2342523.500000,83.822871,103.513727,1.016812
2342524.500000,84.776520,104.467414,1.016779
2342525.500000,85.730207,105.421140,1.016741
2342526.500000,86.683918,106.374888,1.016696
2342527.500000,87.637641,107.328650,1.016645
2342528.500000,88.591375,108.282422,1.016589
2342529.500000,89.545122,109.236208,1.016527
2342530.500000,90.498892,110.190016,1.016460
2342531.500000,91.452699,111.143861,1.016388
2342532.500000,92.406558,112.097758,1.016312
2342533.500000,93.360489,113.051727,1.016232
2342534.500000,94.314509,114.005786,1.016149
2342535.500000,95.268640,114.959955,1.016062
2342536.500000,96.222900,115.914253,1.015971
2342537.500000,97.177311,116.868702,1.015878
2342538.500000,98.131895,117.823324,1.015781
2342539.500000,99.086672,118.778140,1.015681
2342540.500000,100.041666,119.733172,1.015578
2342541.500000,100.996898,120.688442,1.015471
2342542.500000,101.952388,121.643971,1.015361
2342543.500000,102.908157,122.599777,1.015246
2342544.500000,103.864222,123.555881,1.015128
2342545.500000,104.820600,124.512297,1.015006
2342546.500000,105.777305,125.469040,1.014880
2342547.500000,106.734347,126.426120,1.014749
2342548.500000,107.691734,127.383545,1.014613
2342549.500000,108.649466,128.341316,1.014472
2342550.500000,109.607540,129.299428,1.014327
2342551.500000,110.565945,130.257871,1.014175
2342552.500000,111.524666,131.216630,1.014019
2342553.500000,112.483686,132.175689,1.013856
2342554.500000,113.442991,133.135032,1.013689
2342555.500000,114.402569,134.094648,1.013516
2342556.500000,115.362414,135.054531,1.013337
2342557.500000,116.322525,136.014681,1.013154
2342558.500000,117.282906,136.975100,1.012966
2342559.500000,118.243560,137.935792,1.012774
2342560.500000,119.204493,138.896764,1.012579
2342561.500000,120.165714,139.858022,1.012380
2342562.500000,121.127232,140.819578,1.012177
2342563.500000,122.089061,141.781446,1.011973
2342564.500000,123.051217,142.743640,1.011766
2342565.500000,124.013718,143.706179,1.011556
2342566.500000,124.976584,144.669084,1.011345
2342567.500000,125.939837,145.632375,1.011131
2342568.500000,126.903499,146.596075,1.010916
2342569.500000,127.867593,147.560207,1.010698
2342570.500000,128.832138,148.524791,1.010478
2342571.500000,129.797157,149.489848,1.010257
2342572.500000,130.762668,150.455397,1.010033
2342573.500000,131.728690,151.421457,1.009806
2342574.500000,132.695237,152.388042,1.009578
2342575.500000,133.662321,153.355165,1.009346
2342576.500000,134.629950,154.322832,1.009112
2342577.500000,135.598128,155.291048,1.008875
2342578.500000,136.566850,156.259808,1.008634
2342579.500000,137.536109,157.229105,1.008390
2342580.500000,138.505889,158.198924,1.008143
2342581.500000,139.476176,159.169248,1.007891
2342582.500000,140.446953,160.140064,1.007636
2342583.500000,141.418210,161.111359,1.007377
2342584.500000,142.389937,162.083125,1.007114
2342585.500000,143.362129,163.055354,1.006847
2342586.500000,144.334778,164.028042,1.006578
2342587.500000,145.307879,165.001181,1.006306
2342588.500000,146.281425,165.974765,1.006031
2342589.500000,147.255413,166.948791,1.005754
2342590.500000,148.229843,167.923260,1.005476
2342591.500000,149.204721,168.898176,1.005196
2342592.500000,150.180055,169.873548,1.004916
2342593.500000,151.155858,170.849389,1.004635
2342594.500000,152.132146,171.825716,1.004354
2342595.500000,153.108938,172.802546,1.004072
2342596.500000,154.086251,173.779897,1.003791
2342597.500000,155.064107,174.757791,1.003510
2342598.500000,156.042523,175.736246,1.003228
2342599.500000,157.021519,176.715280,1.002947
2342600.500000,158.001113,177.694912,1.002666
2342601.500000,158.981321,178.675158,1.002385
2342602.500000,159.962157,179.656032,1.002104
2342603.500000,160.943633,180.637546,1.001823
2342604.500000,161.925755,181.619707,1.001542
2342605.500000,162.908529,182.602519,1.001260
2342606.500000,163.891950,183.585978,1.000977
2342607.500000,164.876012,184.570078,1.000694
2342608.500000,165.860703,185.554807,1.000410
2342609.500000,166.846008,186.540151,1.000124
2342610.500000,167.831914,187.526095,0.999836
2342611.500000,168.818408,188.512627,0.999548
2342612.500000,169.805478,189.499735,0.999257
2342613.500000,170.793110,190.487406,0.998966
2342614.500000,171.781291,191.475625,0.998673
2342615.500000,172.770002,192.464374,0.998379
2342616.500000,173.759225,193.453636,0.998085
2342617.500000,174.748945,194.443394,0.997791
2342618.500000,175.739151,195.433638,0.997497
2342619.500000,176.729839,196.424364,0.997203
2342620.500000,177.721009,197.415572,0.996911
2342621.500000,178.712666,198.407267,0.996620
2342622.500000,179.704819,199.399459,0.996331
2342623.500000,180.697480,200.392158,0.996044
2342624.500000,181.690662,201.385378,0.995759
2342625.500000,182.684379,202.379134,0.995476
2342626.500000,183.678646,203.373439,0.995196
2342627.500000,184.673476,204.368307,0.994918
2342628.500000,185.668884,205.363753,0.994643
2342629.500000,186.664882,206.359789,0.994371
2342630.500000,187.661481,207.356427,0.994101
2342631.500000,188.658691,208.353674,0.993834
2342632.500000,189.656516,209.351538,0.993570
2342633.500000,190.654960,210.350020,0.993308
2342634.500000,191.654022,211.349120,0.993048
2342635.500000,192.653696,212.348832,0.992790
2342636.500000,193.653972,213.349147,0.992533
2342637.500000,194.654840,214.350053,0.992279
2342638.500000,195.656288,215.351539,0.992025
2342639.500000,196.658303,216.353592,0.991772
2342640.500000,197.660869,217.356197,0.991521
2342641.500000,198.663969,218.359335,0.991270
2342642.500000,199.667578,219.362982,0.991020
2342643.500000,200.671670,220.367112,0.990772
2342644.500000,201.676215,221.371696,0.990525
2342645.500000,202.681188,222.376707,0.990279
2342646.500000,203.686568,223.382125,0.990036
2342647.500000,204.692340,224.387935,0.989796
2342648.500000,205.698495,225.394128,0.989558
2342649.500000,206.705030,226.400702,0.989324
2342650.500000,207.711946,227.407656,0.989093
2342651.500000,208.719246,228.414994,0.988866
2342652.500000,209.726936,229.422722,0.988643
2342653.500000,210.735022,230.430846,0.988425
2342654.500000,211.743511,231.439374,0.988211
2342655.500000,212.752413,232.448314,0.988001
2342656.500000,213.761734,233.457673,0.987797
2342657.500000,214.771482,234.467459,0.987597
2342658.500000,215.781664,235.477679,0.987402
2342659.500000,216.792285,236.488338,0.987213
2342660.500000,217.803348,237.499440,0.987028
2342661.500000,218.814856,238.510986,0.986848
2342662.500000,219.826808,239.522976,0.986673
2342663.500000,220.839202,240.535409,0.986502
2342664.500000,221.852034,241.548278,0.986335
2342665.500000,222.865296,242.561579,0.986172
2342666.500000,223.878981,243.575302,0.986012
2342667.500000,224.893076,244.589436,0.985856
2342668.500000,225.907566,245.603964,0.985703
2342669.500000,226.922428,246.618864,0.985553
2342670.500000,227.937632,247.634106,0.985406
2342671.500000,228.953145,248.649658,0.985261
2342672.500000,229.968932,249.665482,0.985120
2342673.500000,230.984958,250.681547,0.984982
2342674.500000,232.001196,251.697822,0.984848
2342675.500000,233.017622,252.714287,0.984717
2342676.500000,234.034220,253.730923,0.984590
2342677.500000,235.050979,254.747721,0.984468
2342678.500000,236.067892,255.764672,0.984350
2342679.500000,237.084954,256.781772,0.984238
2342680.500000,238.102163,257.799019,0.984130
2342681.500000,239.119518,258.816413,0.984028
2342682.500000,240.137020,259.833953,0.983932
2342683.500000,241.154670,260.851640,0.983841
2342684.500000,242.172469,261.869478,0.983756
2342685.500000,243.190419,262.887467,0.983678
2342686.500000,244.208524,263.905609,0.983606
2342687.500000,245.226783,264.923907,0.983540
2342688.500000,246.245199,265.942361,0.983481
2342689.500000,247.263774,266.960974,0.983427
2342690.500000,248.282511,267.979749,0.983380
2342691.500000,249.301411,268.998687,0.983339
2342692.500000,250.320476,270.017791,0.983304
2342693.500000,251.339709,271.037061,0.983274
2342694.500000,252.359104,272.056495,0.983248
2342695.500000,253.378654,273.076084,0.983228
2342696.500000,254.398344,274.095812,0.983212
2342697.500000,255.418152,275.115658,0.983199
2342698.500000,256.438046,276.135590,0.983191
2342699.500000,257.457992,277.155574,0.983186
2342700.500000,258.477952,278.175573,0.983185
2342701.500000,259.497891,279.195550,0.983188
2342702.500000,260.517776,280.215473,0.983195
2342703.500000,261.537583,281.235318,0.983205
2342704.500000,262.557288,282.255062,0.983220
2342705.500000,263.576877,283.274689,0.983240
2342706.500000,264.596337,284.294186,0.983264
2342707.500000,265.615657,285.313545,0.983292
2342708.500000,266.634829,286.332755,0.983326
2342709.500000,267.653847,287.351812,0.983366
2342710.500000,268.672706,288.370709,0.983410
2342711.500000,269.691401,289.389442,0.983461
2342712.500000,270.709929,290.408008,0.983517
2342713.500000,271.728288,291.426405,0.983579
2342714.500000,272.746475,292.444631,0.983647
2342715.500000,273.764491,293.462685,0.983722
2342716.500000,274.782337,294.480569,0.983803
2342717.500000,275.800016,295.498286,0.983891
2342718.500000,276.817534,296.515843,0.983985
2342719.500000,277.834902,297.533249,0.984085
2342720.500000,278.852129,298.550514,0.984190
2342721.500000,279.869226,299.567649,0.984302
2342722.500000,280.886196,300.584657,0.984418
2342723.500000,281.903037,301.601536,0.984539
2342724.500000,282.919739,302.618276,0.984665
2342725.500000,283.936282,303.634858,0.984794
2342726.500000,284.952641,304.651255,0.984927
2342727.500000,285.968785,305.667437,0.985064
2342728.500000,286.984679,306.683370,0.985203
2342729.500000,288.000293,307.699022,0.985346
2342730.500000,289.015597,308.714364,0.985492
2342731.500000,290.030565,309.729371,0.985641
2342732.500000,291.045177,310.744021,0.985794
2342733.500000,292.059415,311.758297,0.985949
2342734.500000,293.073265,312.772185,0.986108
2342735.500000,294.086714,313.785672,0.986271
2342736.500000,295.099752,314.798748,0.986437
2342737.500000,296.112368,315.811403,0.986607
2342738.500000,297.124555,316.823627,0.986781
2342739.500000,298.136303,317.835414,0.986959
2342740.500000,299.147607,318.846757,0.987142
2342741.500000,300.158462,319.857650,0.987329
2342742.500000,301.168864,320.868090,0.987521
2342743.500000,302.178812,321.878076,0.987718
2342744.500000,303.188308,322.887610,0.987920
2342745.500000,304.197358,323.896698,0.988127
2342746.500000,305.205974,324.905352,0.988339
2342747.500000,306.214174,325.913590,0.988555
2342748.500000,307.221977,326.921432,0.988777
2342749.500000,308.229402,327.928895,0.989003
2342750.500000,309.236462,328.935993,0.989233
2342751.500000,310.243162,329.942732,0.989467
2342752.500000,311.249499,330.949107,0.989704
2342753.500000,312.255462,331.955107,0.989944
2342754.500000,313.261031,332.960715,0.990187
2342755.500000,314.266185,333.965907,0.990431
2342756.500000,315.270900,334.970660,0.990678
2342757.500000,316.275151,335.974950,0.990925
2342758.500000,317.278917,336.978754,0.991175
2342759.500000,318.282178,337.982053,0.991425
2342760.500000,319.284917,338.984830,0.991677
2342761.500000,320.287118,339.987070,0.991930
2342762.500000,321.288769,340.988759,0.992185
2342763.500000,322.289859,341.989887,0.992440
2342764.500000,323.290376,342.990442,0.992697
2342765.500000,324.290310,343.990414,0.992956
2342766.500000,325.289651,344.989794,0.993216
2342767.500000,326.288389,345.988570,0.993478
2342768.500000,327.286517,346.986736,0.993742
2342769.500000,328.284027,347.984285,0.994008
2342770.500000,329.280916,348.981211,0.994276
2342771.500000,330.277181,349.977515,0.994546
2342772.500000,331.272827,350.973199,0.994820
2342773.500000,332.267863,351.968273,0.995096
2342774.500000,333.262307,352.962755,0.995374
2342775.500000,334.256182,353.956669,0.995656
2342776.500000,335.249517,354.950042,0.995941
2342777.500000,336.242337,355.942900,0.996228
2342778.500000,337.234664,356.935265,0.996517
2342779.500000,338.226510,357.927150,0.996808
2342780.500000,339.217880,358.918558,0.997100
