Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2023-04-14 15:05:00,    1h28m21.1s, +9°15'28.5", -26.74, —, 1.002802, —
Vigorous (Sun), 2023-04-22 15:05:00,    1h58m05.6s, +12°03'29.5", -26.73, —, 1.005044, —
Vigorous (Sun), 2023-04-30 15:05:00,    2h28m18.0s, +14°38'46.1", -26.73, —, 1.007124, —
Vigorous (Sun), 2023-05-08 15:05:00,    2h59m03.1s, +16°58'30.2", -26.72, —, 1.009099, —
Vigorous (Sun), 2023-05-16 15:05:00,    3h30m24.8s, +19°00'11.6", -26.72, —, 1.010960, —
