Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2024-03-14 12:37:00,   23h37m26.6s, -2°26'23.7", -26.75, —, 0.994250, —
Vigorous (Sun), 2024-03-22 12:37:00,    0h06m39.5s, +0°43'15.0", -26.75, —, 0.996418, —
Vigorous (Sun), 2024-03-30 12:37:00,    0h35m46.5s, +3°51'16.9", -26.74, —, 0.998703, —
Vigorous (Sun), 2024-04-07 12:37:00,    1h04m58.9s, +6°54'50.1", -26.74, —, 1.001042, —
Vigorous (Sun), 2024-04-15 12:37:00,    1h34m25.9s, +9°50'53.7", -26.74, —, 1.003287, —
