Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2024-02-13 15:47:00,   21h44m41.8s, -13°34'02.1", -26.77, —, 0.987255, —
Vigorous (Sun), 2024-02-21 15:47:00,   22h15m43.4s, -10°47'08.8", -26.77, —, 0.988827, —
Vigorous (Sun), 2024-02-29 15:47:00,   22h46m03.1s, -7°49'37.2", -26.76, —, 0.990664, —
Vigorous (Sun), 2024-03-08 15:47:00,   23h15m50.3s, -4°44'44.6", -26.76, —, 0.992715, —
Vigorous (Sun), 2024-03-16 15:47:00,   23h45m14.6s, -1°35'51.9", -26.75, —, 0.994835, —
