Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2023-10-18 01:31:00,   13h28m20.9s, -9°15'26.2", -26.75, —, 0.996665, —
Vigorous (Sun), 2023-10-26 01:31:00,   13h58m35.7s, -12°06'09.2", -26.75, —, 0.994395, —
Vigorous (Sun), 2023-11-03 01:31:00,   14h29m35.5s, -14°44'57.0", -26.76, —, 0.992283, —
Vigorous (Sun), 2023-11-11 01:31:00,   15h01m27.5s, -17°08'33.3", -26.76, —, 0.990352, —
Vigorous (Sun), 2023-11-19 01:31:00,   15h34m14.0s, -19°13'27.8", -26.77, —, 0.988546, —
