Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2023-07-17 05:06:00,    7h42m56.7s, +21°19'48.2", -26.71, —, 1.016445, —
Vigorous (Sun), 2023-07-25 05:06:00,    8h14m56.4s, +19°49'26.7", -26.71, —, 1.015843, —
Vigorous (Sun), 2023-08-02 05:06:00,    8h46m17.7s, +17°58'03.2", -26.71, —, 1.014942, —
Vigorous (Sun), 2023-08-10 05:06:00,    9h17m00.5s, +15°47'57.7", -26.71, —, 1.013838, —
Vigorous (Sun), 2023-08-18 05:06:00,    9h47m07.4s, +13°21'35.6", -26.72, —, 1.012459, —
