Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2024-04-13 21:08:00,    1h28m20.7s, +9°15'25.0", -26.74, —, 1.002905, —
Vigorous (Sun), 2024-04-21 21:08:00,    1h58m04.3s, +12°03'19.4", -26.73, —, 1.005080, —
Vigorous (Sun), 2024-04-29 21:08:00,    2h28m15.8s, +14°38'30.8", -26.73, —, 1.007216, —
Vigorous (Sun), 2024-05-07 21:08:00,    2h59m01.6s, +16°58'20.7", -26.72, —, 1.009239, —
Vigorous (Sun), 2024-05-15 21:08:00,    3h30m23.8s, +19°00'04.1", -26.72, —, 1.011015, —
