Name, Date and Time, RA (J2000), Dec (J2000), Mag., Phase, "Dist., AU", Elong.
Vigorous (Sun), 2031-04-19 11:49:00,    1h46m12.3s, +10°57'55.4", -26.73, —, 1.004197, —
Vigorous (Sun), 2031-04-20 11:49:00,    1h49m55.8s, +11°18'41.9", -26.73, —, 1.004476, —
Vigorous (Sun), 2031-04-21 11:49:00,    1h53m39.8s, +11°39'17.3", -26.73, —, 1.004753, —
Vigorous (Sun), 2031-04-22 11:49:00,    1h57m24.2s, +11°59'41.1", -26.73, —, 1.005026, —
Vigorous (Sun), 2031-04-23 11:49:00,    2h01m09.0s, +12°19'53.1", -26.73, —, 1.005297, —
Vigorous (Sun), 2031-04-24 11:49:00,    2h04m54.3s, +12°39'52.8", -26.73, —, 1.005565, —
Vigorous (Sun), 2031-04-25 11:49:00,    2h08m40.1s, +12°59'40.0", -26.73, —, 1.005830, —
Vigorous (Sun), 2031-04-26 11:49:00,    2h12m26.3s, +13°19'14.4", -26.73, —, 1.006092, —
Vigorous (Sun), 2031-04-27 11:49:00,    2h16m12.9s, +13°38'35.5", -26.73, —, 1.006351, —
Vigorous (Sun), 2031-04-28 11:49:00,    2h20m00.1s, +13°57'43.1", -26.73, —, 1.006608, —
Vigorous (Sun), 2031-04-29 11:49:00,    2h23m47.8s, +14°16'36.8", -26.73, —, 1.006863, —
Vigorous (Sun), 2031-04-30 11:49:00,    2h27m35.9s, +14°35'16.3", -26.73, —, 1.007116, —
Vigorous (Sun), 2031-05-01 11:49:00,    2h31m24.6s, +14°53'41.3", -26.73, —, 1.007366, —
Vigorous (Sun), 2031-05-02 11:49:00,    2h35m13.8s, +15°11'51.6", -26.73, —, 1.007615, —
Vigorous (Sun), 2031-05-03 11:49:00,    2h39m03.5s, +15°29'46.6", -26.73, —, 1.007861, —
Vigorous (Sun), 2031-05-04 11:49:00,    2h42m53.7s, +15°47'26.3", -26.72, —, 1.008107, —
Vigorous (Sun), 2031-05-05 11:49:00,    2h46m44.5s, +16°04'50.3", -26.72, —, 1.008351, —
Vigorous (Sun), 2031-05-06 11:49:00,    2h50m35.8s, +16°21'58.2", -26.72, —, 1.008594, —
Vigorous (Sun), 2031-05-07 11:49:00,    2h54m27.6s, +16°38'49.8", -26.72, —, 1.008836, —
Vigorous (Sun), 2031-05-08 11:49:00,    2h58m20.1s, +16°55'24.8", -26.72, —, 1.009077, —
Vigorous (Sun), 2031-05-09 11:49:00,    3h02m13.1s, +17°11'42.9", -26.72, —, 1.009316, —
Vigorous (Sun), 2031-05-10 11:49:00,    3h06m06.7s, +17°27'43.8", -26.72, —, 1.009554, —
Vigorous (Sun), 2031-05-11 11:49:00,    3h10m00.9s, +17°43'27.2", -26.72, —, 1.009791, —
Vigorous (Sun), 2031-05-12 11:49:00,    3h13m55.6s, +17°58'52.9", -26.72, —, 1.010025, —
Vigorous (Sun), 2031-05-13 11:49:00,    3h17m51.0s, +18°14'00.5", -26.72, —, 1.010257, —
Vigorous (Sun), 2031-05-14 11:49:00,    3h21m46.9s, +18°28'49.8", -26.72, —, 1.010486, —
Vigorous (Sun), 2031-05-15 11:49:00,    3h25m43.5s, +18°43'20.4", -26.72, —, 1.010712, —
Vigorous (Sun), 2031-05-16 11:49:00,    3h29m40.6s, +18°57'32.1", -26.72, —, 1.010935, —
Vigorous (Sun), 2031-05-17 11:49:00,    3h33m38.3s, +19°11'24.5", -26.72, —, 1.011153, —
Vigorous (Sun), 2031-05-18 11:49:00,    3h37m36.6s, +19°24'57.5", -26.72, —, 1.011367, —
Vigorous (Sun), 2031-05-19 11:49:00,    3h41m35.5s, +19°38'10.7", -26.72, —, 1.011577, —
Vigorous (Sun), 2031-05-20 11:49:00,    3h45m34.9s, +19°51'03.8", -26.72, —, 1.011782, —
Vigorous (Sun), 2031-05-21 11:49:00,    3h49m34.9s, +20°03'36.7", -26.53, —, 1.011982, —
Vigorous (Sun), 2031-05-22 11:49:00,    3h53m35.4s, +20°15'48.9", -26.72, —, 1.012178, —
Vigorous (Sun), 2031-05-23 11:49:00,    3h57m36.4s, +20°27'40.3", -26.72, —, 1.012369, —
Vigorous (Sun), 2031-05-24 11:49:00,    4h01m38.0s, +20°39'10.7", -26.72, —, 1.012555, —
Vigorous (Sun), 2031-05-25 11:49:00,    4h05m40.0s, +20°50'19.7", -26.71, —, 1.012736, —
Vigorous (Sun), 2031-05-26 11:49:00,    4h09m42.5s, +21°01'07.2", -26.71, —, 1.012913, —
Vigorous (Sun), 2031-05-27 11:49:00,    4h13m45.5s, +21°11'32.9", -26.71, —, 1.013085, —
Vigorous (Sun), 2031-05-28 11:49:00,    4h17m49.0s, +21°21'36.7", -26.71, —, 1.013253, —
Vigorous (Sun), 2031-05-29 11:49:00,    4h21m52.9s, +21°31'18.3", -26.71, —, 1.013417, —
Vigorous (Sun), 2031-05-30 11:49:00,    4h25m57.3s, +21°40'37.4", -26.71, —, 1.013577, —
Vigorous (Sun), 2031-05-31 11:49:00,    4h30m02.0s, +21°49'34.0", -26.71, —, 1.013733, —
Vigorous (Sun), 2031-06-01 11:49:00,    4h34m07.2s, +21°58'07.8", -26.71, —, 1.013885, —
Vigorous (Sun), 2031-06-02 11:49:00,    4h38m12.8s, +22°06'18.7", -26.71, —, 1.014034, —
Vigorous (Sun), 2031-06-03 11:49:00,    4h42m18.7s, +22°14'06.4", -26.71, —, 1.014181, —
Vigorous (Sun), 2031-06-04 11:49:00,    4h46m25.0s, +22°21'30.8", -26.71, —, 1.014324, —
Vigorous (Sun), 2031-06-05 11:49:00,    4h50m31.6s, +22°28'31.8", -26.71, —, 1.014465, —
Vigorous (Sun), 2031-06-06 11:49:00,    4h54m38.6s, +22°35'09.2", -26.71, —, 1.014603, —
Vigorous (Sun), 2031-06-07 11:49:00,    4h58m45.9s, +22°41'22.8", -26.71, —, 1.014739, —
Vigorous (Sun), 2031-06-08 11:49:00,    5h02m53.5s, +22°47'12.6", -26.71, —, 1.014872, —
Vigorous (Sun), 2031-06-09 11:49:00,    5h07m01.4s, +22°52'38.4", -26.71, —, 1.015002, —
Vigorous (Sun), 2031-06-10 11:49:00,    5h11m09.6s, +22°57'40.1", -26.71, —, 1.015128, —
Vigorous (Sun), 2031-06-11 11:49:00,    5h15m18.0s, +23°02'17.5", -26.71, —, 1.015251, —
Vigorous (Sun), 2031-06-12 11:49:00,    5h19m26.7s, +23°06'30.5", -26.71, —, 1.015369, —
Vigorous (Sun), 2031-06-13 11:49:00,    5h23m35.6s, +23°10'19.2", -26.71, —, 1.015483, —
Vigorous (Sun), 2031-06-14 11:49:00,    5h27m44.7s, +23°13'43.3", -26.71, —, 1.015592, —
Vigorous (Sun), 2031-06-15 11:49:00,    5h31m53.9s, +23°16'42.9", -26.71, —, 1.015697, —
Vigorous (Sun), 2031-06-16 11:49:00,    5h36m03.3s, +23°19'17.8", -26.71, —, 1.015795, —
Vigorous (Sun), 2031-06-17 11:49:00,    5h40m12.9s, +23°21'27.9", -26.71, —, 1.015889, —
Vigorous (Sun), 2031-06-18 11:49:00,    5h44m22.5s, +23°23'13.4", -26.71, —, 1.015976, —
Vigorous (Sun), 2031-06-19 11:49:00,    5h48m32.1s, +23°24'34.0", -26.71, —, 1.016058, —
Vigorous (Sun), 2031-06-20 11:49:00,    5h52m41.8s, +23°25'29.9", -26.71, —, 1.016134, —
Vigorous (Sun), 2031-06-21 11:49:00,    5h56m51.5s, +23°26'01.0", -26.71, —, 1.016204, —
Vigorous (Sun), 2031-06-22 11:49:00,    6h01m01.2s, +23°26'07.3", -26.71, —, 1.016268, —
Vigorous (Sun), 2031-06-23 11:49:00,    6h05m10.9s, +23°25'48.8", -26.71, —, 1.016327, —
Vigorous (Sun), 2031-06-24 11:49:00,    6h09m20.4s, +23°25'05.5", -26.71, —, 1.016380, —
Vigorous (Sun), 2031-06-25 11:49:00,    6h13m29.9s, +23°23'57.5", -26.71, —, 1.016427, —
Vigorous (Sun), 2031-06-26 11:49:00,    6h17m39.2s, +23°22'24.8", -26.71, —, 1.016469, —
Vigorous (Sun), 2031-06-27 11:49:00,    6h21m48.4s, +23°20'27.4", -26.71, —, 1.016506, —
Vigorous (Sun), 2031-06-28 11:49:00,    6h25m57.5s, +23°18'05.5", -26.71, —, 1.016537, —
Vigorous (Sun), 2031-06-29 11:49:00,    6h30m06.3s, +23°15'19.1", -26.71, —, 1.016564, —
Vigorous (Sun), 2031-06-30 11:49:00,    6h34m14.9s, +23°12'08.2", -26.71, —, 1.016587, —
Vigorous (Sun), 2031-07-01 11:49:00,    6h38m23.2s, +23°08'33.0", -26.71, —, 1.016606, —
Vigorous (Sun), 2031-07-02 11:49:00,    6h42m31.3s, +23°04'33.5", -26.71, —, 1.016620, —
Vigorous (Sun), 2031-07-03 11:49:00,    6h46m39.2s, +23°00'09.8", -26.71, —, 1.016632, —
Vigorous (Sun), 2031-07-04 11:49:00,    6h50m46.7s, +22°55'22.1", -26.71, —, 1.016640, —
Vigorous (Sun), 2031-07-05 11:49:00,    6h54m53.9s, +22°50'10.5", -26.71, —, 1.016645, —
Vigorous (Sun), 2031-07-06 11:49:00,    6h59m00.8s, +22°44'35.0", -26.71, —, 1.016646, —
Vigorous (Sun), 2031-07-07 11:49:00,    7h03m07.3s, +22°38'35.7", -26.71, —, 1.016645, —
Vigorous (Sun), 2031-07-08 11:49:00,    7h07m13.5s, +22°32'12.9", -26.71, —, 1.016640, —
Vigorous (Sun), 2031-07-09 11:49:00,    7h11m19.3s, +22°25'26.7", -26.71, —, 1.016631, —
Vigorous (Sun), 2031-07-10 11:49:00,    7h15m24.8s, +22°18'17.1", -26.71, —, 1.016618, —
Vigorous (Sun), 2031-07-11 11:49:00,    7h19m29.8s, +22°10'44.5", -26.71, —, 1.016601, —
Vigorous (Sun), 2031-07-12 11:49:00,    7h23m34.4s, +22°02'48.9", -26.71, —, 1.016579, —
Vigorous (Sun), 2031-07-13 11:49:00,    7h27m38.6s, +21°54'30.5", -26.71, —, 1.016552, —
Vigorous (Sun), 2031-07-14 11:49:00,    7h31m42.4s, +21°45'49.6", -26.71, —, 1.016520, —
Vigorous (Sun), 2031-07-15 11:49:00,    7h35m45.7s, +21°36'46.3", -26.71, —, 1.016482, —
Vigorous (Sun), 2031-07-16 11:49:00,    7h39m48.4s, +21°27'20.9", -26.71, —, 1.016439, —
Vigorous (Sun), 2031-07-17 11:49:00,    7h43m50.7s, +21°17'33.6", -26.71, —, 1.016390, —
Vigorous (Sun), 2031-07-18 11:49:00,    7h47m52.5s, +21°07'24.6", -26.71, —, 1.016335, —
Vigorous (Sun), 2031-07-19 11:49:00,    7h51m53.8s, +20°56'54.2", -26.71, —, 1.016274, —
Vigorous (Sun), 2031-07-20 11:49:00,    7h55m54.5s, +20°46'02.5", -26.71, —, 1.016208, —
Vigorous (Sun), 2031-07-21 11:49:00,    7h59m54.7s, +20°34'49.8", -26.71, —, 1.016135, —
Vigorous (Sun), 2031-07-22 11:49:00,    8h03m54.2s, +20°23'16.5", -26.71, —, 1.016057, —
Vigorous (Sun), 2031-07-23 11:49:00,    8h07m53.3s, +20°11'22.6", -26.71, —, 1.015973, —
Vigorous (Sun), 2031-07-24 11:49:00,    8h11m51.7s, +19°59'08.6", -26.71, —, 1.015884, —
Vigorous (Sun), 2031-07-25 11:49:00,    8h15m49.5s, +19°46'34.7", -26.71, —, 1.015789, —
Vigorous (Sun), 2031-07-26 11:49:00,    8h19m46.7s, +19°33'41.1", -26.71, —, 1.015689, —
Vigorous (Sun), 2031-07-27 11:49:00,    8h23m43.3s, +19°20'28.2", -26.71, —, 1.015584, —
Vigorous (Sun), 2031-07-28 11:49:00,    8h27m39.3s, +19°06'56.1", -26.71, —, 1.015474, —
Vigorous (Sun), 2031-07-29 11:49:00,    8h31m34.7s, +18°53'05.2", -26.71, —, 1.015360, —
Vigorous (Sun), 2031-07-30 11:49:00,    8h35m29.4s, +18°38'55.7", -26.71, —, 1.015243, —
Vigorous (Sun), 2031-07-31 11:49:00,    8h39m23.5s, +18°24'27.9", -26.71, —, 1.015122, —
Vigorous (Sun), 2031-08-01 11:49:00,    8h43m17.0s, +18°09'42.1", -26.71, —, 1.014997, —
Vigorous (Sun), 2031-08-02 11:49:00,    8h47m09.9s, +17°54'38.5", -26.71, —, 1.014870, —
Vigorous (Sun), 2031-08-03 11:49:00,    8h51m02.2s, +17°39'17.4", -26.71, —, 1.014740, —
Vigorous (Sun), 2031-08-04 11:49:00,    8h54m53.8s, +17°23'39.0", -26.71, —, 1.014608, —
Vigorous (Sun), 2031-08-05 11:49:00,    8h58m44.9s, +17°07'43.7", -26.71, —, 1.014472, —
Vigorous (Sun), 2031-08-06 11:49:00,    9h02m35.4s, +16°51'31.7", -26.71, —, 1.014334, —
Vigorous (Sun), 2031-08-07 11:49:00,    9h06m25.2s, +16°35'03.3", -26.71, —, 1.014193, —
Vigorous (Sun), 2031-08-08 11:49:00,    9h10m14.6s, +16°18'18.8", -26.71, —, 1.014048, —
Vigorous (Sun), 2031-08-09 11:49:00,    9h14m03.3s, +16°01'18.5", -26.71, —, 1.013900, —
Vigorous (Sun), 2031-08-10 11:49:00,    9h17m51.5s, +15°44'02.6", -26.71, —, 1.013748, —
Vigorous (Sun), 2031-08-11 11:49:00,    9h21m39.1s, +15°26'31.6", -26.71, —, 1.013592, —
Vigorous (Sun), 2031-08-12 11:49:00,    9h25m26.2s, +15°08'45.6", -26.71, —, 1.013432, —
Vigorous (Sun), 2031-08-13 11:49:00,    9h29m12.7s, +14°50'45.1", -26.71, —, 1.013267, —
Vigorous (Sun), 2031-08-14 11:49:00,    9h32m58.6s, +14°32'30.4", -26.71, —, 1.013097, —
Vigorous (Sun), 2031-08-15 11:49:00,    9h36m44.1s, +14°14'01.7", -26.71, —, 1.012923, —
Vigorous (Sun), 2031-08-16 11:49:00,    9h40m29.0s, +13°55'19.4", -26.71, —, 1.012744, —
Vigorous (Sun), 2031-08-17 11:49:00,    9h44m13.4s, +13°36'23.8", -26.72, —, 1.012560, —
Vigorous (Sun), 2031-08-18 11:49:00,    9h47m57.2s, +13°17'15.3", -26.72, —, 1.012371, —
Vigorous (Sun), 2031-08-19 11:49:00,    9h51m40.6s, +12°57'54.2", -26.72, —, 1.012177, —
Vigorous (Sun), 2031-08-20 11:49:00,    9h55m23.5s, +12°38'20.8", -26.72, —, 1.011979, —
Vigorous (Sun), 2031-08-21 11:49:00,    9h59m05.9s, +12°18'35.5", -26.72, —, 1.011776, —
Vigorous (Sun), 2031-08-22 11:49:00,   10h02m47.8s, +11°58'38.5", -26.72, —, 1.011568, —
Vigorous (Sun), 2031-08-23 11:49:00,   10h06m29.2s, +11°38'30.3", -26.72, —, 1.011356, —
Vigorous (Sun), 2031-08-24 11:49:00,   10h10m10.1s, +11°18'11.1", -26.72, —, 1.011140, —
Vigorous (Sun), 2031-08-25 11:49:00,   10h13m50.7s, +10°57'41.3", -26.72, —, 1.010920, —
Vigorous (Sun), 2031-08-26 11:49:00,   10h17m30.7s, +10°37'01.2", -26.72, —, 1.010696, —
Vigorous (Sun), 2031-08-27 11:49:00,   10h21m10.4s, +10°16'11.1", -26.72, —, 1.010470, —
Vigorous (Sun), 2031-08-28 11:49:00,   10h24m49.7s, +9°55'11.3", -26.72, —, 1.010241, —
Vigorous (Sun), 2031-08-29 11:49:00,   10h28m28.5s, +9°34'02.1", -26.72, —, 1.010009, —
Vigorous (Sun), 2031-08-30 11:49:00,   10h32m07.0s, +9°12'43.9", -26.72, —, 1.009776, —
Vigorous (Sun), 2031-08-31 11:49:00,   10h35m45.1s, +8°51'17.0", -26.72, —, 1.009542, —
Vigorous (Sun), 2031-09-01 11:49:00,   10h39m23.0s, +8°29'41.5", -26.72, —, 1.009306, —
Vigorous (Sun), 2031-09-02 11:49:00,   10h43m00.4s, +8°07'57.9", -26.72, —, 1.009069, —
Vigorous (Sun), 2031-09-03 11:49:00,   10h46m37.7s, +7°46'06.3", -26.72, —, 1.008830, —
Vigorous (Sun), 2031-09-04 11:49:00,   10h50m14.6s, +7°24'07.2", -26.72, —, 1.008591, —
Vigorous (Sun), 2031-09-05 11:49:00,   10h53m51.3s, +7°02'00.8", -26.72, —, 1.008349, —
Vigorous (Sun), 2031-09-06 11:49:00,   10h57m27.8s, +6°39'47.5", -26.72, —, 1.008107, —
Vigorous (Sun), 2031-09-07 11:49:00,   11h01m04.1s, +6°17'27.5", -26.73, —, 1.007862, —
Vigorous (Sun), 2031-09-08 11:49:00,   11h04m40.1s, +5°55'01.1", -26.73, —, 1.007615, —
Vigorous (Sun), 2031-09-09 11:49:00,   11h08m16.1s, +5°32'28.8", -26.73, —, 1.007367, —
Vigorous (Sun), 2031-09-10 11:49:00,   11h11m51.8s, +5°09'50.8", -26.73, —, 1.007115, —
Vigorous (Sun), 2031-09-11 11:49:00,   11h15m27.5s, +4°47'07.5", -26.73, —, 1.006862, —
Vigorous (Sun), 2031-09-12 11:49:00,   11h19m03.0s, +4°24'19.2", -26.73, —, 1.006605, —
Vigorous (Sun), 2031-09-13 11:49:00,   11h22m38.4s, +4°01'26.3", -26.73, —, 1.006346, —
Vigorous (Sun), 2031-09-14 11:49:00,   11h26m13.8s, +3°38'29.0", -26.73, —, 1.006084, —
Vigorous (Sun), 2031-09-15 11:49:00,   11h29m49.1s, +3°15'27.8", -26.73, —, 1.005819, —
Vigorous (Sun), 2031-09-16 11:49:00,   11h33m24.3s, +2°52'22.9", -26.73, —, 1.005551, —
Vigorous (Sun), 2031-09-17 11:49:00,   11h36m59.5s, +2°29'14.8", -26.73, —, 1.005280, —
Vigorous (Sun), 2031-09-18 11:49:00,   11h40m34.7s, +2°06'03.8", -26.73, —, 1.005006, —
Vigorous (Sun), 2031-09-19 11:49:00,   11h44m10.0s, +1°42'50.2", -26.73, —, 1.004729, —
Vigorous (Sun), 2031-09-20 11:49:00,   11h47m45.2s, +1°19'34.5", -26.73, —, 1.004449, —
Vigorous (Sun), 2031-09-21 11:49:00,   11h51m20.5s, +0°56'16.8", -26.73, —, 1.004167, —
Vigorous (Sun), 2031-09-22 11:49:00,   11h54m55.8s, +0°32'57.7", -26.73, —, 1.003883, —
Vigorous (Sun), 2031-09-23 11:49:00,   11h58m31.2s, +0°09'37.4", -26.73, —, 1.003597, —
Vigorous (Sun), 2031-09-24 11:49:00,   12h02m06.7s, -0°13'43.7", -26.73, —, 1.003310, —
Vigorous (Sun), 2031-09-25 11:49:00,   12h05m42.3s, -0°37'05.3", -26.74, —, 1.003021, —
Vigorous (Sun), 2031-09-26 11:49:00,   12h09m18.1s, -1°00'27.1", -26.74, —, 1.002732, —
Vigorous (Sun), 2031-09-27 11:49:00,   12h12m54.0s, -1°23'48.6", -26.74, —, 1.002443, —
Vigorous (Sun), 2031-09-28 11:49:00,   12h16m30.1s, -1°47'09.7", -26.74, —, 1.002154, —
Vigorous (Sun), 2031-09-29 11:49:00,   12h20m06.3s, -2°10'29.9", -26.74, —, 1.001866, —
Vigorous (Sun), 2031-09-30 11:49:00,   12h23m42.9s, -2°33'49.0", -26.74, —, 1.001578, —
Vigorous (Sun), 2031-10-01 11:49:00,   12h27m19.6s, -2°57'06.5", -26.74, —, 1.001291, —
Vigorous (Sun), 2031-10-02 11:49:00,   12h30m56.7s, -3°20'22.3", -26.74, —, 1.001006, —
Vigorous (Sun), 2031-10-03 11:49:00,   12h34m34.0s, -3°43'35.9", -26.74, —, 1.000721, —
Vigorous (Sun), 2031-10-04 11:49:00,   12h38m11.7s, -4°06'47.1", -26.74, —, 1.000437, —
Vigorous (Sun), 2031-10-05 11:49:00,   12h41m49.7s, -4°29'55.4", -26.74, —, 1.000154, —
Vigorous (Sun), 2031-10-06 11:49:00,   12h45m28.1s, -4°53'00.6", -26.74, —, 0.999871, —
Vigorous (Sun), 2031-10-07 11:49:00,   12h49m06.9s, -5°16'02.2", -26.74, —, 0.999589, —
Vigorous (Sun), 2031-10-08 11:49:00,   12h52m46.1s, -5°38'59.9", -26.74, —, 0.999307, —
Vigorous (Sun), 2031-10-09 11:49:00,   12h56m25.7s, -6°01'53.3", -26.74, —, 0.999025, —
Vigorous (Sun), 2031-10-10 11:49:00,   13h00m05.8s, -6°24'42.1", -26.74, —, 0.998744, —
Vigorous (Sun), 2031-10-11 11:49:00,   13h03m46.3s, -6°47'25.8", -26.75, —, 0.998462, —
Vigorous (Sun), 2031-10-12 11:49:00,   13h07m27.3s, -7°10'04.2", -26.75, —, 0.998180, —
Vigorous (Sun), 2031-10-13 11:49:00,   13h11m08.9s, -7°32'36.8", -26.75, —, 0.997898, —
Vigorous (Sun), 2031-10-14 11:49:00,   13h14m50.9s, -7°55'03.2", -26.75, —, 0.997615, —
Vigorous (Sun), 2031-10-15 11:49:00,   13h18m33.6s, -8°17'23.1", -26.75, —, 0.997331, —
Vigorous (Sun), 2031-10-16 11:49:00,   13h22m16.7s, -8°39'36.0", -26.75, —, 0.997047, —
Vigorous (Sun), 2031-10-17 11:49:00,   13h26m00.4s, -9°01'41.5", -26.75, —, 0.996762, —
Vigorous (Sun), 2031-10-18 11:49:00,   13h29m44.7s, -9°23'39.3", -26.75, —, 0.996477, —
Vigorous (Sun), 2031-10-19 11:49:00,   13h33m29.6s, -9°45'28.9", -26.75, —, 0.996191, —
Vigorous (Sun), 2031-10-20 11:49:00,   13h37m15.1s, -10°07'10.0", -26.75, —, 0.995905, —
Vigorous (Sun), 2031-10-21 11:49:00,   13h41m01.3s, -10°28'42.0", -26.75, —, 0.995620, —
Vigorous (Sun), 2031-10-22 11:49:00,   13h44m48.0s, -10°50'04.8", -26.75, —, 0.995334, —
Vigorous (Sun), 2031-10-23 11:49:00,   13h48m35.4s, -11°11'17.8", -26.75, —, 0.995050, —
Vigorous (Sun), 2031-10-24 11:49:00,   13h52m23.5s, -11°32'20.6", -26.75, —, 0.994767, —
Vigorous (Sun), 2031-10-25 11:49:00,   13h56m12.2s, -11°53'12.9", -26.75, —, 0.994486, —
Vigorous (Sun), 2031-10-26 11:49:00,   14h00m01.6s, -12°13'54.3", -26.75, —, 0.994208, —
Vigorous (Sun), 2031-10-27 11:49:00,   14h03m51.8s, -12°34'24.4", -26.76, —, 0.993931, —
Vigorous (Sun), 2031-10-28 11:49:00,   14h07m42.6s, -12°54'42.8", -26.76, —, 0.993658, —
Vigorous (Sun), 2031-10-29 11:49:00,   14h11m34.2s, -13°14'49.1", -26.76, —, 0.993388, —
Vigorous (Sun), 2031-10-30 11:49:00,   14h15m26.5s, -13°34'42.9", -26.76, —, 0.993121, —
Vigorous (Sun), 2031-10-31 11:49:00,   14h19m19.7s, -13°54'24.0", -26.76, —, 0.992857, —
Vigorous (Sun), 2031-11-01 11:49:00,   14h23m13.6s, -14°13'51.7", -26.76, —, 0.992597, —
Vigorous (Sun), 2031-11-02 11:49:00,   14h27m08.3s, -14°33'05.9", -26.76, —, 0.992340, —
Vigorous (Sun), 2031-11-03 11:49:00,   14h31m03.8s, -14°52'06.0", -26.76, —, 0.992087, —
Vigorous (Sun), 2031-11-04 11:49:00,   14h35m00.1s, -15°10'51.8", -26.76, —, 0.991836, —
Vigorous (Sun), 2031-11-05 11:49:00,   14h38m57.3s, -15°29'22.6", -26.76, —, 0.991589, —
Vigorous (Sun), 2031-11-06 11:49:00,   14h42m55.3s, -15°47'38.3", -26.76, —, 0.991344, —
Vigorous (Sun), 2031-11-07 11:49:00,   14h46m54.2s, -16°05'38.3", -26.76, —, 0.991103, —
Vigorous (Sun), 2031-11-08 11:49:00,   14h50m53.9s, -16°23'22.2", -26.76, —, 0.990864, —
Vigorous (Sun), 2031-11-09 11:49:00,   14h54m54.5s, -16°40'49.7", -26.76, —, 0.990627, —
Vigorous (Sun), 2031-11-10 11:49:00,   14h58m55.9s, -16°58'00.3", -26.76, —, 0.990393, —
Vigorous (Sun), 2031-11-11 11:49:00,   15h02m58.2s, -17°14'53.7", -26.76, —, 0.990161, —
Vigorous (Sun), 2031-11-12 11:49:00,   15h07m01.4s, -17°31'29.3", -26.76, —, 0.989931, —
Vigorous (Sun), 2031-11-13 11:49:00,   15h11m05.4s, -17°47'46.9", -26.76, —, 0.989702, —
Vigorous (Sun), 2031-11-14 11:49:00,   15h15m10.3s, -18°03'46.0", -26.77, —, 0.989476, —
