jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2461517.918966,7.818768,24.244868,-,10,52,26.145890
2461525.918966,15.605068,24.245175,-,12,49,19.190098
2461533.918966,23.363149,24.245481,-,14,30,54.418617
2461541.918966,31.090348,24.245788,-,16,22,5.087986
2461548.788039,37.701461,24.246051,-,17,54,44.403099
2461556.788039,45.381790,24.246358,-,19,10,48.911729
2461564.788039,53.046313,24.246664,-,20,7,43.139461
2461572.788039,60.692336,24.246971,-,21,14,19.061337
2461580.062933,67.633873,24.247250,-,21,58,3.512710
2461588.062933,75.263652,24.247556,-,22,12,47.619564
2461596.062933,82.893511,24.247863,-,22,12,30.405107
2461604.062933,90.521691,24.248170,-,22,18,33.214634
2461611.515891,97.633249,24.248455,-,22,0,18.226988
2461619.515891,105.281494,24.248762,-,21,6,19.142336
2461627.515891,112.945140,24.249068,-,20,10,52.383294
2461635.515891,120.624318,24.249375,-,19,14,57.477249
2461642.866248,127.700374,24.249657,-,17,58,39.298103
2461650.866248,135.431296,24.249963,-,16,8,40.747616
2461658.866248,143.190075,24.250270,-,14,28,23.744334
2461666.866248,150.977049,24.250577,-,12,46,53.587301
2461673.864298,157.818185,24.250845,-,10,54,31.952014
2461681.864298,165.675067,24.251151,-,8,35,13.544930
2461689.864298,173.565641,24.251458,-,6,33,55.963527
2461697.864298,181.489391,24.251765,-,4,34,30.046818
2461704.363448,187.955290,24.252014,-,2,40,57.442030
2461712.363448,195.948484,24.252320,-,0,24,29.975041
2461720.363448,203.971658,24.252627,+,1,23,25.562986
2461728.363448,212.023163,24.252933,+,3,5,25.134939
2461734.356103,218.074786,24.253163,+,4,29,13.678556
2461742.356103,226.177277,24.253470,+,6,8,58.134622
2461750.356103,234.296907,24.253776,+,7,10,40.195243
2461758.356103,242.430532,24.254083,+,8,1,2.901780
2461763.967008,248.144133,24.254298,+,8,38,52.766195
2461771.967008,256.298520,24.254605,+,9,15,47.549448
2461779.967008,264.451531,24.254911,+,9,10,50.465714
2461787.967008,272.598912,24.255218,+,8,50,34.218102
2461793.414557,278.144346,24.255427,+,8,39,38.786670
2461801.414557,286.279225,24.255733,+,8,5,33.894733
2461809.414557,294.393938,24.256040,+,6,52,57.871117
2461817.414557,302.484416,24.256346,+,5,25,43.283070
2461822.955596,308.075660,24.256559,+,4,32,22.529290
2461830.955596,316.125746,24.256865,+,3,0,18.548568
2461838.955596,324.141949,24.257172,+,0,58,19.825082
2461846.955596,332.122033,24.257479,-,1,11,41.807689
2461852.825168,337.957235,24.257704,-,2,33,57.181090
2461860.825168,345.880967,24.258010,-,4,34,33.970930
2461868.825168,353.765473,24.258317,-,6,55,46.774706
2461876.825168,1.611909,24.258623,-,9,12,49.741655
