jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2468092.538393,7.823825,24.496866,-,10,34,13.878358
2468100.538393,15.610132,24.497172,-,12,49,17.701026
2468108.538393,23.363688,24.497479,-,14,47,11.724310
2468116.538393,31.091635,24.497786,-,16,19,23.456345
2468123.406842,37.706594,24.498049,-,17,36,15.657161
2468131.406842,45.385702,24.498355,-,19,15,12.802292
2468139.406842,53.045653,24.498662,-,20,24,10.555737
2468147.406842,60.694252,24.498969,-,21,5,2.626352
2468154.680285,67.638029,24.499248,-,21,43,5.737756
2468162.680285,75.265324,24.499554,-,22,21,44.175093
2468170.680285,82.891397,24.499861,-,22,26,8.332511
2468178.680285,90.523715,24.500168,-,22,3,39.389878
2468186.131496,97.636119,24.500453,-,21,49,58.198786
2468194.131496,105.280225,24.500760,-,21,21,13.110844
2468202.131496,112.942171,24.501066,-,20,16,59.820681
2468210.131496,120.626047,24.501373,-,18,58,2.702440
2468217.480441,127.701793,24.501655,-,17,53,32.795500
2468225.480441,135.427627,24.501961,-,16,26,59.677065
2468233.480441,143.186655,24.502268,-,14,27,29.978146
2468241.480441,150.978357,24.502575,-,12,29,52.440004
2468248.477613,157.817716,24.502843,-,10,56,13.437005
2468256.477613,165.669560,24.503150,-,8,53,21.672729
2468264.477613,173.561513,24.503456,-,6,28,58.176619
2468272.477613,181.489437,24.503763,-,4,19,28.423887
2468278.977062,187.953427,24.504012,-,2,47,39.862815
2468286.977062,195.941700,24.504319,-,0,42,12.987612
2468294.977062,203.966988,24.504625,+,1,31,2.205588
2468302.977062,212.021778,24.504932,+,3,17,14.761289
2468308.971265,218.072467,24.505162,+,4,20,52.873467
2468316.971265,226.169989,24.505468,+,5,51,4.841427
2468324.971265,234.292209,24.505775,+,7,19,59.429407
2468332.971265,242.428794,24.506082,+,8,11,42.418134
2468338.584119,248.142060,24.506297,+,8,31,24.909307
2468346.584119,256.291597,24.506604,+,8,58,20.091724
2468354.584119,264.447429,24.506910,+,9,20,59.610910
2468362.584119,272.598207,24.507217,+,9,2,48.032859
2468368.032853,278.142824,24.507426,+,8,34,10.007908
2468376.032853,286.273306,24.507732,+,7,49,44.087069
2468384.032853,294.390935,24.508039,+,7,3,27.922487
2468392.032853,302.485596,24.508346,+,5,40,46.805415
2468397.573410,308.074543,24.508558,+,4,28,21.209669
2468405.573410,316.120948,24.508865,+,2,47,3.544815
2468413.573410,324.140232,24.509171,+,1,9,25.402729
2468421.573410,332.125125,24.509478,-,0,54,23.219676
2468427.440501,337.956057,24.509703,-,2,38,11.765142
2468435.440501,345.876863,24.510010,-,4,45,5.932675
2468443.440501,353.764985,24.510316,-,6,42,45.502813
2468451.440501,1.616215,24.510623,-,8,55,34.306963
