jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2465170.498142,7.823389,24.384862,-,10,35,47.944851
2465178.498142,15.608943,24.385169,-,12,52,0.440853
2465186.498142,23.363142,24.385475,-,14,44,52.926484
2465194.498142,31.091936,24.385782,-,16,16,20.555860
2465201.366337,37.706320,24.386045,-,17,37,14.921655
2465209.366337,45.385320,24.386352,-,19,15,36.014651
2465217.366337,53.046376,24.386659,-,20,20,11.805699
2465225.366337,60.695894,24.386965,-,21,1,44.230105
2465232.638072,67.637773,24.387244,-,21,44,0.947321
2465240.638072,75.265326,24.387551,-,22,20,48.714934
2465248.638072,82.892751,24.387857,-,22,21,16.029146
2465256.638072,90.525556,24.388164,-,22,1,54.207064
2465264.087339,97.635764,24.388449,-,21,51,14.903203
2465272.087339,105.280271,24.388756,-,21,19,46.639023
2465280.087339,112.943387,24.389063,-,20,12,46.859554
2465288.087339,120.627198,24.389369,-,18,58,16.936402
2465295.435041,127.701182,24.389651,-,17,55,44.699708
2465303.435041,135.427551,24.389958,-,16,25,4.373484
2465311.435041,143.187290,24.390264,-,14,24,56.242980
2465319.435041,150.978498,24.390571,-,12,31,39.101162
2465326.431945,157.817009,24.390839,-,10,58,45.952503
2465334.431945,165.669488,24.391146,-,8,51,4.627642
2465342.431945,173.561926,24.391452,-,6,27,13.425902
2465350.431945,181.489107,24.391759,-,4,22,8.980727
2465356.931534,187.952901,24.392008,-,2,49,33.370388
2465364.931534,195.941913,24.392315,-,0,39,33.371100
2465372.931534,203.967702,24.392621,+,1,32,50.264544
2465380.931534,212.021739,24.392928,+,3,14,32.040292
2465386.925576,218.072143,24.393158,+,4,19,42.967043
2465394.925576,226.170508,24.393464,+,5,54,6.663797
2465402.925576,234.293209,24.393771,+,7,21,43.461646
2465410.925576,242.429060,24.394078,+,8,9,3.926278
2465416.537956,248.141691,24.394293,+,8,30,5.154670
2465424.537956,256.292003,24.394599,+,9,1,7.601383
2465432.537956,264.448106,24.394906,+,9,21,58.051431
2465440.537956,272.597967,24.395213,+,8,59,30.147837
2465445.986625,278.142113,24.395421,+,8,31,36.360477
2465453.986625,286.273078,24.395728,+,7,51,28.444646
2465461.986625,294.390613,24.396035,+,7,3,7.678677
2465469.986625,302.484012,24.396341,+,5,36,14.110663
2465475.528323,308.073402,24.396554,+,4,24,14.929499
2465483.528323,316.119948,24.396860,+,2,47,33.930122
2465491.528323,324.138830,24.397167,+,1,7,58.434732
2465499.528323,332.122181,24.397474,-,0,59,56.290016
2465505.397908,337.954755,24.397699,-,2,42,53.000233
2465513.397908,345.875571,24.398005,-,4,45,3.718400
2465521.397908,353.763249,24.398312,-,6,44,21.573378
2465529.397908,1.612940,24.398619,-,9,1,6.625388
