jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2481607.027584,7.821919,25.014986,-,10,41,5.510354
2481615.027584,15.613318,25.015293,-,12,30,57.880012
2481623.027584,23.371221,25.015599,-,14,31,32.959946
2481631.027584,31.096713,25.015906,-,16,28,13.599793
2481637.890281,37.705216,25.016169,-,17,41,13.407707
2481645.890281,45.390259,25.016476,-,18,53,50.582187
2481653.890281,53.052731,25.016783,-,20,15,6.010581
2481661.890281,60.697863,25.017089,-,21,17,31.624500
2481669.159562,67.637781,25.017368,-,21,43,59.332926
2481677.159562,75.270577,25.017675,-,22,1,56.109817
2481685.159562,82.896873,25.017982,-,22,25,19.995158
2481693.159562,90.524492,25.018288,-,22,20,34.284787
2481700.609746,97.637382,25.018574,-,21,45,25.429572
2481708.609746,105.285645,25.018881,-,21,6,15.282082
2481716.609746,112.945025,25.019188,-,20,26,13.879952
2481724.609746,120.624348,25.019494,-,19,14,26.197584
2481731.960352,127.703955,25.019776,-,17,45,45.708412
2481739.960352,135.432573,25.020083,-,16,16,58.623100
2481747.960352,143.186656,25.020390,-,14,45,18.059650
2481755.960352,150.974986,25.020697,-,12,42,0.682029
2481762.960994,157.820604,25.020965,-,10,45,49.572439
2481770.960994,165.673804,25.021272,-,8,48,28.828920
2481778.960994,173.560123,25.021578,-,6,49,15.034090
2481786.960994,181.485969,25.021885,-,4,26,57.198063
2481793.464203,187.957209,25.022135,-,2,34,2.935628
2481801.464203,195.945857,25.022441,-,0,40,52.017867
2481809.464203,203.965727,25.022748,+,1,11,31.946243
2481817.464203,212.019722,25.023055,+,3,14,22.902723
2481823.461141,218.076898,25.023285,+,4,36,49.953718
2481831.461141,226.174730,25.023592,+,5,52,11.625481
2481839.461141,234.291715,25.023898,+,7,1,8.765248
2481847.461141,242.428452,25.024205,+,8,12,15.387399
2481853.075398,248.146633,25.024420,+,8,47,52.809224
2481861.075398,256.296908,25.024727,+,9,0,59.223082
2481869.075398,264.447502,25.025034,+,9,2,8.438482
2481877.075398,272.598768,25.025341,+,9,4,33.518090
2481882.524706,278.147195,25.025550,+,8,49,54.048601
2481890.524706,286.278855,25.025856,+,7,53,58.701198
2481898.524706,294.391290,25.026163,+,6,44,45.866014
2481906.524706,302.486364,25.026470,+,5,42,16.028318
2481912.065447,308.078802,25.026682,+,4,43,41.165157
2481920.065447,316.126587,25.026989,+,2,52,1.710756
2481928.065447,324.140987,25.027296,+,0,51,50.243792
2481936.065447,332.126209,25.027603,-,0,53,11.973482
2481941.932236,337.960695,25.027828,-,2,21,29.896662
2481949.932236,345.882618,25.028134,-,4,41,4.682390
2481957.932236,353.766394,25.028441,-,6,58,24.357509
2481965.932236,1.618231,25.028748,-,8,53,23.166122
