jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2477589.208959,7.820846,24.860932,-,10,44,57.272472
2477597.208959,15.611668,24.861239,-,12,33,2.523828
2477605.208959,23.370281,24.861546,-,14,28,59.590798
2477613.208959,31.095733,24.861853,-,16,28,22.198154
2477620.072562,37.704196,24.862116,-,17,44,53.561172
2477628.072562,45.388947,24.862423,-,18,54,53.797019
2477636.072562,53.052182,24.862729,-,20,12,21.391853
2477644.072562,60.697046,24.863036,-,21,18,29.309988
2477651.342616,67.636639,24.863315,-,21,48,5.937925
2477659.342616,75.269525,24.863621,-,22,1,36.571122
2477667.342616,82.896359,24.863928,-,22,23,23.951391
2477675.342616,90.523391,24.864235,-,22,22,41.099901
2477682.793856,97.636276,24.864521,-,21,49,24.363009
2477690.793856,105.284891,24.864827,-,21,4,59.228507
2477698.793856,112.944734,24.865134,-,20,24,33.826721
2477706.793856,120.623066,24.865441,-,19,18,0.333118
2477714.145681,127.703376,24.865723,-,17,47,50.758688
2477722.145681,135.432567,24.866029,-,16,14,54.737011
2477730.145681,143.187184,24.866336,-,14,43,22.690837
2477738.145681,150.974604,24.866643,-,12,45,17.420073
2477745.146636,157.820572,24.866911,-,10,45,56.430365
2477753.146636,165.674885,24.867218,-,8,44,28.319588
2477761.146636,173.561618,24.867525,-,6,47,45.724578
2477769.146636,181.487036,24.867831,-,4,28,29.854065
2477775.648755,187.957436,24.868081,-,2,33,13.892545
2477783.648755,195.947683,24.868387,-,0,35,6.582767
2477791.648755,203.967832,24.868694,+,1,12,32.255658
2477799.648755,212.021589,24.869001,+,3,13,31.547091
2477805.643802,218.077164,24.869231,+,4,37,47.354560
2477813.643802,226.176605,24.869537,+,5,57,59.221890
2477821.643802,234.293742,24.869844,+,7,1,41.713149
2477829.643802,242.429958,24.870151,+,8,10,22.531923
2477835.256407,248.146723,24.870366,+,8,48,12.216225
2477843.256407,256.298211,24.870673,+,9,5,21.322912
2477851.256407,264.448703,24.870980,+,9,1,46.352936
2477859.256407,272.598917,24.871286,+,9,0,46.279292
2477864.705243,278.146923,24.871495,+,8,48,55.361598
2477872.705243,286.279230,24.871802,+,7,56,18.337032
2477880.705243,294.391164,24.872109,+,6,42,57.639586
2477888.705243,302.484666,24.872415,+,5,36,36.601900
2477894.247248,308.078120,24.872628,+,4,41,14.009500
2477902.247248,316.126074,24.872935,+,2,52,38.024492
2477910.247248,324.139546,24.873241,+,0,48,29.827278
2477918.247248,332.122924,24.873548,-,0,59,50.247909
2477924.116930,337.959772,24.873773,-,2,24,49.281010
2477932.116930,345.881701,24.874080,-,4,41,3.271738
2477940.116930,353.764283,24.874387,-,7,2,42.315124
2477948.116930,1.614364,24.874693,-,8,59,42.589966
