jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2481241.768263,7.821282,25.000980,-,10,43,23.139981
2481249.768263,15.607733,25.001287,-,12,48,46.524171
2481257.768263,23.366016,25.001594,-,14,30,10.823777
2481265.768263,31.095852,25.001900,-,16,12,35.475223
2481272.632090,37.703219,25.002164,-,17,48,24.802174
2481280.632090,45.383549,25.002470,-,19,10,48.689803
2481288.632090,53.048199,25.002777,-,20,7,15.514341
2481296.632090,60.696715,25.003084,-,21,5,20.459705
2481303.902571,67.634738,25.003363,-,21,54,56.688864
2481311.902571,75.263741,25.003669,-,22,15,35.297034
2481319.902571,82.894126,25.003976,-,22,10,36.834542
2481327.902571,90.523943,25.004283,-,22,12,39.495141
2481335.353234,97.633262,25.004569,-,22,0,15.372938
2481343.353234,105.279944,25.004875,-,21,11,56.755365
2481351.353234,112.944376,25.005182,-,20,8,2.709350
2481359.353234,120.624418,25.005489,-,19,11,50.799019
2481366.703495,127.699279,25.005771,-,18,2,35.771061
2481374.703495,135.428574,25.006077,-,16,14,32.326145
2481382.703495,143.187882,25.006384,-,14,26,29.366899
2481390.703495,150.974893,25.006691,-,12,46,45.679383
2481397.703628,157.816058,25.006959,-,11,2,11.485551
2481405.703628,165.671281,25.007266,-,8,41,11.858461
2481413.703628,173.562147,25.007573,-,6,32,52.826279
2481421.703628,181.484999,25.007880,-,4,37,44.067910
2481428.206822,187.952646,25.008129,-,2,50,28.419563
2481436.206822,195.944034,25.008436,-,0,31,0.268997
2481444.206822,203.967313,25.008743,+,1,23,48.383039
2481452.206822,212.017420,25.009049,+,3,0,23.065998
2481458.204610,218.072041,25.009279,+,4,19,20.868896
2481466.204610,226.172908,25.009586,+,6,3,7.168300
2481474.204610,234.292668,25.009893,+,7,11,8.150746
2481482.204610,242.425140,25.010200,+,7,56,54.082941
2481487.820280,248.141610,25.010415,+,8,29,47.767073
2481495.820280,256.294948,25.010722,+,9,12,0.920523
2481503.820280,264.448487,25.011028,+,9,12,44.515974
2481511.820280,272.595454,25.011335,+,8,49,4.794351
2481517.270826,278.142359,25.011544,+,8,32,29.563622
2481525.270826,286.276961,25.011851,+,8,4,33.977668
2481533.270826,294.392912,25.012158,+,6,57,25.466350
2481541.270826,302.483819,25.012464,+,5,27,15.805706
2481546.812197,308.074459,25.012677,+,4,28,3.083192
2481554.812197,316.125045,25.012984,+,3,2,6.690607
2481562.812197,324.143398,25.013290,+,1,6,4.213161
2481570.812197,332.124570,25.013597,-,1,7,46.886606
2481576.679122,337.956978,25.013822,-,2,34,52.653291
2481584.679122,345.881850,25.014129,-,4,30,27.807915
2481592.679122,353.769452,25.014436,-,6,44,37.842484
2481600.679122,1.617270,25.014742,-,9,7,51.281981
