jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2471745.107182,7.821438,24.636882,-,10,42,49.323490
2471753.107182,15.611917,24.637188,-,12,34,16.704643
2471761.107182,23.367913,24.637495,-,14,38,24.865029
2471769.107182,31.092547,24.637802,-,16,31,19.024066
2471775.974138,37.704900,24.638065,-,17,42,21.565228
2471783.974138,45.389055,24.638372,-,18,57,2.565251
2471791.974138,53.049965,24.638678,-,20,20,43.507674
2471799.974138,60.694681,24.638985,-,21,19,1.306197
2471807.246752,67.637802,24.639264,-,21,43,54.702254
2471815.246752,75.269669,24.639570,-,22,5,16.852134
2471823.246752,82.894897,24.639877,-,22,29,10.718846
2471831.246752,90.522598,24.640184,-,22,20,16.626950
2471838.698949,97.637568,24.640469,-,21,44,45.243876
2471846.698949,105.284908,24.640776,-,21,9,34.727976
2471854.698949,112.943738,24.641083,-,20,28,12.666463
2471862.698949,120.623584,24.641389,-,19,12,33.133953
2471870.050406,127.704189,24.641671,-,17,44,55.101258
2471878.050406,135.432046,24.641978,-,16,19,43.014655
2471886.050406,143.186251,24.642285,-,14,44,51.577532
2471894.050406,150.975525,24.642591,-,12,38,36.949690
2471901.050613,157.820998,24.642860,-,10,44,24.397532
2471909.050613,165.673811,24.643166,-,8,49,52.494816
2471917.050613,173.560868,24.643473,-,6,46,35.553051
2471925.050613,181.488079,24.643780,-,4,22,2.590664
2471931.551929,187.957786,24.644029,-,2,31,58.277415
2471939.551929,195.946555,24.644336,-,0,40,25.779944
2471947.551929,203.967587,24.644642,+,1,15,42.743664
2471955.551929,212.023283,24.644949,+,3,20,30.431724
2471961.545693,218.077594,24.645179,+,4,39,20.204311
2471969.545693,226.175869,24.645485,+,5,53,47.439984
2471977.545693,234.294188,24.645792,+,7,5,57.015845
2471985.545693,242.432677,24.646099,+,8,18,33.569840
2471991.156167,248.147299,24.646314,+,8,50,16.564417
2471999.156167,256.297955,24.646621,+,9,2,21.808624
2472007.156167,264.449722,24.646927,+,9,6,21.471997
2472015.156167,272.602386,24.647234,+,9,9,35.446391
2472020.602169,278.147549,24.647443,+,8,51,10.504817
2472028.602169,286.279088,24.647749,+,7,53,32.552142
2472036.602169,294.392158,24.648056,+,6,47,2.993224
2472044.602169,302.487897,24.648363,+,5,44,39.657894
2472050.141422,308.078518,24.648575,+,4,42,39.955350
2472058.141422,316.125349,24.648882,+,2,48,35.495548
2472066.141422,324.139635,24.649189,+,0,51,25.737382
2472074.141422,332.124656,24.649495,-,0,53,55.457832
2472080.009594,337.959642,24.649720,-,2,25,17.312686
2472088.009594,345.879802,24.650027,-,4,47,25.454156
2472096.009594,353.762864,24.650334,-,7,0,58.652647
2472104.009594,1.613898,24.650640,-,8,56,16.689072
