jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2480146.003426,7.822815,24.958965,-,10,37,51.856876
2480154.003426,15.608479,24.959271,-,12,51,36.685496
2480162.003426,23.365098,24.959578,-,14,36,10.191892
2480170.003426,31.095500,24.959885,-,16,10,33.331608
2480176.867891,37.704758,24.960148,-,17,42,52.178598
2480184.867891,45.384131,24.960455,-,19,14,15.579760
2480192.867891,53.047266,24.960762,-,20,12,42.679794
2480200.867891,60.696969,24.961068,-,21,1,4.184569
2480208.138283,67.635741,24.961347,-,21,51,19.915403
2480216.138283,75.263364,24.961654,-,22,20,33.557589
2480224.138283,82.892569,24.961961,-,22,14,51.683335
2480232.138283,90.523621,24.962267,-,22,8,12.730001
2480239.589373,97.633654,24.962553,-,21,58,50.761784
2480247.589373,105.278159,24.962860,-,21,19,46.886847
2480255.589373,112.942015,24.963167,-,20,10,7.209659
2480263.589373,120.623125,24.963473,-,19,8,0.245270
2480270.941073,127.698907,24.963755,-,18,3,56.181297
2480278.941073,135.425938,24.964062,-,16,22,41.169500
2480286.941073,143.185123,24.964369,-,14,26,56.127492
2480294.941073,150.973532,24.964675,-,12,41,43.640393
2480301.942702,157.815096,24.964944,-,11,5,39.165238
2480309.942702,165.668762,24.965251,-,8,46,48.227838
2480317.942702,173.560330,24.965557,-,6,30,21.400879
2480325.942702,181.484876,24.965864,-,4,31,38.073709
2480332.446075,187.951912,24.966114,-,2,53,7.039365
2480340.446075,195.942409,24.966420,-,0,34,12.630131
2480348.446075,203.967609,24.966727,+,1,30,43.211232
2480356.446075,212.019507,24.967034,+,3,6,50.041327
2480362.441912,218.071967,24.967264,+,4,19,4.763965
2480370.441912,226.172314,24.967570,+,6,1,15.115715
2480378.441912,234.294786,24.967877,+,7,20,53.797097
2480386.441912,242.429124,24.968184,+,8,3,37.108668
2480392.053963,248.141905,24.968399,+,8,30,51.381086
2480400.053963,256.294737,24.968706,+,9,10,11.824968
2480408.053963,264.450935,24.969013,+,9,22,18.857820
2480416.053963,272.599672,24.969319,+,8,55,27.030429
2480421.500721,278.142394,24.969528,+,8,32,37.078943
2480429.500721,286.276163,24.969835,+,8,1,34.041632
2480437.500721,294.394067,24.970142,+,7,4,27.282873
2480445.500721,302.486355,24.970448,+,5,32,14.289199
2480451.039774,308.073694,24.970661,+,4,25,17.973343
2480459.039774,316.122971,24.970968,+,2,57,23.719251
2480467.039774,324.142413,24.971274,+,1,9,59.526399
2480475.039774,332.124372,24.971581,-,1,4,56.760174
2480480.906804,337.955288,24.971806,-,2,40,57.845317
2480488.906804,345.878474,24.972113,-,4,36,31.705046
2480496.906804,353.766711,24.972419,-,6,42,20.940130
2480504.906804,1.614686,24.972726,-,9,7,17.234278
