jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2475397.664783,7.819278,24.776909,-,10,50,36.003322
2475405.664783,15.606437,24.777216,-,12,46,13.641297
2475413.664783,23.365253,24.777523,-,14,28,15.743801
2475421.664783,31.093067,24.777830,-,16,19,52.156653
2475428.531150,37.702171,24.778093,-,17,52,11.043540
2475436.531150,45.383573,24.778400,-,19,6,57.170629
2475444.531150,53.048630,24.778706,-,20,5,47.801951
2475452.531150,60.695256,24.779013,-,21,12,8.622654
2475459.803030,67.634392,24.779292,-,21,56,11.299664
2475467.803030,75.264993,24.779598,-,22,9,50.222885
2475475.803030,82.895016,24.779905,-,22,11,55.057624
2475483.803030,90.523359,24.780212,-,22,17,57.870636
2475491.254239,97.633520,24.780498,-,21,59,19.759367
2475499.254239,105.281899,24.780804,-,21,5,49.990401
2475507.254239,112.945465,24.781111,-,20,11,9.707533
2475515.254239,120.624310,24.781418,-,19,16,9.502336
2475522.604582,127.700527,24.781699,-,17,58,6.118937
2475530.604582,135.431095,24.782006,-,16,9,57.418710
2475538.604582,143.189553,24.782313,-,14,29,33.008433
2475546.604582,150.976035,24.782620,-,12,48,39.869204
2475553.603675,157.818092,24.782888,-,10,54,52.132770
2475561.603675,165.674549,24.783195,-,8,36,45.321037
2475569.603675,173.564518,24.783501,-,6,36,6.744676
2475577.603675,181.487920,24.783808,-,4,35,45.068422
2475584.104295,187.954991,24.784057,-,2,42,1.934942
2475592.104295,195.947861,24.784364,-,0,25,40.066008
2475600.104295,203.970269,24.784671,+,1,20,40.187841
2475608.104295,212.021512,24.784977,+,3,4,28.357284
2475614.098533,218.074450,24.785207,+,4,28,1.224057
2475622.098533,226.176711,24.785514,+,6,8,8.402242
2475630.098533,234.295616,24.785821,+,7,8,3.505322
2475638.098533,242.429002,24.786127,+,8,0,11.248639
2475643.710884,248.143836,24.786343,+,8,37,48.477265
2475651.710884,256.298040,24.786649,+,9,15,8.126167
2475659.710884,264.450412,24.786956,+,9,8,32.289009
2475667.710884,272.597567,24.787263,+,8,49,45.557589
2475673.159686,278.144114,24.787472,+,8,38,48.679761
2475681.159686,286.278852,24.787778,+,8,5,3.254922
2475689.159686,294.393030,24.788085,+,6,51,2.449462
2475697.159686,302.483382,24.788392,+,5,25,16.137812
2475702.701688,308.075631,24.788604,+,4,32,16.388716
2475710.701688,316.125759,24.788911,+,3,0,27.468843
2475718.701688,324.141726,24.789218,+,0,57,28.887061
2475726.701688,332.122022,24.789524,-,1,10,55.885030
2475732.571315,337.957700,24.789749,-,2,32,16.747523
2475740.571315,345.881887,24.790056,-,4,32,55.577581
2475748.571315,353.766758,24.790363,-,6,54,28.016614
2475756.571315,1.613947,24.790670,-,9,10,7.106556
