jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2464805.238603,7.821122,24.370862,-,10,43,57.670644
2464813.238603,15.611536,24.371169,-,12,34,30.608956
2464821.238603,23.367407,24.371475,-,14,38,51.750814
2464829.238603,31.091918,24.371782,-,16,31,45.577989
2464836.106170,37.704617,24.372045,-,17,43,22.733020
2464844.106170,45.388790,24.372352,-,18,56,58.630658
2464852.106170,53.049682,24.372659,-,20,20,47.247356
2464860.106170,60.694351,24.372965,-,21,19,11.618701
2464867.379113,67.637778,24.373244,-,21,43,59.859492
2464875.379113,75.269843,24.373551,-,22,4,34.062467
2464883.379113,82.895393,24.373857,-,22,28,1.119368
2464891.379113,90.523275,24.374164,-,22,19,37.544447
2464898.830611,97.637995,24.374449,-,21,43,13.187276
2464906.830611,105.285804,24.374756,-,21,7,53.123124
2464914.830611,112.945263,24.375063,-,20,25,56.918623
2464922.830611,120.625529,24.375369,-,19,11,2.464000
2464930.180098,127.704825,24.375651,-,17,42,37.887409
2464938.180098,135.433338,24.375958,-,16,17,21.170344
2464946.180098,143.188144,24.376264,-,14,42,41.944586
2464954.180098,150.977940,24.376571,-,12,36,43.920029
2464961.177908,157.821503,24.376839,-,10,42,35.303267
2464969.177908,165.674960,24.377146,-,8,47,33.236028
2464977.177908,173.562356,24.377452,-,6,45,22.612381
2464985.177908,181.489939,24.377759,-,4,20,42.119606
2464991.677413,187.958029,24.378008,-,2,31,5.691783
2464999.677413,195.947238,24.378315,-,0,38,50.941042
2465007.677413,203.968325,24.378621,+,1,15,54.901624
2465015.677413,212.024052,24.378928,+,3,20,36.986106
2465021.670391,218.077522,24.379158,+,4,39,4.722501
2465029.670391,226.175849,24.379464,+,5,53,58.575844
2465037.670391,234.293870,24.379771,+,7,4,52.586813
2465045.670391,242.431920,24.380078,+,8,16,58.821706
2465051.281431,248.146842,24.380293,+,8,48,37.868876
2465059.281431,256.297076,24.380599,+,9,0,50.485215
2465067.281431,264.448147,24.380906,+,9,3,51.398289
2465075.281431,272.599917,24.381213,+,9,6,22.386272
2465080.729544,278.146748,24.381421,+,8,48,17.649388
2465088.729544,286.277505,24.381728,+,7,50,43.385020
2465096.729544,294.389642,24.382035,+,6,43,41.744033
2465104.729544,302.484286,24.382341,+,5,40,43.009470
2465110.272041,308.077638,24.382554,+,4,39,29.767557
2465118.272041,316.123643,24.382860,+,2,45,37.097636
2465126.272041,324.137094,24.383167,+,0,48,25.543856
2465134.272041,332.121208,24.383474,-,0,57,11.457577
2465140.143463,337.959050,24.383699,-,2,27,25.123644
2465148.143463,345.878681,24.384005,-,4,49,19.797025
2465156.143463,353.761300,24.384312,-,7,2,34.218489
2465164.143463,1.611897,24.384619,-,8,57,51.187909
