jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2462978.946886,7.823178,24.300864,-,10,36,33.622505
2462986.946886,15.612353,24.301171,-,12,38,58.052593
2462994.946886,23.365830,24.301477,-,14,47,29.147762
2463002.946886,31.091682,24.301784,-,16,26,55.969205
2463009.815035,37.706561,24.302047,-,17,36,22.835343
2463017.815035,45.388599,24.302354,-,19,4,39.747510
2463025.815035,53.047845,24.302660,-,20,26,42.938233
2463033.815035,60.694153,24.302967,-,21,13,17.386092
2463041.088441,67.639007,24.303246,-,21,39,34.590158
2463049.088441,75.268282,24.303552,-,22,14,36.434376
2463057.088441,82.892644,24.303859,-,22,32,17.955881
2463065.088441,90.522652,24.304166,-,22,11,58.165835
2463072.540747,97.637624,24.304451,-,21,44,33.288628
2463080.540747,105.282614,24.304758,-,21,18,2.021436
2463088.540747,112.941560,24.305064,-,20,27,47.645082
2463096.540747,120.623877,24.305371,-,19,3,39.572003
2463103.891994,127.703449,24.305653,-,17,47,34.931234
2463111.891994,135.429182,24.305959,-,16,27,21.690830
2463119.891994,143.184915,24.306266,-,14,39,21.647514
2463127.891994,150.976152,24.306573,-,12,31,32.859360
2463134.891613,157.820065,24.306841,-,10,47,46.059069
2463142.891613,165.671217,24.307148,-,8,55,50.996978
2463150.891613,173.560682,24.307454,-,6,37,55.527529
2463158.891613,181.489608,24.307761,-,4,15,52.009898
2463165.391488,187.956600,24.308010,-,2,36,14.419740
2463173.391488,195.944438,24.308317,-,0,43,46.909849
2463181.391488,203.968057,24.308623,+,1,25,1.594360
2463189.391488,212.025415,24.308930,+,3,26,29.280136
2463195.383172,218.076094,24.309159,+,4,33,56.343644
2463203.383172,226.173786,24.309466,+,5,51,41.430529
2463211.383172,234.294647,24.309773,+,7,15,5.933486
2463219.383172,242.434519,24.310079,+,8,23,32.421369
2463224.991680,248.145626,24.310294,+,8,44,15.119102
2463232.991680,256.295492,24.310601,+,8,59,31.178920
2463240.991680,264.449719,24.310907,+,9,15,12.978318
2463248.991680,272.603368,24.311214,+,9,13,8.201742
2463254.436438,278.145827,24.311423,+,8,44,58.603154
2463262.436438,286.276071,24.311729,+,7,48,52.675572
2463270.436438,294.391471,24.312036,+,6,55,26.530608
2463278.436438,302.487867,24.312343,+,5,47,1.495492
2463283.975446,308.076745,24.312555,+,4,36,17.020333
2463291.975446,316.121819,24.312862,+,2,42,15.849073
2463299.975446,324.138249,24.313168,+,0,59,8.829186
2463307.975446,332.123733,24.313475,-,0,52,15.426817
2463313.844322,337.957624,24.313700,-,2,32,33.312877
2463321.844322,345.875962,24.314006,-,4,53,58.912333
2463329.844322,353.760929,24.314313,-,6,54,7.110843
2463337.844322,1.612313,24.314620,-,8,55,1.105651
