jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2476493.428470,7.818947,24.818920,-,10,51,47.356629
2476501.428470,15.607409,24.819227,-,12,41,32.341110
2476509.428470,23.366021,24.819534,-,14,28,59.721514
2476517.428470,31.091506,24.819840,-,16,28,15.231216
2476524.296258,37.701937,24.820104,-,17,53,1.672578
2476532.296258,45.384557,24.820410,-,19,2,34.064149
2476540.296258,53.048473,24.820717,-,20,9,54.090227
2476548.296258,60.693259,24.821024,-,21,18,46.167587
2476555.570157,67.634613,24.821303,-,21,55,23.537143
2476563.570157,75.266589,24.821609,-,22,4,53.334134
2476571.570157,82.894969,24.821916,-,22,17,49.739503
2476579.570157,90.522144,24.822223,-,22,22,10.196433
2476587.022620,97.634708,24.822508,-,21,55,3.124127
2476595.022620,105.283877,24.822815,-,21,2,59.408163
2476603.022620,112.945806,24.823122,-,20,17,3.452051
2476611.022620,120.623975,24.823429,-,19,18,35.415344
2476618.373381,127.702290,24.823710,-,17,51,45.379909
2476626.373381,135.432749,24.824017,-,16,10,20.827092
2476634.373381,143.189308,24.824324,-,14,36,23.298086
2476642.373381,150.975765,24.824631,-,12,48,45.288071
2476649.372944,157.819548,24.824899,-,10,49,37.696750
2476657.372944,165.675273,24.825206,-,8,39,23.396720
2476665.372944,173.563059,24.825512,-,6,43,58.056843
2476673.372944,181.486898,24.825819,-,4,34,10.948487
2476679.874850,187.956133,24.826068,-,2,37,55.363772
2476687.874850,195.947857,24.826375,-,0,29,47.421091
2476695.874850,203.968296,24.826682,+,1,13,34.701519
2476703.874850,212.020197,24.826989,+,3,6,50.642081
2476709.870735,218.075761,24.827218,+,4,32,44.303881
2476717.870735,226.176808,24.827525,+,6,3,46.285804
2476725.870735,234.294179,24.827832,+,7,2,32.062674
2476733.870735,242.428556,24.828139,+,8,3,45.423875
2476739.484073,248.145590,24.828354,+,8,44,7.545483
2476747.484073,256.298904,24.828661,+,9,11,55.781942
2476755.484073,264.450087,24.828967,+,9,4,15.536743
2476763.484073,272.598680,24.829274,+,8,54,56.054585
2476768.932553,278.146245,24.829483,+,8,46,28.882868
2476776.932553,286.280577,24.829790,+,8,3,35.682591
2476784.932553,294.393669,24.830096,+,6,47,7.855514
2476792.932553,302.485750,24.830403,+,5,31,29.667578
2476798.473028,308.077789,24.830615,+,4,40,2.466907
2476806.473028,316.127788,24.830922,+,2,59,59.777521
2476814.473028,324.142486,24.831229,+,0,52,54.713192
2476822.473028,332.124450,24.831536,-,1,4,55.674578
2476828.340834,337.959478,24.831761,-,2,25,52.720003
2476836.340834,345.883297,24.832067,-,4,34,15.042034
2476844.340834,353.766635,24.832374,-,6,59,59.023315
2476852.340834,1.615114,24.832681,-,9,5,28.537169
