jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2473571.392141,7.819298,24.706894,-,10,50,31.527217
2473579.392141,15.608693,24.707201,-,12,38,10.851065
2473587.392141,23.367204,24.707508,-,14,29,21.454987
2473595.392141,31.092379,24.707814,-,16,29,22.331148
2473602.259071,37.702828,24.708078,-,17,49,49.155377
2473610.259071,45.386574,24.708384,-,18,58,30.829333
2473618.259071,53.050303,24.708691,-,20,10,34.558160
2473626.259071,60.695143,24.708998,-,21,18,34.545785
2473633.531060,67.635720,24.709276,-,21,51,24.549970
2473641.531060,75.268583,24.709583,-,22,1,41.514032
2473649.531060,82.896553,24.709890,-,22,19,18.415469
2473657.531060,90.523929,24.710197,-,22,21,26.759692
2473664.981707,97.635888,24.710482,-,21,50,48.112921
2473672.981707,105.285365,24.710789,-,21,1,53.138637
2473680.981707,112.946783,24.711096,-,20,18,53.621057
2473688.981707,120.625337,24.711402,-,19,17,12.248467
2473696.331144,127.703407,24.711684,-,17,47,44.048920
2473704.331144,135.433784,24.711991,-,16,10,38.615252
2473712.331144,143.189856,24.712297,-,14,38,8.538602
2473720.331144,150.977125,24.712604,-,12,45,49.750012
2473727.329482,157.820544,24.712872,-,10,46,2.467296
2473735.329482,165.676126,24.713179,-,8,39,54.279141
2473743.329482,173.563656,24.713486,-,6,44,53.612472
2473751.329482,181.488661,24.713792,-,4,29,58.825173
2473757.829861,187.957145,24.714042,-,2,34,16.722112
2473765.829861,195.948705,24.714348,-,0,30,23.092135
2473773.829861,203.969171,24.714655,+,1,13,40.647983
2473781.829861,212.022282,24.714962,+,3,11,12.013840
2473787.824000,218.076764,24.715192,+,4,36,21.073394
2473795.824000,226.177448,24.715498,+,6,2,27.669806
2473803.824000,234.294800,24.715805,+,7,2,27.966395
2473811.824000,242.430131,24.716112,+,8,7,11.596724
2473817.436111,248.146330,24.716327,+,8,46,47.208105
2473825.436111,256.298866,24.716633,+,9,9,7.890672
2473833.436111,264.449575,24.716940,+,9,2,33.172160
2473841.436111,272.598670,24.717247,+,8,56,44.459350
2473846.884811,278.146496,24.717456,+,8,47,23.136659
2473854.884811,286.279584,24.717762,+,7,59,6.973816
2473862.884811,294.391630,24.718069,+,6,43,22.067760
2473870.884811,302.483806,24.718376,+,5,31,49.915453
2473876.427291,308.077587,24.718588,+,4,39,18.804730
2473884.427291,316.126082,24.718895,+,2,54,34.822992
2473892.427291,324.139442,24.719202,+,0,48,5.902815
2473900.427291,332.121395,24.719508,-,1,4,58.286183
2473906.298192,337.959135,24.719734,-,2,27,6.918459
2473914.298192,345.881524,24.720040,-,4,39,23.814161
2473922.298192,353.763759,24.720347,-,7,3,57.329746
2473930.298192,1.612485,24.720654,-,9,4,35.204585
