jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2473206.133207,7.822991,24.692891,-,10,37,13.878675
2473214.133207,15.608707,24.693198,-,12,51,25.439780
2473222.133207,23.365314,24.693505,-,14,36,12.810612
2473230.133207,31.095591,24.693811,-,16,11,0.128263
2473236.997567,37.704875,24.694075,-,17,42,26.943166
2473244.997567,45.384074,24.694381,-,19,14,53.127524
2473252.997567,53.047058,24.694688,-,20,13,15.402652
2473260.997567,60.696554,24.694995,-,21,1,48.856441
2473268.268400,67.635736,24.695273,-,21,51,21.094206
2473276.268400,75.263148,24.695580,-,22,21,18.977166
2473284.268400,82.892125,24.695887,-,22,15,40.958562
2473292.268400,90.523163,24.696193,-,22,8,15.721039
2473299.719979,97.633644,24.696479,-,21,58,52.805786
2473307.719979,105.278109,24.696786,-,21,19,55.618873
2473315.719979,112.941843,24.697093,-,20,10,33.406660
2473323.719979,120.623190,24.697399,-,19,7,9.137667
2473331.071630,127.699033,24.697681,-,18,3,28.958337
2473339.071630,135.426201,24.697988,-,16,22,11.711336
2473347.071630,143.185552,24.698294,-,14,26,20.170529
2473355.071630,150.974388,24.698601,-,12,40,11.338488
2473362.072421,157.815393,24.698870,-,11,4,35.085182
2473370.072421,165.669281,24.699176,-,8,46,0.242180
2473378.072421,173.561245,24.699483,-,6,28,55.786734
2473386.072421,181.486240,24.699790,-,4,30,1.091056
2473392.574476,187.952266,24.700039,-,2,51,50.575998
2473400.574476,195.942944,24.700346,-,0,33,33.541517
2473408.574476,203.968564,24.700652,+,1,32,13.869931
2473416.574476,212.020722,24.700959,+,3,7,46.238492
2473422.569164,218.072150,24.701189,+,4,19,44.463432
2473430.569164,226.172404,24.701495,+,6,0,54.729740
2473438.569164,234.295024,24.701802,+,7,21,26.071067
2473446.569164,242.429249,24.702109,+,8,3,12.449726
2473452.181053,248.141718,24.702324,+,8,30,11.071175
2473460.181053,256.294043,24.702631,+,9,8,22.163788
2473468.181053,264.449978,24.702937,+,9,21,21.943425
2473476.181053,272.598238,24.703244,+,8,53,44.136541
2473481.629069,278.141864,24.703453,+,8,30,42.730579
2473489.629069,286.274853,24.703760,+,7,58,45.475801
2473497.629069,294.392232,24.704066,+,7,2,33.951367
2473505.629069,302.483924,24.704373,+,5,30,5.332462
2473511.170370,308.073053,24.704585,+,4,22,59.453035
2473519.170370,316.121588,24.704892,+,2,54,43.547112
2473527.170370,324.140501,24.705199,+,1,8,5.307411
2473535.170370,332.122009,24.705506,-,1,6,34.278095
2473541.039682,337.954727,24.705731,-,2,42,58.999509
2473549.039682,345.877422,24.706037,-,4,38,17.948449
2473557.039682,353.765260,24.706344,-,6,43,46.952805
2473565.039682,1.613033,24.706651,-,9,8,1.069732
