jul_day,true_long (na),true_long (sa),ayanamsha,vakya_sign,min,sec,trd
2467727.280421,7.819955,24.482865,-,10,48,9.693660
2467735.280421,15.609658,24.483171,-,12,37,4.214687
2467743.280421,23.365906,24.483478,-,14,37,30.463430
2467751.280421,31.089746,24.483785,-,16,34,10.489768
2467758.150068,37.703254,24.484048,-,17,48,17.048882
2467766.150068,45.386946,24.484355,-,18,58,42.623870
2467774.150068,53.048104,24.484661,-,20,19,49.940313
2467782.150068,60.692048,24.484968,-,21,21,48.003922
2467789.425307,67.636524,24.485247,-,21,48,30.754018
2467797.425307,75.268707,24.485553,-,22,4,8.605649
2467805.425307,82.894617,24.485860,-,22,26,43.280421
2467813.425307,90.521773,24.486167,-,22,22,14.388545
2467820.878293,97.637264,24.486452,-,21,45,50.964479
2467828.878293,105.285647,24.486759,-,21,5,49.324451
2467836.878293,112.945570,24.487066,-,20,24,16.544666
2467844.878293,120.625047,24.487372,-,19,13,52.935952
2467852.228211,127.704622,24.487654,-,17,43,21.646537
2467860.228211,135.433968,24.487961,-,16,14,21.324627
2467868.228211,143.188990,24.488267,-,14,41,55.139404
2467876.228211,150.978025,24.488574,-,12,39,28.582490
2467883.225865,157.821457,24.488842,-,10,42,45.284510
2467891.225865,165.675820,24.489149,-,8,44,17.535954
2467899.225865,173.563013,24.489456,-,6,46,6.444700
2467907.225865,181.489807,24.489762,-,4,23,32.407756
2467913.725390,187.958012,24.490011,-,2,31,9.376823
2467921.725390,195.948031,24.490318,-,0,35,55.883291
2467929.725390,203.968735,24.490625,+,1,14,31.983094
2467937.725390,212.023642,24.490931,+,3,17,39.986631
2467943.718638,218.077652,24.491161,+,4,39,32.935494
2467951.718638,226.176794,24.491468,+,5,56,54.541002
2467959.718638,234.294574,24.491774,+,7,4,0.526579
2467967.718638,242.432007,24.492081,+,8,14,45.402717
2467973.329529,248.147275,24.492296,+,8,50,11.308348
2467981.329529,256.298576,24.492603,+,9,4,41.195690
2467989.329529,264.449736,24.492909,+,9,4,10.575928
2467997.329529,272.601257,24.493216,+,9,5,28.362732
2468002.776390,278.147506,24.493425,+,8,51,1.218318
2468010.776390,286.279675,24.493731,+,7,55,48.482952
2468018.776390,294.392159,24.494038,+,6,44,56.587585
2468026.776390,302.486811,24.494345,+,5,40,44.970409
2468032.316518,308.078528,24.494557,+,4,42,42.055855
2468040.316518,316.126095,24.494864,+,2,51,14.476210
2468048.316518,324.139838,24.495170,+,0,49,28.526356
2468056.316518,332.123902,24.495477,-,0,57,22.266205
2468062.185311,337.959778,24.495702,-,2,24,47.884129
2468070.185311,345.880742,24.496009,-,4,44,31.737064
2468078.185311,353.763256,24.496315,-,7,2,57.044714
2468086.185311,1.613433,24.496622,-,8,59,21.847523
